id,t,jp,pid,s,kid,kt,i,st,mi,nc,ju,mj,ut
316,MUNAN ANAK LAJA,,37,L,21562,dun,,HD,2021-12-06T12:51:21.060Z,4,763,2997,109
358,ROBERTSON MAWA ,,54,L,21562,dun,,KLH,2021-12-06T12:51:21.060Z,5,1201,2997,109
230,TENGKU ANAK GRUNA,,20,L,21562,dun,023,HD,2021-12-06T12:51:21.060Z,6,123,2997,109
189,LIDAM ANAK ASSAN,,51,L,21562,dun,,MNG,2021-12-06T12:51:21.060Z,2,4198,2997,109
162,SAI AK MALAKA,,49,L,21562,dun,,HD,2021-12-06T12:51:21.060Z,1,62,2997,109
347,JOSEPH JINGGUT,,3,L,21563,dun,,HD,2021-12-06T12:52:08.943Z,5,715,3538,111
328,JEFFERSON JAMIT ANAK UNYAT,,51,L,21563,dun,,MNG,2021-12-06T12:52:08.943Z,1,4253,3538,111
463,ROBERT SAWENG,,49,L,21563,dun,,HD,2021-12-06T12:52:08.943Z,3,259,3538,111
431,ROBERT SEGIE,,54,L,21563,dun,,HD,2021-12-06T12:52:08.943Z,4,689,3538,111
438,PUSO BIN BUJANG,,95,L,21563,dun,,HD,2021-12-06T12:52:08.943Z,2,297,3538,111
267,MICHAEL SAWENG,,37,L,19818,dun,,HD,2021-12-06T12:53:05.270Z,4,217,1650,95
280,MIRO ANAK SIMUH,,51,L,19818,dun,,MNG,2021-12-06T12:53:05.270Z,3,4068,1650,95
282,IANA ANAK AKAM,,54,P,19818,dun,,KLH,2021-12-06T12:53:05.270Z,5,2418,1650,95
397,BULN RIBOS,,47,L,19818,dun,,HD,2021-12-06T12:53:05.270Z,1,92,1650,95
250,JECKY ANAK MISIENG,,95,L,19818,dun,,HD,2021-12-06T12:53:05.270Z,2,257,1650,95
254,HJ. DAUD EALI,,81,L,19716,dun,,HD,2021-12-06T12:53:41.980Z,4,239,6237,259
148,DATO' IDRIS BUANG,,51,L,19716,dun,,MNG,2021-12-06T12:53:41.980Z,1,8435,6237,259
272,SIGANDAM BIN SULAIMAN,,95,L,19716,dun,,HD,2021-12-06T12:53:41.980Z,5,190,6237,259
301,ISMAWI BIN MUHAMMAD,,20,L,19716,dun,025,KLH,2021-12-06T12:53:41.980Z,2,2198,6237,259
441,HIPNI BIN SULAIMAN,,70,L,19716,dun,,HD,2021-12-06T12:53:41.980Z,3,357,6237,259
413,YAKUP BIN KHALID,,54,L,19716,dun,,KLH,2021-12-06T12:53:41.980Z,6,1838,6237,259
421,TONNY UNG,,3,L,21770,dun,,KLH,2021-12-06T12:56:17.753Z,2,1504,6043,171
331,BABA ANAK EMPERAN,,49,L,21770,dun,,HD,2021-12-06T12:56:17.753Z,1,199,6043,171
175,REGGIE ANAK SUEL,,54,L,21770,dun,,KLH,2021-12-06T12:56:17.753Z,3,1496,6043,171
265,LEIGHTON ANAK MANJAH,,95,L,21770,dun,,HD,2021-12-06T12:56:17.753Z,4,509,6043,171
214,DATO MAJANG ANAK RENGGI,,51,L,21770,dun,,MNG,2021-12-06T12:56:17.753Z,5,7547,6043,171
198,ABG KASSIM ABG BUJANG,,37,L,20128,dun,,HD,2021-12-06T12:57:08.993Z,4,130,2273,129
176,DATO WAN,,54,L,20128,dun,,KLH,2021-12-06T12:57:08.993Z,5,1427,2273,129
289,DAYANG NOORAZAH BTE AWANG SOHOR,,51,P,20128,dun,,MNG,2021-12-06T12:57:08.993Z,6,3700,2273,129
404,MOHD SEPIAN BIN ABANG DAUD,,20,L,20128,dun,028,KLH,2021-12-06T12:57:08.993Z,2,880,2273,129
366,ABANG AHMAD BIN ABANG SUNI,,70,L,20128,dun,,HD,2021-12-06T12:57:08.993Z,3,92,2273,129
451,BAHA ANAK IMAM,,95,L,20128,dun,,HD,2021-12-06T12:57:08.993Z,1,139,2273,129
454,CHELEA VANESSA ANAK WILLIAM,,95,P,21769,dun,,HD,2021-12-06T12:57:55.957Z,2,294,3611,143
458,DATO SRI DR. STEPHEN RUNDI ANAK UTOM,,51,L,21769,dun,,MNG,2021-12-06T12:57:55.957Z,1,6339,3611,143
424,DR. JOHN BRIAN ANTHONY,,3,L,21769,dun,,HD,2021-12-06T12:57:55.957Z,5,399,3611,143
437,DR. BERNARD TAHIM ANAK BAEL,,54,L,21769,dun,,KLH,2021-12-06T12:57:55.957Z,3,2728,3611,143
318,JAME STEPHEN,,20,L,21769,dun,028,HD,2021-12-06T12:57:55.957Z,4,331,3611,143
261,SAIT BIN JUNAIDI,,54,L,21357,dun,,KLH,2021-12-06T12:58:28.640Z,4,1365,2917,79
251,ZAINUDDIN BIN BUDUG,,95,L,21357,dun,,HD,2021-12-06T12:58:28.640Z,2,174,2917,79
417,ARWIN LIM ABDULLAH,,37,L,21357,dun,,HD,2021-12-06T12:58:28.640Z,1,287,2917,79
464,ROYSTON BIN VALENTINE,,51,L,21357,dun,,MNG,2021-12-06T12:58:28.640Z,3,4282,2917,79
460,DESMOND GANI,,95,L,21871,dun,,HD,2021-12-06T12:59:34.880Z,4,296,5397,140
434,NORHAFIZAH JOHARIE,,37,P,21871,dun,,HD,2021-12-06T12:59:34.880Z,2,957,5397,140
171,DATUK HAJAH ROSEY HAJI YUNUS,,51,P,21871,dun,,MNG,2021-12-06T12:59:34.880Z,1,6354,5397,140
380,ABU BAKAR BIN AMIT,,54,L,21871,dun,,HD,2021-12-06T12:59:34.880Z,3,377,5397,140
389,BAI @ UDIN ANAK DUNGAK,,20,L,19820,dun,025,HD,2021-12-06T13:00:17.560Z,4,169,5008,262
356,ROLAND SAGAH,,51,L,19820,dun,,MNG,2021-12-06T13:00:17.560Z,5,6500,5008,262
324,DADI @ TIAP ANAK JUUL,,54,L,19820,dun,,KLH,2021-12-06T13:00:17.560Z,2,1492,5008,262
152,EDISON JAMANG,,95,L,19820,dun,,HD,2021-12-06T13:00:17.560Z,3,1182,5008,262
153,CHRISTO ANAK MICHAEL,,37,L,19820,dun,,KLH,2021-12-06T13:00:17.560Z,1,1445,5008,262
260,ELSIY A/K TINGANG,,54,P,19923,dun,,KLH,2021-12-06T13:02:05.533Z,4,1408,4705,153
321,EDWARD ANDREW LUWAK,,95,L,19923,dun,,HD,2021-12-06T13:02:05.533Z,3,427,4705,153
354,BROLIN NICHOLSION,,3,L,19923,dun,,HD,2021-12-06T13:02:05.533Z,1,777,4705,153
345,JOHN ANAK ILUS,,51,L,19923,dun,,MNG,2021-12-06T13:02:05.533Z,2,6113,4705,153
303,JOHN BAMPA,,95,L,21665,dun,,HD,2021-12-06T13:02:28.950Z,3,97,2245,40
278,SIKI BALARIK,,20,P,21665,dun,004,HD,2021-12-06T13:02:28.950Z,4,81,2245,40
257,HENRY USAT BIT,,54,L,21665,dun,,KLH,2021-12-06T13:02:28.950Z,2,1307,2245,40
448,LIWAN LAGANG,,51,L,21665,dun,,MNG,2021-12-06T13:02:28.950Z,1,3552,2245,40
442,DR. SIMON SINANG @ SINANG ANAK BADA,,51,L,19921,dun,,MNG,2021-12-06T13:03:18.883Z,3,5082,3273,119
379,ROLAND ANAK BANGU,,20,L,19921,dun,007,HD,2021-12-06T13:03:18.883Z,4,106,3273,119
392,JONATHAN LANTIK OK,,95,L,19921,dun,,HD,2021-12-06T13:03:18.883Z,2,614,3273,119
381,CHEYNE KAMBENG @ RAYMOND ACHEN,,54,L,19921,dun,,KLH,2021-12-06T13:03:18.883Z,5,1809,3273,119
407,SENIOR ANAK WILLIAM RADE,,37,L,19921,dun,,HD,2021-12-06T13:03:18.883Z,1,610,3273,119
353,SIM MIN LEONG,,95,L,20435,dun,,HD,2021-12-06T13:04:04.367Z,4,74,3236,141
274,KURNAEN BIN BOBEN,,70,L,20435,dun,,HD,2021-12-06T13:04:04.367Z,5,60,3236,141
290,MELAINIE BIN BOLHASSAN,,54,L,20435,dun,,HD,2021-12-06T13:04:04.367Z,2,668,3236,141
312,CIKGU PATEK @ PATRICK HAJI KAMIS,,37,L,20435,dun,,KLH,2021-12-06T13:04:04.367Z,3,1902,3236,141
462,RICKY @ MOHAMMAD RAZI SITAM,,51,L,20435,dun,,MNG,2021-12-06T13:04:04.367Z,1,5138,3236,141
388,DATUK JOSEPH ENTULU BELAUN,,54,L,21459,dun,,KLH,2021-12-06T13:04:24.970Z,1,4190,3588,158
196,IR CHRISTOPHER GIRA SAMBANG,,51,L,21459,dun,,MNG,2021-12-06T13:04:24.970Z,2,7778,3588,158
155,DATUK PATINGGI TAN SRI ABG ABD RAHMAN ZOHARI,,51,L,20026,dun,,MNG,2021-12-06T13:05:35.617Z,1,4310,3607,54
168,TOMSON ANGO,,95,L,20026,dun,,HD,2021-12-06T13:05:35.617Z,4,157,3607,54
465,MOHAMAD SOFIAN FARIZ BIN SHARBINI,,54,L,20026,dun,,KLH,2021-12-06T13:05:35.617Z,2,703,3607,54
447,CIKGU KAMAL,,81,L,20026,dun,,HD,2021-12-06T13:05:35.617Z,3,94,3607,54
146,MARTIN BEN,,51,L,19922,dun,,MNG,2021-12-06T13:06:04.167Z,2,5178,3566,129
245,LEARRY ANAK JABUL,,3,L,19922,dun,,HD,2021-12-06T13:06:04.167Z,4,640,3566,129
382,DOMINIC DADO ANAK SAGIN,,54,L,19922,dun,,KLH,2021-12-06T13:06:04.167Z,3,1612,3566,129
338,DR. STEPHEN MORGAN SUNGAN,,95,L,19922,dun,,HD,2021-12-06T13:06:04.167Z,1,745,3566,129
370,PETER ANAK TUAN,,54,L,21460,dun,,KLH,2021-12-06T13:06:44.510Z,5,3410,1897,122
383,DATUK JOHN SIKIE TAYAI,,51,L,21460,dun,,MNG,2021-12-06T13:06:44.510Z,3,5307,1897,122
444,TIUN ANAK KANUN,,20,L,21460,dun,017,HD,2021-12-06T13:06:44.510Z,6,162,1897,122
425,JOSHUA JABENG,,37,L,21460,dun,,HD,2021-12-06T13:06:44.510Z,1,375,1897,122
466,UGIK ANAK SELIPEH,,20,L,21460,dun,024,HD,2021-12-06T13:06:44.510Z,2,546,1897,122
456,PHILIP KELANANG DIUNG,,95,L,21460,dun,,HD,2021-12-06T13:06:44.510Z,4,337,1897,122
395,WEL @ MAXWEL ANAK ROJIS,,81,L,20127,dun,,KLH,2021-12-06T13:07:24.783Z,3,803,4134,145
207,WAN CHEE BIN WAN MAHJAR,,95,L,20127,dun,,HD,2021-12-06T13:07:24.783Z,2,486,4134,145
202,DATUK JULAIHI NARAWI,,51,L,20127,dun,,MNG,2021-12-06T13:07:24.783Z,1,4937,4134,145
193,DR. LOW CHONG NGUAN,,54,L,21254,dun,,KLH,2021-12-06T13:08:20.077Z,5,3757,100,108
246,MICHAEL TIANG,,51,L,21254,dun,,MNG,2021-12-06T13:08:20.077Z,3,4413,100,108
234,TIEW YEN HOUNG,,95,P,21254,dun,,KLH,2021-12-06T13:08:20.077Z,1,3146,100,108
262,DAVID WONG KEE WOAN,,3,L,21254,dun,,KLH,2021-12-06T13:08:20.077Z,2,4313,100,108
183,JANET LOH,,47,P,21254,dun,,HD,2021-12-06T13:08:20.077Z,4,302,100,108
173,JOSEPH WONG KUNG KING,,95,L,20845,dun,,HD,2021-12-06T13:08:43.853Z,1,738,7308,116
128,HUANG TIONG SII,,51,L,20845,dun,,MNG,2021-12-06T13:08:43.853Z,2,10038,7308,116
374,WONG CHIN KING,,47,L,20845,dun,,HD,2021-12-06T13:08:43.853Z,3,216,7308,116
293,WONG PAK MING,,3,L,20845,dun,,KLH,2021-12-06T13:08:43.853Z,4,2730,7308,116
295,GEMONG ANAK BATU,,20,L,20333,dun,025,KLH,2021-12-06T13:09:06.093Z,4,2013,1191,81
396,JOHNICHAL RAYONG NGIPA,,54,L,20333,dun,,MNG,2021-12-06T13:09:06.093Z,3,3246,1191,81
402,STEL ANAK DATU,,95,L,20333,dun,,HD,2021-12-06T13:09:06.093Z,1,151,1191,81
248,DESMOND SATENG ANAK SANJAN,,51,L,20333,dun,,KLH,2021-12-06T13:09:06.093Z,2,2055,1191,81
256,LESLIE TING SIONG NGIAP,,95,L,21974,dun,,HD,2021-12-06T13:09:57.203Z,3,1022,1566,96
247,CHIN FEN SIONG,,47,L,21974,dun,,HD,2021-12-06T13:09:57.203Z,4,152,1566,96
232,BRUCE CHAI KHIM CHEONG,,54,L,21974,dun,,KLH,2021-12-06T13:09:57.203Z,2,1667,1566,96
200,ADAM YII SIEW SANG,,51,L,21974,dun,,MNG,2021-12-06T13:09:57.203Z,1,5558,1566,96
206,ALAN LING,,3,L,21974,dun,,KLH,2021-12-06T13:09:57.203Z,5,3992,1566,96
129,ENGGA ANAK UNCHAT,,20,L,21152,dun,025,HD,2021-12-06T13:10:42.733Z,8,225,5806,298
143,CARDOCK,,20,L,21152,dun,008,HD,2021-12-06T13:10:42.733Z,3,1178,5806,298
188,JULIUS ENCHANA ANAK JASPHER ANCHO,,49,L,21152,dun,,HD,2021-12-06T13:10:42.733Z,4,893,5806,298
268,JOSEPHINE LAU,,47,P,21152,dun,,HD,2021-12-06T13:10:42.733Z,6,212,5806,298
276,JANE LAU SING YEE,,95,P,21152,dun,,HD,2021-12-06T13:10:42.733Z,2,1779,5806,298
336,DATO SRI TIONG KING SING,,51,L,21152,dun,,MNG,2021-12-06T13:10:42.733Z,7,9390,5806,298
337,PAUL LING FONG,,3,L,21152,dun,,KLH,2021-12-06T13:10:42.733Z,5,2724,5806,298
420,WONG HIE PING,,54,P,21152,dun,,KLH,2021-12-06T13:10:42.733Z,1,3584,5806,298
439,ANYI ANAK JANA,,51,L,21049,dun,,MNG,2021-12-06T13:11:32.693Z,1,3193,261,97
288,CHARLIE ANAK GENAM,,95,L,21049,dun,,HD,2021-12-06T13:11:32.693Z,4,169,261,97
299,LEO ANAK BUNSU,,49,L,21049,dun,,HD,2021-12-06T13:11:32.693Z,5,354,261,97
170,DR JOSEPH JAWA ANAK KENDAWANG,,54,L,21049,dun,,KLH,2021-12-06T13:11:32.693Z,2,2932,261,97
211,SATU ANCHOM,,37,L,21049,dun,,HD,2021-12-06T13:11:32.693Z,3,259,261,97
378,SEBASTIAN TING CHIEW YEW,,51,L,21973,dun,,MNG,2021-12-06T13:12:02.930Z,4,6790,4988,59
433,TEO JIA JUN,,54,L,21973,dun,,HD,2021-12-06T13:12:02.930Z,1,816,4988,59
435,HANIM BINTI JARAEE,,47,P,21973,dun,,HD,2021-12-06T13:12:02.930Z,2,121,4988,59
427,CHUNG SIEW YEN,,95,P,21973,dun,,HD,2021-12-06T13:12:02.930Z,3,665,4988,59
453,PETER HEE,,3,L,21973,dun,,KLH,2021-12-06T13:12:02.930Z,5,1802,4988,59
294,SUKARNO LAYAU,,95,L,21664,dun,,HD,2021-12-06T13:13:07.820Z,3,82,1909,90
279,KOH ANAK KUMBONG,,54,L,21664,dun,,KLH,2021-12-06T13:13:07.820Z,4,1632,1909,90
185,NICHOLAS KUDI ANAK JANTAI,,51,L,21664,dun,,MNG,2021-12-06T13:13:07.820Z,1,3541,1909,90
180,KENNETH USANG GEORGE,,3,L,21664,dun,,HD,2021-12-06T13:13:07.820Z,2,470,1909,90
333,WONG SOON KOH,,54,L,21253,dun,,MNG,2021-12-06T13:13:34.727Z,3,5952,913,166
302,ROBERT LAU HUI YEW,,51,L,21253,dun,,KLH,2021-12-06T13:13:34.727Z,1,5039,913,166
384,MICHELLE LING SHYAN MIH,,95,P,21253,dun,,HD,2021-12-06T13:13:34.727Z,2,954,913,166
346,AMY LAU BIK YIENG,,3,P,21253,dun,,HD,2021-12-06T13:13:34.727Z,4,1173,913,166
436,RICKY ANAK ENTERI,,20,L,21253,dun,027,HD,2021-12-06T13:13:34.727Z,5,645,913,166
416,LILA BINTI MOHAMAD,,54,P,21872,dun,,KLH,2021-12-06T13:14:29.183Z,4,1184,5790,109
412,ZULHAIDAH SUBOH,,37,P,21872,dun,,HD,2021-12-06T13:14:29.183Z,1,1139,5790,109
362,DYANNE OSHIELD ANAK NICKSON,,95,P,21872,dun,,HD,2021-12-06T13:14:29.183Z,2,789,5790,109
242,DR RIPIN LAMAT,,51,L,21872,dun,,MNG,2021-12-06T13:14:29.183Z,3,6974,5790,109
227,SAHARUDDIN BIN ABDULLAH,,95,L,20025,dun,,HD,2021-12-06T13:14:49.953Z,1,137,3351,104
178,RAILY @ RELI BIN ALI,,54,L,20025,dun,,KLH,2021-12-06T13:14:49.953Z,3,925,3351,104
164,AWLA BIN DRIS,,51,L,20025,dun,,MNG,2021-12-06T13:14:49.953Z,4,4276,3351,104
119,HAPENI BIN FADIL,,37,L,20025,dun,,HD,2021-12-06T13:14:49.953Z,2,518,3351,104
149,ABDUL YAKUB BIN ARBI,,51,L,21358,dun,,MNG,2021-12-06T13:15:18.740Z,3,4050,2904,84
208,ABDUL JALIL BUJANG,,37,L,21358,dun,,HD,2021-12-06T13:15:18.740Z,1,498,2904,84
401,YUSUF ABDUL RAHMAN,,54,L,21358,dun,,KLH,2021-12-06T13:15:18.740Z,2,1146,2904,84
377,SAFIUDIN BIN MATSAH,,20,L,20129,dun,029,HD,2021-12-06T13:15:52.037Z,4,636,1711,201
340,JACKY CHIEW SU CHEE,,95,L,20129,dun,,HD,2021-12-06T13:15:52.037Z,1,74,1711,201
212,ABANG ZULKIFLI ABANG ENGKEH,,37,L,20129,dun,,HD,2021-12-06T13:15:52.037Z,3,765,1711,201
218,RAZAILI BIN HAJI GAPOR,,51,L,20129,dun,,MNG,2021-12-06T13:15:52.037Z,2,3769,1711,201
244,ARIF PAIJO,,2,L,20129,dun,,KLH,2021-12-06T13:15:52.037Z,5,2058,1711,201
350,KRISTOFFER NYUAK BAJOK,,54,L,21561,dun,,KLH,2021-12-06T13:16:48.643Z,3,1794,1049,89
390,NYAMBONG ANAK SIBAT,,95,L,21561,dun,,HD,2021-12-06T13:16:48.643Z,5,88,1049,89
423,WILSON NYABONG ANAK IJANG,,51,L,21561,dun,,MNG,2021-12-06T13:16:48.643Z,4,2843,1049,89
446,SOLOMON ANAK KUMBONG,,3,L,21561,dun,,HD,2021-12-06T13:16:48.643Z,1,250,1049,89
457,MOSES ANAK RIPAI,,49,L,21561,dun,,HD,2021-12-06T13:16:48.643Z,2,76,1049,89
386,CIKGU PIEE,,37,L,20024,dun,,HD,2021-12-06T13:17:25.797Z,3,319,3877,64
344,JOLHI HAJI BEE,,95,L,20024,dun,,HD,2021-12-06T13:17:25.797Z,4,115,3877,64
368,NUR KHAIRUNISA BINTI ABDULLAH,,54,P,20024,dun,,HD,2021-12-06T13:17:25.797Z,2,456,3877,64
325,Ir. AIDEL BIN LARIWOO,,51,L,20024,dun,,MNG,2021-12-06T13:17:25.797Z,1,4333,3877,64
314,TALIF @ LEN BIN SALLEH,,51,L,20641,dun,,MNG,2021-12-06T13:18:10.527Z,2,5268,3325,122
275,WONG LING CHING,,95,P,20641,dun,,HD,2021-12-06T13:18:10.527Z,3,109,3325,122
266,ABD MUTALIP BIN ABDULLAH,,20,L,20641,dun,029,HD,2021-12-06T13:18:10.527Z,4,168,3325,122
192,DATO` SRI ABANG ADITAJAYA,,20,L,20641,dun,013,KLH,2021-12-06T13:18:10.527Z,1,1943,3325,122
225,ABDUL RAAFIDIN BIN MAJIDI,,54,L,20642,dun,,KLH,2021-12-06T13:18:57.863Z,2,1180,3158,109
144,FADILLAH SABALI,,81,L,20642,dun,,HD,2021-12-06T13:18:57.863Z,3,270,3158,109
159,ABDULLAH BIN SAIDOL,,51,L,20642,dun,,MNG,2021-12-06T13:18:57.863Z,5,4338,3158,109
186,MOHD ADENAN BIN ZULKEPPLI,,20,L,20642,dun,013,HD,2021-12-06T13:18:57.863Z,4,811,3158,109
363,JENNY WONG KHING LING,,95,P,20642,dun,,HD,2021-12-06T13:18:57.863Z,1,118,3158,109
408,LIU THIAN LEONG,,54,L,19613,dun,,KLH,2021-12-06T13:20:11.530Z,4,1812,4163,107
298,ABDUL AZIZ ISA,,3,L,19613,dun,,KLH,2021-12-06T13:20:11.530Z,3,2144,4163,107
285,WONG TUN TECK,,95,L,19613,dun,,HD,2021-12-06T13:20:11.530Z,2,675,4163,107
177,LO KHERE CHIANG,,51,L,19613,dun,,MNG,2021-12-06T13:20:11.530Z,1,6307,4163,107
187,OSMAN BIN RAFAIE,,20,L,20744,dun,025,HD,2021-12-06T13:20:31.670Z,2,611,5012,115
223,JUANDA BIN JAYA,,51,L,20744,dun,,MNG,2021-12-06T13:20:31.670Z,1,5623,5012,115
277,USTAZAH ZAINAB,,81,P,20744,dun,,HD,2021-12-06T13:20:31.670Z,3,244,5012,115
296,STANLEY AJANG BATOK,,54,L,21666,dun,,KLH,2021-12-06T13:20:58.940Z,4,1665,2919,67
313,KENNETH ADAN SILEK,,49,L,21666,dun,,HD,2021-12-06T13:20:58.940Z,3,159,2919,67
184,ANIE AMAT,,37,P,21666,dun,,HD,2021-12-06T13:20:58.940Z,2,513,2919,67
145,KENNEDY CHUKPAI UGON,,51,L,21666,dun,,MNG,2021-12-06T13:20:58.940Z,1,4584,2919,67
120,HUD ANDRI,,81,L,20540,dun,,HD,2021-12-06T13:21:19.753Z,1,91,2763,82
213,MOHD CHEE KADIR,,51,L,20540,dun,,MNG,2021-12-06T13:21:19.753Z,2,4789,2763,82
195,MOHAMAD ASRI BIN KASSIM,,95,L,20540,dun,,HD,2021-12-06T13:21:19.753Z,3,208,2763,82
309,WAN MOHAMAD MADEHI BIN WAN ALI,,54,L,20540,dun,,KLH,2021-12-06T13:21:19.753Z,4,2026,2763,82
264,ALI BIJU,,20,L,20539,dun,023,KLH,2021-12-06T13:21:47.607Z,4,1777,932,106
217,FRIDAY ANAK BELIK,,51,L,20539,dun,,MNG,2021-12-06T13:21:47.607Z,3,3885,932,106
236,MUSA ANAK DINGGAT,,54,L,20539,dun,,KLH,2021-12-06T13:21:47.607Z,1,2953,932,106
135,DANNY KUAN ,,95,L,20539,dun,,HD,2021-12-06T13:21:47.607Z,2,282,932,106
161,JESS LAU,,47,P,21151,dun,,HD,2021-12-06T13:22:17.697Z,1,209,874,144
220,CHIENG JIN EK,,51,L,21151,dun,,MNG,2021-12-06T13:22:17.697Z,2,4684,874,144
221,PRISCILLA LAU,,95,P,21151,dun,,KLH,2021-12-06T13:22:17.697Z,5,2598,874,144
291,TING KEE NGUAN,,54,L,21151,dun,,KLH,2021-12-06T13:22:17.697Z,4,1790,874,144
310,IRENE CHANG,,3,P,21151,dun,,KLH,2021-12-06T13:22:17.697Z,3,3810,874,144
326,HII TIONG HUAT,,20,L,21151,dun,025,HD,2021-12-06T13:22:17.697Z,6,313,874,144
341,MOHAMAD BIN DURI,,51,L,20538,dun,,MNG,2021-12-06T13:22:38.783Z,2,3893,2868,137
228,JOHN ANTAU ANAK LINGGANG,,54,L,20538,dun,,KLH,2021-12-06T13:22:38.783Z,3,1025,2868,137
238,LINANG ANAK CHAPUM,,95,L,20538,dun,,HD,2021-12-06T13:22:38.783Z,1,457,2868,137
263,DOUGLAS UGGAH EMBAS,,51,L,20437,dun,,MNG,2021-12-06T13:23:21.820Z,3,5373,3988,79
203,ANDRIA GELAYAN,,54,L,20437,dun,,KLH,2021-12-06T13:23:21.820Z,2,1385,3988,79
140,MIKHAIL MATHEW,,37,L,20437,dun,,HD,2021-12-06T13:23:21.820Z,1,136,3988,79
222,BRAWI ANGUONG,,20,L,20947,dun,023,HD,2021-12-06T13:23:58.353Z,2,506,714,98
259,WILLIAM IKOM,,51,L,20947,dun,,MNG,2021-12-06T13:23:58.353Z,3,3268,714,98
253,JEMELI ANAK KERAH,,95,L,20947,dun,,HD,2021-12-06T13:23:58.353Z,5,133,714,98
443,HEREWARD GRAMONG ANAK JOSEPH ALLEN,,54,L,20947,dun,,KLH,2021-12-06T13:23:58.353Z,4,1484,714,98
426,TEDONG AK CHAKAW,,20,L,20947,dun,025,KLH,2021-12-06T13:23:58.353Z,1,2554,714,98
415,SALLEH BIN MAHALI,,95,L,21356,dun,,HD,2021-12-06T13:24:16.367Z,2,460,6625,85
151,DATO SRI HAJAH FATIMAH ABDULLAH,,51,P,21356,dun,,MNG,2021-12-06T13:24:16.367Z,1,7085,6625,85
174,ROLLAND DUAT ANAK JUBIN,,51,L,20948,dun,,MNG,2021-12-06T13:24:42.477Z,2,5269,822,102
375,ABDUL HAMID BIN SIONG,,95,L,20948,dun,,HD,2021-12-06T13:24:42.477Z,1,186,822,102
409,ELLY LAWAI ANAK NGALAI,,54,L,20948,dun,,KLH,2021-12-06T13:24:42.477Z,3,4447,822,102
355,HERUN BIN BUNGSU,,20,L,22179,dun,029,HD,2021-12-06T13:25:08.533Z,4,62,4986,61
300,ROSLI BIN AMAT,,54,L,22179,dun,,KLH,2021-12-06T13:25:08.533Z,3,1468,4986,61
167,CIKGU LIM LIAN HUN,,95,P,22179,dun,,HD,2021-12-06T13:25:08.533Z,2,206,4986,61
201,DR. ABDUL RAHMAN ISMAIL,,51,L,22179,dun,,MNG,2021-12-06T13:25:08.533Z,1,6454,4986,61
215,YONG SIEW WEI,,3,P,20846,dun,,HD,2021-12-06T13:25:36.307Z,3,809,3362,182
