BN,SURAYA BINTI YAACOB,FEMALE,,408,PH,DATO ZUL,MALE,,125,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,1212,PEJUANG,RASHID YOB,MALE,,14,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,66,PH,DATO ZUL,MALE,,4,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,69,PEJUANG,RASHID YOB,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,6,PH,DATO ZUL,MALE,,1,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,15,PEJUANG,RASHID YOB,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,127,PH,DATO ZUL,MALE,,20,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,199,PEJUANG,RASHID YOB,MALE,,10,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,88,PH,DATO ZUL,MALE,,31,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,413,PEJUANG,RASHID YOB,MALE,,9,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,111,PH,DATO ZUL,MALE,,15,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,214,PEJUANG,RASHID YOB,MALE,,4,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,127,PH,DATO ZUL,MALE,,20,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,246,PEJUANG,RASHID YOB,MALE,,5,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,99,PH,DATO ZUL,MALE,,17,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,404,PEJUANG,RASHID YOB,MALE,,4,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,92,PH,DATO ZUL,MALE,,26,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,373,PEJUANG,RASHID YOB,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,69,PH,DATO ZUL,MALE,,15,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,290,PEJUANG,RASHID YOB,MALE,,6,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,71,PH,DATO ZUL,MALE,,40,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,475,PEJUANG,RASHID YOB,MALE,,4,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,73,PH,DATO ZUL,MALE,,111,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,175,PEJUANG,RASHID YOB,MALE,,5,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,78,PH,DATO ZUL,MALE,,84,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,231,PEJUANG,RASHID YOB,MALE,,4,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,63,PH,DATO ZUL,MALE,,68,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,279,PEJUANG,RASHID YOB,MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,103,PH,DATO ZUL,MALE,,27,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,227,PEJUANG,RASHID YOB,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,97,PH,DATO ZUL,MALE,,20,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,261,PEJUANG,RASHID YOB,MALE,,5,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,68,PH,DATO ZUL,MALE,,22,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,302,PEJUANG,RASHID YOB,MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,47,PH,DATO ZUL,MALE,,15,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,321,PEJUANG,RASHID YOB,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,SURAYA BINTI YAACOB,FEMALE,,66,PH,DATO ZUL,MALE,,15,PN,DATUK HAJI AWANG SOLAHUDIN,MALE,,313,PEJUANG,RASHID YOB,MALE,,3,,,,,,,,,,,,,,,,,,,,
