BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,660,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,718,PN,DR. ROBERT LING,MALE,,921,PEJUANG,HJ. MARZUKI YAHYA,MALE,,68,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,19,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,0,PN,DR. ROBERT LING,MALE,,9,PEJUANG,HJ. MARZUKI YAHYA,MALE,,0,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,53,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,7,PN,DR. ROBERT LING,MALE,,47,PEJUANG,HJ. MARZUKI YAHYA,MALE,,1,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,172,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,22,PN,DR. ROBERT LING,MALE,,132,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,199,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,12,PN,DR. ROBERT LING,MALE,,174,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,234,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,18,PN,DR. ROBERT LING,MALE,,293,PEJUANG,HJ. MARZUKI YAHYA,MALE,,17,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,223,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,18,PN,DR. ROBERT LING,MALE,,293,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,237,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,22,PN,DR. ROBERT LING,MALE,,320,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,172,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,24,PN,DR. ROBERT LING,MALE,,175,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,103,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,26,PN,DR. ROBERT LING,MALE,,226,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,115,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,21,PN,DR. ROBERT LING,MALE,,240,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,110,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,31,PN,DR. ROBERT LING,MALE,,180,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,95,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,21,PN,DR. ROBERT LING,MALE,,210,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,79,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,18,PN,DR. ROBERT LING,MALE,,249,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,187,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,13,PN,DR. ROBERT LING,MALE,,169,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,190,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,31,PN,DR. ROBERT LING,MALE,,235,PEJUANG,HJ. MARZUKI YAHYA,MALE,,4,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,186,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,23,PN,DR. ROBERT LING,MALE,,255,PEJUANG,HJ. MARZUKI YAHYA,MALE,,2,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,204,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,16,PN,DR. ROBERT LING,MALE,,144,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,199,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,21,PN,DR. ROBERT LING,MALE,,217,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,222,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,22,PN,DR. ROBERT LING,MALE,,243,PEJUANG,HJ. MARZUKI YAHYA,MALE,,3,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,168,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,23,PN,DR. ROBERT LING,MALE,,169,PEJUANG,HJ. MARZUKI YAHYA,MALE,,9,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,212,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,22,PN,DR. ROBERT LING,MALE,,370,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,167,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,83,PN,DR. ROBERT LING,MALE,,91,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,158,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,71,PN,DR. ROBERT LING,MALE,,199,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,144,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,41,PN,DR. ROBERT LING,MALE,,233,PEJUANG,HJ. MARZUKI YAHYA,MALE,,2,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,153,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,33,PN,DR. ROBERT LING,MALE,,173,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,178,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,36,PN,DR. ROBERT LING,MALE,,292,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,137,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,31,PN,DR. ROBERT LING,MALE,,353,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,195,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,26,PN,DR. ROBERT LING,MALE,,135,PEJUANG,HJ. MARZUKI YAHYA,MALE,,4,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,182,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,26,PN,DR. ROBERT LING,MALE,,218,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,133,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,21,PN,DR. ROBERT LING,MALE,,246,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,145,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,24,PN,DR. ROBERT LING,MALE,,280,PEJUANG,HJ. MARZUKI YAHYA,MALE,,0,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,118,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,121,PN,DR. ROBERT LING,MALE,,87,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,125,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,126,PN,DR. ROBERT LING,MALE,,202,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,92,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,82,PN,DR. ROBERT LING,MALE,,223,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,95,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,66,PN,DR. ROBERT LING,MALE,,334,PEJUANG,HJ. MARZUKI YAHYA,MALE,,3,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,107,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,25,PN,DR. ROBERT LING,MALE,,233,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,124,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,33,PN,DR. ROBERT LING,MALE,,343,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,74,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,26,PN,DR. ROBERT LING,MALE,,401,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,155,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,19,PN,DR. ROBERT LING,MALE,,169,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,134,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,35,PN,DR. ROBERT LING,MALE,,229,PEJUANG,HJ. MARZUKI YAHYA,MALE,,1,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,155,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,23,PN,DR. ROBERT LING,MALE,,320,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,138,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,34,PN,DR. ROBERT LING,MALE,,363,PEJUANG,HJ. MARZUKI YAHYA,MALE,,2,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
