,,,,,,,,,,,,,,,,,,,,,,322,5,0
,,,,,,,,,,,,,,,,,,,,,,374,2,0
,,,,,,,,,,,,,,,,,,,,,,312,2,0
,,,,,,,,,,,,,,,,,,,,,,502,2,0
,,,,,,,,,,,,,,,,,,,,,,323,3,1
,,,,,,,,,,,,,,,,,,,,,,319,4,0
,,,,,,,,,,,,,,,,,,,,,,458,3,0
,,,,,,,,,,,,,,,,,,,,,,430,4,0
,,,,,,,,,,,,,,,,,,,,,,460,0,0
,,,,,,,,,,,,,,,,,,,,,,533,0,0
,,,,,,,,,,,,,,,,,,,,,,312,6,0
,,,,,,,,,,,,,,,,,,,,,,322,2,0
,,,,,,,,,,,,,,,,,,,,,,432,4,0
,,,,,,,,,,,,,,,,,,,,,,454,3,0
,,,,,,,,,,,,,,,,,,,,,,436,3,0
,,,,,,,,,,,,,,,,,,,,,,510,4,0
,,,,,,,,,,,,,,,,,,,,,,250,5,0
,,,,,,,,,,,,,,,,,,,,,,332,10,0
,,,,,,,,,,,,,,,,,,,,,,487,11,0
,,,,,,,,,,,,,,,,,,,,,,426,1,0
,,,,,,,,,,,,,,,,,,,,,,415,4,0
,,,,,,,,,,,,,,,,,,,,,,488,10,1
,,,,,,,,,,,,,,,,,,,,,,338,3,0
,,,,,,,,,,,,,,,,,,,,,,515,7,0
,,,,,,,,,,,,,,,,,,,,,,437,4,0
,,,,,,,,,,,,,,,,,,,,,,541,1,0
,,,,,,,,,,,,,,,,,,,,,,251,16,0
,,,,,,,,,,,,,,,,,,,,,,278,16,0
,,,,,,,,,,,,,,,,,,,,,,397,6,0
,,,,,,,,,,,,,,,,,,,,,,352,7,0
,,,,,,,,,,,,,,,,,,,,,,385,1,0
,,,,,,,,,,,,,,,,,,,,,,314,4,0
,,,,,,,,,,,,,,,,,,,,,,316,1,0
,,,,,,,,,,,,,,,,,,,,,,343,0,0
,,,,,,,,,,,,,,,,,,,,,,342,7,0
,,,,,,,,,,,,,,,,,,,,,,496,6,0
,,,,,,,,,,,,,,,,,,,,,,567,1,0
,,,,,,,,,,,,,,,,,,,,,,306,6,0
,,,,,,,,,,,,,,,,,,,,,,343,3,0
,,,,,,,,,,,,,,,,,,,,,,477,4,0
,,,,,,,,,,,,,,,,,,,,,,458,4,2
,,,,,,,,,,,,,,,,,,,,,,468,1,0
,,,,,,,,,,,,,,,,,,,,,,551,4,1
,,,,,,,,,,,,,,,,,,,,,,340,6,0
,,,,,,,,,,,,,,,,,,,,,,422,3,0
,,,,,,,,,,,,,,,,,,,,,,461,2,0
,,,,,,,,,,,,,,,,,,,,,,302,4,0
,,,,,,,,,,,,,,,,,,,,,,321,4,0
,,,,,,,,,,,,,,,,,,,,,,436,4,0
,,,,,,,,,,,,,,,,,,,,,,384,1,0
,,,,,,,,,,,,,,,,,,,,,,412,2,0
,,,,,,,,,,,,,,,,,,,,,,485,3,0
,,,,,,,,,,,,,,,,,,,,,,331,10,0
,,,,,,,,,,,,,,,,,,,,,,343,3,0
,,,,,,,,,,,,,,,,,,,,,,470,4,0
,,,,,,,,,,,,,,,,,,,,,,432,3,0
,,,,,,,,,,,,,,,,,,,,,,463,0,0
,,,,,,,,,,,,,,,,,,,,,,513,3,0
,,,,,,,,,,,,,,,,,,,,,,344,3,0
,,,,,,,,,,,,,,,,,,,,,,361,4,0
,,,,,,,,,,,,,,,,,,,,,,524,7,0
,,,,,,,,,,,,,,,,,,,,,,471,1,0
,,,,,,,,,,,,,,,,,,,,,,499,2,0
,,,,,,,,,,,,,,,,,,,,,,605,2,0
,,,,,,,,,,,,,,,,,,,,,,323,4,0
,,,,,,,,,,,,,,,,,,,,,,353,5,0
,,,,,,,,,,,,,,,,,,,,,,339,1,0
,,,,,,,,,,,,,,,,,,,,,,369,3,0
,,,,,,,,,,,,,,,,,,,,,,358,8,0
,,,,,,,,,,,,,,,,,,,,,,407,4,0
,,,,,,,,,,,,,,,,,,,,,,403,4,0
,,,,,,,,,,,,,,,,,,,,,,419,3,0
,,,,,,,,,,,,,,,,,,,,,,294,13,0
,,,,,,,,,,,,,,,,,,,,,,457,1,0
,,,,,,,,,,,,,,,,,,,,,,423,3,0
,,,,,,,,,,,,,,,,,,,,,,453,3,0
,,,,,,,,,,,,,,,,,,,,,,492,3,0
,,,,,,,,,,,,,,,,,,,,,,300,2,0
,,,,,,,,,,,,,,,,,,,,,,337,2,0
,,,,,,,,,,,,,,,,,,,,,,453,3,0
,,,,,,,,,,,,,,,,,,,,,,433,1,0
,,,,,,,,,,,,,,,,,,,,,,457,2,0
,,,,,,,,,,,,,,,,,,,,,,508,10,0
,,,,,,,,,,,,,,,,,,,,,,333,1,0
,,,,,,,,,,,,,,,,,,,,,,498,4,0
,,,,,,,,,,,,,,,,,,,,,,459,3,0
,,,,,,,,,,,,,,,,,,,,,,455,5,0
,,,,,,,,,,,,,,,,,,,,,,555,0,0
,,,,,,,,,,,,,,,,,,,,,,270,4,0
,,,,,,,,,,,,,,,,,,,,,,313,6,0
,,,,,,,,,,,,,,,,,,,,,,497,7,0
,,,,,,,,,,,,,,,,,,,,,,449,2,0
,,,,,,,,,,,,,,,,,,,,,,433,1,0
,,,,,,,,,,,,,,,,,,,,,,423,4,0
,,,,,,,,,,,,,,,,,,,,,,444,1,0
,,,,,,,,,,,,,,,,,,,,,,479,1,0
,,,,,,,,,,,,,,,,,,,,,,516,5,0
,,,,,,,,,,,,,,,,,,,,,,308,4,1
,,,,,,,,,,,,,,,,,,,,,,345,3,0
,,,,,,,,,,,,,,,,,,,,,,497,6,0
,,,,,,,,,,,,,,,,,,,,,,420,4,0
,,,,,,,,,,,,,,,,,,,,,,429,0,0
,,,,,,,,,,,,,,,,,,,,,,502,1,0
,,,,,,,,,,,,,,,,,,,,,,319,4,0
,,,,,,,,,,,,,,,,,,,,,,359,3,0
,,,,,,,,,,,,,,,,,,,,,,470,1,0
,,,,,,,,,,,,,,,,,,,,,,410,0,0
,,,,,,,,,,,,,,,,,,,,,,474,4,0
,,,,,,,,,,,,,,,,,,,,,,540,1,0
,,,,,,,,,,,,,,,,,,,,,,296,3,0
,,,,,,,,,,,,,,,,,,,,,,392,3,0
,,,,,,,,,,,,,,,,,,,,,,407,3,0
,,,,,,,,,,,,,,,,,,,,,,330,1,0
,,,,,,,,,,,,,,,,,,,,,,525,4,0
,,,,,,,,,,,,,,,,,,,,,,299,6,0
,,,,,,,,,,,,,,,,,,,,,,390,1,0
,,,,,,,,,,,,,,,,,,,,,,401,2,1
,,,,,,,,,,,,,,,,,,,,,,315,4,0
,,,,,,,,,,,,,,,,,,,,,,339,3,0
,,,,,,,,,,,,,,,,,,,,,,386,6,0
,,,,,,,,,,,,,,,,,,,,,,382,1,0
,,,,,,,,,,,,,,,,,,,,,,455,2,0
,,,,,,,,,,,,,,,,,,,,,,340,10,0
,,,,,,,,,,,,,,,,,,,,,,416,5,0
,,,,,,,,,,,,,,,,,,,,,,353,3,0
,,,,,,,,,,,,,,,,,,,,,,411,1,0
,,,,,,,,,,,,,,,,,,,,,,326,9,0
,,,,,,,,,,,,,,,,,,,,,,365,4,0
,,,,,,,,,,,,,,,,,,,,,,527,4,0
,,,,,,,,,,,,,,,,,,,,,,475,5,0
,,,,,,,,,,,,,,,,,,,,,,491,2,0
,,,,,,,,,,,,,,,,,,,,,,547,3,0
,,,,,,,,,,,,,,,,,,,,,,320,8,0
,,,,,,,,,,,,,,,,,,,,,,350,5,0
,,,,,,,,,,,,,,,,,,,,,,459,5,0
,,,,,,,,,,,,,,,,,,,,,,445,1,0
,,,,,,,,,,,,,,,,,,,,,,400,5,0
,,,,,,,,,,,,,,,,,,,,,,419,0,0
,,,,,,,,,,,,,,,,,,,,,,504,5,0
,,,,,,,,,,,,,,,,,,,,,,268,2,0
,,,,,,,,,,,,,,,,,,,,,,329,2,0
,,,,,,,,,,,,,,,,,,,,,,464,7,0
,,,,,,,,,,,,,,,,,,,,,,464,5,0
,,,,,,,,,,,,,,,,,,,,,,545,6,2
,,,,,,,,,,,,,,,,,,,,,,244,2,0
,,,,,,,,,,,,,,,,,,,,,,307,1,0
,,,,,,,,,,,,,,,,,,,,,,512,2,0
,,,,,,,,,,,,,,,,,,,,,,487,3,0
,,,,,,,,,,,,,,,,,,,,,,535,5,0
,,,,,,,,,,,,,,,,,,,,,,312,4,0
,,,,,,,,,,,,,,,,,,,,,,464,9,0
,,,,,,,,,,,,,,,,,,,,,,440,5,0
,,,,,,,,,,,,,,,,,,,,,,470,1,0
,,,,,,,,,,,,,,,,,,,,,,309,14,0
,,,,,,,,,,,,,,,,,,,,,,454,1,0
,,,,,,,,,,,,,,,,,,,,,,477,3,0
,,,,,,,,,,,,,,,,,,,,,,305,4,0
,,,,,,,,,,,,,,,,,,,,,,339,3,0
,,,,,,,,,,,,,,,,,,,,,,480,4,0
,,,,,,,,,,,,,,,,,,,,,,407,3,0
,,,,,,,,,,,,,,,,,,,,,,420,2,0
,,,,,,,,,,,,,,,,,,,,,,518,2,0
,,,,,,,,,,,,,,,,,,,,,,301,5,0
,,,,,,,,,,,,,,,,,,,,,,395,4,0
,,,,,,,,,,,,,,,,,,,,,,337,3,0
,,,,,,,,,,,,,,,,,,,,,,394,2,0
,,,,,,,,,,,,,,,,,,,,,,287,4,0
,,,,,,,,,,,,,,,,,,,,,,330,4,0
,,,,,,,,,,,,,,,,,,,,,,491,3,0
,,,,,,,,,,,,,,,,,,,,,,423,1,0
,,,,,,,,,,,,,,,,,,,,,,429,1,0
,,,,,,,,,,,,,,,,,,,,,,499,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,18,,,2122,65,265
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,18,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,385,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,371,9,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,422,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,457,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,298,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,292,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,292,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,368,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,482,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,435,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,426,1,1
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,408,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,448,6,1
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,485,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,341,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,431,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,418,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,432,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,304,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,348,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,553,9,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,478,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,486,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,475,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,544,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,603,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,265,10,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,338,14,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,479,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,10,,,439,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,413,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,404,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,447,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,494,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,314,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,362,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,420,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,386,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,414,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,477,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,301,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,343,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,465,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,413,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,386,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,510,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,334,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,399,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,279,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,364,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,407,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,387,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,401,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,483,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,280,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,326,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,335,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,381,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,295,16,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,400,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,356,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,381,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,323,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,495,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,8,,,526,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,330,10,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,342,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,375,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,8,,,324,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,11,,,359,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,11,,,483,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,439,8,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,10,,,404,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,7,,,404,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,455,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,534,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,333,8,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,480,7,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,496,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,333,8,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,372,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,494,7,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,436,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,436,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,468,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,501,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,293,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,356,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,507,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,439,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,431,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,7,,,455,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,535,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,336,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,341,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,378,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,295,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,363,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,602,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,490,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,451,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,433,7,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,477,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,542,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,582,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,305,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,358,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,352,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,368,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,441,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,351,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,418,5,1
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,384,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,451,4,0
