BN,DATUK CIKGU AWI,MALE,,714,PH,USTAZ MUHAMMAD HUSAIN,MALE,,87,PAS,USTAZ NIK ZAWAWI,MALE,,1087,PEJUANG,KAPTEN WAN MARZUDI,MALE,,7,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,4,PH,USTAZ MUHAMMAD HUSAIN,MALE,,0,PAS,USTAZ NIK ZAWAWI,MALE,,1,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,126,PH,USTAZ MUHAMMAD HUSAIN,MALE,,3,PAS,USTAZ NIK ZAWAWI,MALE,,72,PEJUANG,KAPTEN WAN MARZUDI,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,16,PH,USTAZ MUHAMMAD HUSAIN,MALE,,1,PAS,USTAZ NIK ZAWAWI,MALE,,8,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,10,PH,USTAZ MUHAMMAD HUSAIN,MALE,,0,PAS,USTAZ NIK ZAWAWI,MALE,,2,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,129,PH,USTAZ MUHAMMAD HUSAIN,MALE,,3,PAS,USTAZ NIK ZAWAWI,MALE,,183,PEJUANG,KAPTEN WAN MARZUDI,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,118,PH,USTAZ MUHAMMAD HUSAIN,MALE,,8,PAS,USTAZ NIK ZAWAWI,MALE,,228,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,123,PH,USTAZ MUHAMMAD HUSAIN,MALE,,14,PAS,USTAZ NIK ZAWAWI,MALE,,308,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,104,PH,USTAZ MUHAMMAD HUSAIN,MALE,,8,PAS,USTAZ NIK ZAWAWI,MALE,,283,PEJUANG,KAPTEN WAN MARZUDI,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,104,PH,USTAZ MUHAMMAD HUSAIN,MALE,,13,PAS,USTAZ NIK ZAWAWI,MALE,,268,PEJUANG,KAPTEN WAN MARZUDI,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,100,PH,USTAZ MUHAMMAD HUSAIN,MALE,,12,PAS,USTAZ NIK ZAWAWI,MALE,,319,PEJUANG,KAPTEN WAN MARZUDI,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,111,PH,USTAZ MUHAMMAD HUSAIN,MALE,,25,PAS,USTAZ NIK ZAWAWI,MALE,,197,PEJUANG,KAPTEN WAN MARZUDI,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,106,PH,USTAZ MUHAMMAD HUSAIN,MALE,,16,PAS,USTAZ NIK ZAWAWI,MALE,,236,PEJUANG,KAPTEN WAN MARZUDI,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,104,PH,USTAZ MUHAMMAD HUSAIN,MALE,,21,PAS,USTAZ NIK ZAWAWI,MALE,,300,PEJUANG,KAPTEN WAN MARZUDI,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,94,PH,USTAZ MUHAMMAD HUSAIN,MALE,,19,PAS,USTAZ NIK ZAWAWI,MALE,,289,PEJUANG,KAPTEN WAN MARZUDI,MALE,,4,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,96,PH,USTAZ MUHAMMAD HUSAIN,MALE,,17,PAS,USTAZ NIK ZAWAWI,MALE,,300,PEJUANG,KAPTEN WAN MARZUDI,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK CIKGU AWI,MALE,,94,PH,USTAZ MUHAMMAD HUSAIN,MALE,,33,PAS,USTAZ NIK ZAWAWI,MALE,,348,PEJUANG,KAPTEN WAN MARZUDI,MALE,,3,,,,,,,,,,,,,,,,,,,,
