BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,785,PH,HAJI RAHIMI,MALE,,150,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,1033,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,6,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,14,PH,HAJI RAHIMI,MALE,,0,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,1,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,16,PH,HAJI RAHIMI,MALE,,0,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,13,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,102,PH,HAJI RAHIMI,MALE,,16,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,215,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,124,PH,HAJI RAHIMI,MALE,,18,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,226,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,103,PH,HAJI RAHIMI,MALE,,9,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,284,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,128,PH,HAJI RAHIMI,MALE,,14,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,223,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,128,PH,HAJI RAHIMI,MALE,,20,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,223,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,159,PH,HAJI RAHIMI,MALE,,14,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,281,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,93,PH,HAJI RAHIMI,MALE,,46,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,177,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,105,PH,HAJI RAHIMI,MALE,,54,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,189,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,80,PH,HAJI RAHIMI,MALE,,78,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,289,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,83,PH,HAJI RAHIMI,MALE,,55,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,264,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,77,PH,HAJI RAHIMI,MALE,,41,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,306,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,MARZUANI ARDILA ARIFFIN (GEE),FEMALE,,101,PH,HAJI RAHIMI,MALE,,53,PAS,MEJ JEN DATO HJ KHLIR (B),MALE,,304,PUTRA,HANEEF IBRAHIM (ABE HANEEF),MALE,,0,,,,,,,,,,,,,,,,,,,,
