P.194_N.23_199/23/01_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. TEBAKANG,1,273,BN,JOHN ILUS,MALE,54,206,DAP,EDWARD ANDREW LUWAK,MALE,64,5,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,60,,,,,,271,2,0,,
P.194_N.23_199/23/01_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. TEBAKANG,2,201,BN,JOHN ILUS,MALE,54,123,DAP,EDWARD ANDREW LUWAK,MALE,64,9,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,65,,,,,,197,4,0,,
P.194_N.23_199/23/01_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,BALAI RAYA SORAH DAYAK,1,352,BN,JOHN ILUS,MALE,54,193,DAP,EDWARD ANDREW LUWAK,MALE,64,89,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,5,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,57,,,,,,346,6,0,,
P.194_N.23_199/23/01_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. PANGKALAN SORAH,1,105,BN,JOHN ILUS,MALE,54,70,DAP,EDWARD ANDREW LUWAK,MALE,64,0,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,30,,,,,,103,2,0,,
P.194_N.23_199/23/01_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. KORAN,1,256,BN,JOHN ILUS,MALE,54,111,DAP,EDWARD ANDREW LUWAK,MALE,64,97,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,11,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,32,,,,,,254,2,0,,
P.194_N.23_199/23/01_2c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. KORAN,2,330,BN,JOHN ILUS,MALE,54,171,DAP,EDWARD ANDREW LUWAK,MALE,64,100,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,3,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,50,,,,,,324,6,0,,
P.194_N.23_199/23/02_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. MERAKAI,1,106,BN,JOHN ILUS,MALE,54,49,DAP,EDWARD ANDREW LUWAK,MALE,64,23,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,30,,,,,,103,3,0,,
P.194_N.23_199/23/02_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,RH. PANJANG KPG. KUALA,1,74,BN,JOHN ILUS,MALE,54,67,DAP,EDWARD ANDREW LUWAK,MALE,64,4,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,1,,,,,,74,0,0,,
P.194_N.23_199/23/02_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. LEBOR/REMUN,1,244,BN,JOHN ILUS,MALE,54,118,DAP,EDWARD ANDREW LUWAK,MALE,64,82,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,4,PBDSB,COBBOLD ANAK LUSOI,MALE,54,5,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,29,,,,,,238,6,0,,
P.194_N.23_199/23/02_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. LEBOR/REMUN,2,306,BN,JOHN ILUS,MALE,54,160,DAP,EDWARD ANDREW LUWAK,MALE,64,95,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,7,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,44,,,,,,306,0,0,,
P.194_N.23_199/23/02_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. BEDUP,1,252,BN,JOHN ILUS,MALE,54,178,DAP,EDWARD ANDREW LUWAK,MALE,64,37,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,14,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,16,,,,,,248,4,0,,
P.194_N.23_199/23/02_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. BEDUP,2,358,BN,JOHN ILUS,MALE,54,137,DAP,EDWARD ANDREW LUWAK,MALE,64,41,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,6,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,10,,,,,,194,1,163,,
P.194_N.23_199/23/02_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. MELANSAI,1,282,BN,JOHN ILUS,MALE,54,167,DAP,EDWARD ANDREW LUWAK,MALE,64,75,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,4,PBDSB,COBBOLD ANAK LUSOI,MALE,54,9,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,26,,,,,,281,1,0,,
P.194_N.23_199/23/02_1f,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/02,TRIBOH,SEK. KEB. PENGKALAN BEDUP,1,191,BN,JOHN ILUS,MALE,54,82,DAP,EDWARD ANDREW LUWAK,MALE,64,69,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,4,PBDSB,COBBOLD ANAK LUSOI,MALE,54,3,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,27,,,,,,185,6,0,,
P.194_N.23_199/23/03_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,SEK. KEB. RIIH DASO,1,424,BN,JOHN ILUS,MALE,54,354,DAP,EDWARD ANDREW LUWAK,MALE,64,41,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,3,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,17,,,,,,417,7,0,,
P.194_N.23_199/23/03_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,BALAI RAYA KPG. RIIH MAWANG,1,354,BN,JOHN ILUS,MALE,54,218,DAP,EDWARD ANDREW LUWAK,MALE,64,68,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,6,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,52,,,,,,347,7,0,,
P.194_N.23_199/23/03_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,SEK. KEB. ST. PATRICK TANGGA,1,507,BN,JOHN ILUS,MALE,54,348,DAP,EDWARD ANDREW LUWAK,MALE,64,70,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,5,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,76,,,,,,500,7,0,,
P.194_N.23_199/23/03_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,BALAI RAYA KPG. RASAU,1,276,BN,JOHN ILUS,MALE,54,247,DAP,EDWARD ANDREW LUWAK,MALE,64,10,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,7,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,7,,,,,,271,5,0,,
P.194_N.23_199/23/03_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,SEK. KEB. ST. HENRY SELABI,1,387,BN,JOHN ILUS,MALE,54,194,DAP,EDWARD ANDREW LUWAK,MALE,64,144,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,11,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,32,,,,,,383,4,0,,
P.194_N.23_199/23/03_1f,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,BALAI RAYA KPG. SEROBAN,1,259,BN,JOHN ILUS,MALE,54,153,DAP,EDWARD ANDREW LUWAK,MALE,64,83,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,2,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,19,,,,,,258,1,0,,
P.194_N.23_199/23/03_1g,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/03,SELABI,SEK. KEB. SERIAN,1,347,BN,JOHN ILUS,MALE,54,233,DAP,EDWARD ANDREW LUWAK,MALE,64,63,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,9,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,40,,,,,,346,1,0,,
P.194_N.23_199/23/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,1,195,BN,JOHN ILUS,MALE,54,82,DAP,EDWARD ANDREW LUWAK,MALE,64,86,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,25,,,,,,195,0,0,,
P.194_N.23_199/23/04_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,2,305,BN,JOHN ILUS,MALE,54,124,DAP,EDWARD ANDREW LUWAK,MALE,64,159,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,20,,,,,,304,1,0,,
P.194_N.23_199/23/04_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,3,307,BN,JOHN ILUS,MALE,54,130,DAP,EDWARD ANDREW LUWAK,MALE,64,154,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,19,,,,,,305,2,0,,
P.194_N.23_199/23/04_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,4,313,BN,JOHN ILUS,MALE,54,103,DAP,EDWARD ANDREW LUWAK,MALE,64,193,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,14,,,,,,312,1,0,,
P.194_N.23_199/23/04_5,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,5,279,BN,JOHN ILUS,MALE,54,99,DAP,EDWARD ANDREW LUWAK,MALE,64,163,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,2,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,10,,,,,,277,2,0,,
P.194_N.23_199/23/04_6,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/04,PASAR SERIAN,SEK. JENIS KEB. CHUNG HUA SERIAN,6,250,BN,JOHN ILUS,MALE,54,82,DAP,EDWARD ANDREW LUWAK,MALE,64,157,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,9,,,,,,248,2,0,,
P.194_N.23_199/23/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/05,KAKAI,BALAI RAYA KPG. KAKAI,1,254,BN,JOHN ILUS,MALE,54,150,DAP,EDWARD ANDREW LUWAK,MALE,64,54,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,5,PBDSB,COBBOLD ANAK LUSOI,MALE,54,3,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,41,,,,,,253,1,0,,
P.194_N.23_199/23/06_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/06,SERIAN HULU,SEK. KEB. ST. TERESA,1,227,BN,JOHN ILUS,MALE,54,168,DAP,EDWARD ANDREW LUWAK,MALE,64,21,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,2,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,31,,,,,,223,4,0,,
P.194_N.23_199/23/06_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/06,SERIAN HULU,SEK. KEB. ST. TERESA,2,283,BN,JOHN ILUS,MALE,54,193,DAP,EDWARD ANDREW LUWAK,MALE,64,22,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,57,,,,,,273,10,0,,
P.194_N.23_199/23/06_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/06,SERIAN HULU,SEK. KEB. ST. TERESA,3,245,BN,JOHN ILUS,MALE,54,171,DAP,EDWARD ANDREW LUWAK,MALE,64,18,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,1,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,50,,,,,,241,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.194_N.23__35,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,,,,35,9452,BN,JOHN ANAK ILUS,MALE,54,5451,,,,,0,,,,,,,,,,0,x,x,x,x,53,PBDSB,53,53,LOST DEPOSIT,133,INDEPENDENT 1,MALE,54,133,3689,INDEPENDENT 2,FREDERICK BAYOI AK. MANGGIE,MALE,73,1196,9140,117,195,,

P.194_N.24_200/24/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/POS,UNDI POS,UNDI POS,1,47,PBB,IR AIDEL LARIWOO,MALE,44,26,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,0,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,0,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,0,,,,,,26,1,20,,
P.194_N.24_200/24/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/00,UNDI AWAL,"RUANG D, DEWAN SERBAGUNA IPD KOTA SAMARAHAN",1,1,PBB,IR AIDEL LARIWOO,MALE,44,1,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,0,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,0,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,0,,,,,,1,0,0,,
P.194_N.24_200/24/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/01,SEPAYOR,SEK. JENIS KEB. CHUNG HUA SEMERA,1,259,PBB,IR AIDEL LARIWOO,MALE,44,209,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,7,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,13,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,26,,,,,,255,4,0,,
P.194_N.24_200/24/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/02,SEMERA,SEK. KEB. HAJI KELALI SEMERA,1,256,PBB,IR AIDEL LARIWOO,MALE,44,212,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,5,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,7,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,20,,,,,,244,12,0,,
P.194_N.24_200/24/02_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/02,SEMERA,SEK. KEB. HAJI KELALI SEMERA,2,529,PBB,IR AIDEL LARIWOO,MALE,44,440,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,10,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,24,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,46,,,,,,520,9,0,,
P.194_N.24_200/24/02_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/02,SEMERA,SEK. KEB. HAJI KELALI SEMERA,3,479,PBB,IR AIDEL LARIWOO,MALE,44,409,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,5,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,27,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,35,,,,,,476,3,0,,
P.194_N.24_200/24/02_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/02,SEMERA,SEK. KEB. HAJI KELALI SEMERA,4,358,PBB,IR AIDEL LARIWOO,MALE,44,298,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,9,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,20,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,25,,,,,,352,6,0,,
P.194_N.24_200/24/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/03,JEMUKAN,SEK. KEB. JEMUKAN,1,265,PBB,IR AIDEL LARIWOO,MALE,44,220,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,19,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,21,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,3,,,,,,263,2,0,,
P.194_N.24_200/24/03_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/03,JEMUKAN,SEK. KEB. JEMUKAN,2,377,PBB,IR AIDEL LARIWOO,MALE,44,281,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,51,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,38,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,4,,,,,,374,3,0,,
P.194_N.24_200/24/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/04,JEMUKAN ULU,SEK. JENIS KEB. CHUNG HUA JEMUKAN,1,122,PBB,IR AIDEL LARIWOO,MALE,44,86,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,11,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,19,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,1,,,,,,117,5,0,,
P.194_N.24_200/24/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/05,SADONG JAYA,SEK. KEB. PENDAM,1,267,PBB,IR AIDEL LARIWOO,MALE,44,239,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,1,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,19,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,1,,,,,,260,7,0,,
P.194_N.24_200/24/05_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/05,SADONG JAYA,SEK. KEB. PENDAM,2,455,PBB,IR AIDEL LARIWOO,MALE,44,379,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,5,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,57,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,6,,,,,,447,8,0,,
P.194_N.24_200/24/06_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/06,SADONG JAYA ULU,DEWAN MASYARAKAT KPG. SADONG JAYA ULU,1,155,PBB,IR AIDEL LARIWOO,MALE,44,126,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,2,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,21,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,4,,,,,,153,2,0,,
P.194_N.24_200/24/07_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/07,JAIE,SEK. KEB. JAIE,1,296,PBB,IR AIDEL LARIWOO,MALE,44,220,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,17,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,32,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,19,,,,,,288,8,0,,
P.194_N.24_200/24/07_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/07,JAIE,SEK. KEB. JAIE,2,363,PBB,IR AIDEL LARIWOO,MALE,44,293,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,12,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,40,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,16,,,,,,361,2,0,,
P.194_N.24_200/24/08_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/08,IBOI,SEK. KEB. IBOI/PELANDOK,1,360,PBB,IR AIDEL LARIWOO,MALE,44,277,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,3,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,70,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,7,,,,,,357,3,0,,
P.194_N.24_200/24/09_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,200/24/09,PELANDOK,DEWAN MASYARAKAT KPG. PELANDOK,1,285,PBB,IR AIDEL LARIWOO,MALE,44,209,PAN,USTAZ OTHMAN MUSTAPHA,MALE,61,0,,,,,,PAS,CIKGU ASAN SINGKRO,MALE,63,50,,,,,,,,,,,INDEPENDENT - FLOWER,AWANG RABIEE,MALE,,21,,,,,,280,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.194_N.24__17,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.24,SADONG JAYA,,,,17,4874,BN,AIDEL BIN LARIWOO,MALE,44,3925,PH (1),OTHMAN BIN MUSTAPHA @ MOS,MALE,61,157,,,,,0,x,x,xx,x,458,,,,,,,,,,0,,,,,,,,,,,4774,80,20,,

P.194_N.25_200/25/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.25,SIMUNJAN,200/25/POS,UNDI POS,UNDI POS,1,89,PBB,AWLA BIN DRIS,MALE,55,50,PKR,JAMILAH BINTI BAHARUDDIN,FEMALE,,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,HIPNI BIN KANAINI,MALE,,2,,,,,,54,8,27,,
P.194_N.25_200/25/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.25,SIMUNJAN,200/25/00,UNDI AWAL,BILIK SUMBER IPD SIMUNJAN,1,76,PBB,AWLA BIN DRIS,MALE,55,71,PKR,JAMILAH BINTI BAHARUDDIN,FEMALE,,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,HIPNI BIN KANAINI,MALE,,0,,,,,,76,0,0,,
P.194_N.25_200/25/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.25,SIMUNJAN,200/25/01,RANGKANG,DEWAN KPG. RANGKANG,1,298,PBB,AWLA BIN DRIS,MALE,55,227,PKR,JAMILAH BINTI BAHARUDDIN,FEMALE,,54,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,HIPNI BIN KANAINI,MALE,,7,,,,,,288,10,0,,
P.194_N.25_200/25/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.25,SIMUNJAN,200/25/02,PUTIN,SEK. KEB. SG. PUTIN,1,147,PBB,AWLA BIN DRIS,MALE,55,117,PKR,JAMILAH BINTI BAHARUDDIN,FEMALE,,29,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,HIPNI BIN KANAINI,MALE,,1,,,,,,147,0,0,,
