UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.26_200/26/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/POS,UNDI POS,UNDI POS,1,41,PBB,MOHD. NARODEN MAJAIS,MALE,63,15,PAN,RAPELSON RICHARD HAMIT,MALE,30,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,0,,,,,,15,1,25,,
P.194_N.26_200/26/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/00,UNDI AWAL,"BILIK CAWANGAN JSJ, IPD SIMUNJAN",1,1,PBB,MOHD. NARODEN MAJAIS,MALE,63,1,PAN,RAPELSON RICHARD HAMIT,MALE,30,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,0,,,,,,1,0,0,,
P.194_N.26_200/26/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/01,KEPAYANG,SEK. KEB. KPG. KEPAYANG,1,313,PBB,MOHD. NARODEN MAJAIS,MALE,63,143,PAN,RAPELSON RICHARD HAMIT,MALE,30,19,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,147,,,,,,309,4,0,,
P.194_N.26_200/26/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/02,ENSENGAI,DEWAN PEMBANGUNAN INSAN KPG. ENSENGEI MELAYU,1,189,PBB,MOHD. NARODEN MAJAIS,MALE,63,144,PAN,RAPELSON RICHARD HAMIT,MALE,30,13,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,0,,,,,,157,32,0,,
P.194_N.26_200/26/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/03,SATEMAN,BALAI RAYA KPG. SABANG,1,64,PBB,MOHD. NARODEN MAJAIS,MALE,63,40,PAN,RAPELSON RICHARD HAMIT,MALE,30,15,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,9,,,,,,64,0,0,,
P.194_N.26_200/26/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/03,SATEMAN,DEWAN KPG. SATEMAN,1,58,PBB,MOHD. NARODEN MAJAIS,MALE,63,38,PAN,RAPELSON RICHARD HAMIT,MALE,30,16,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,4,,,,,,58,0,0,,
P.194_N.26_200/26/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/03,SATEMAN,SEK. KEB. SG. BA,1,138,PBB,MOHD. NARODEN MAJAIS,MALE,63,107,PAN,RAPELSON RICHARD HAMIT,MALE,30,26,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,5,,,,,,138,0,0,,
P.194_N.26_200/26/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/03,SATEMAN,BANGSAL SEMENTARA KPG. LUBOK SAMSU,1,24,PBB,MOHD. NARODEN MAJAIS,MALE,63,23,PAN,RAPELSON RICHARD HAMIT,MALE,30,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,1,,,,,,24,0,0,,
P.194_N.26_200/26/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/04,PANGKOR,SEK. KEB. LUBOK PUNGGOR,1,350,PBB,MOHD. NARODEN MAJAIS,MALE,63,290,PAN,RAPELSON RICHARD HAMIT,MALE,30,27,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,27,,,,,,344,6,0,,
P.194_N.26_200/26/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.26,GEDONG,200/26/04,PANGKOR,SEK. KEB. LUBOK BUNTING,1,211,PBB,MOHD. NARODEN MAJAIS,MALE,63,118,PAN,RAPELSON RICHARD HAMIT,MALE,30,79,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,UJA ANAK BANSI,MALE,,8,,,,,,205,6,0,,
