UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.214_N.58_213/58/POS_1,SARAWAK,POSTAL VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/POS,UNDI POS,UNDI POS,1,49,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,39,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,9,,
P.214_N.58_213/58/00_1,SARAWAK,EARLY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/00,UNDI AWAL,"RUANG B, DEWAN SERBAGUNA, IPD MUKAH",1,4,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,4,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,
P.214_N.58_213/58/01_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/01,LITONG,SEK. KEB. KPG. SEBERANG MUKAH,1,222,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,196,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,4,0,,
P.214_N.58_213/58/01_2,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/01,LITONG,SEK. KEB. KPG. SEBERANG MUKAH,2,302,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,251,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,4,0,,
P.214_N.58_213/58/01_3,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/01,LITONG,SEK. KEB. KPG. SEBERANG MUKAH,3,302,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,254,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,8,0,,
P.214_N.58_213/58/02_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/02,PENAKOP,SEK. KEB. KPG. PENAKUB ULU MUKAH,1,260,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,178,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,0,,
P.214_N.58_213/58/03_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/03,TEMESU,RH. PENGHULU IJU SG. TEMESU MUKAH,1,123,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,63,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,0,,
P.214_N.58_213/58/04_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/04,BALINGIAN,SEK. JENIS KEB. CHUNG HUA BALINGIAN,1,288,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,243,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,1,0,,
P.214_N.58_213/58/05_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/05,TUTUS,BALAI RAYA KPG. TUTUS HILIR MUKAH,1,300,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,264,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,2,0,,
P.214_N.58_213/58/06_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/06,JEBUNGAN,SEK. KEB. KPG. JEBUNGAN MUKAH,1,410,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,342,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,6,1,,
P.214_N.58_213/58/07_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/07,KENYANA,SEK. KEB. KUALA KENYANA MUKAH,1,76,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,64,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,0,,
P.214_N.58_213/58/08_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.58,BALINGIAN,213/58/08,SESOK,SEK. KEB. KPG.TEH MUKAH,1,393,PBB,ABDUL YAKUB HAJI ARBI,MALE,56,342,PAN,NURZAITI BINTI HAMDAN,FEMALE,37,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1,0,,
