UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.214_N.60_214/60/POS_1,SARAWAK,POSTAL VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/POS,UNDI POS,UNDI POS,1,65,PRS,JOHN SIKIE TAYAI,MALE,66,54,PKR,JOSHUA JABENG,MALE,66,1,,,,,,PAS,CLEMENT BAYANG,MALE,60,1,,,,,,,,,,,,,,,,,,,,,56,3,6,,
P.214_N.60_214/60/00_1,SARAWAK,EARLY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/00,UNDI AWAL,DEWAN TERBUKA IPD TATAU,1,35,PRS,JOHN SIKIE TAYAI,MALE,66,35,PKR,JOSHUA JABENG,MALE,66,0,,,,,,PAS,CLEMENT BAYANG,MALE,60,0,,,,,,,,,,,,,,,,,,,,,35,0,0,,
P.214_N.60_214/60/01_1,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/01,BAWAN,SEK. KEB. SG. DUAN,1,260,PRS,JOHN SIKIE TAYAI,MALE,66,178,PKR,JOSHUA JABENG,MALE,66,64,,,,,,PAS,CLEMENT BAYANG,MALE,60,12,,,,,,,,,,,,,,,,,,,,,254,6,0,,
P.214_N.60_214/60/01_2,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/01,BAWAN,SEK. KEB. SG. DUAN,2,321,PRS,JOHN SIKIE TAYAI,MALE,66,212,PKR,JOSHUA JABENG,MALE,66,96,,,,,,PAS,CLEMENT BAYANG,MALE,60,12,,,,,,,,,,,,,,,,,,,,,320,1,0,,
P.214_N.60_214/60/01_3,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/01,BAWAN,SEK. KEB. SG. DUAN,3,274,PRS,JOHN SIKIE TAYAI,MALE,66,207,PKR,JOSHUA JABENG,MALE,66,58,,,,,,PAS,CLEMENT BAYANG,MALE,60,5,,,,,,,,,,,,,,,,,,,,,270,4,0,,
P.214_N.60_214/60/01_4,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/01,BAWAN,SEK. KEB. SG. DUAN,4,263,PRS,JOHN SIKIE TAYAI,MALE,66,162,PKR,JOSHUA JABENG,MALE,66,89,,,,,,PAS,CLEMENT BAYANG,MALE,60,10,,,,,,,,,,,,,,,,,,,,,261,2,0,,
P.214_N.60_214/60/02_1a,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/02,ARIP,SEK. KEB. SG. ANAK,1,248,PRS,JOHN SIKIE TAYAI,MALE,66,187,PKR,JOSHUA JABENG,MALE,66,44,,,,,,PAS,CLEMENT BAYANG,MALE,60,14,,,,,,,,,,,,,,,,,,,,,245,3,0,,
P.214_N.60_214/60/02_1b,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/02,ARIP,"RH. JIMIN, NG. BAWANG",1,52,PRS,JOHN SIKIE TAYAI,MALE,66,48,PKR,JOSHUA JABENG,MALE,66,4,,,,,,PAS,CLEMENT BAYANG,MALE,60,0,,,,,,,,,,,,,,,,,,,,,52,0,0,,
P.214_N.60_214/60/02_1c,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/02,ARIP,SEK. KEB. SG. TAU,1,163,PRS,JOHN SIKIE TAYAI,MALE,66,108,PKR,JOSHUA JABENG,MALE,66,51,,,,,,PAS,CLEMENT BAYANG,MALE,60,1,,,,,,,,,,,,,,,,,,,,,160,3,0,,
P.214_N.60_214/60/02_1d,SARAWAK,ORDINARY VOTE,P.214,SELANGAU,N.60,KAKUS,214/60/02,ARIP,SEK. KEB. SG. BAWANG,1,352,PRS,JOHN SIKIE TAYAI,MALE,66,230,PKR,JOSHUA JABENG,MALE,66,109,,,,,,PAS,CLEMENT BAYANG,MALE,60,9,,,,,,,,,,,,,,,,,,,,,348,4,0,,
