UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.213_N.57_213/57/POS_1,SARAWAK,POSTAL VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/POS,UNDI POS,UNDI POS,1,91,PBB,YUSSIBNOSH BALO,MALE,48,64,PKR,ASINI @ HASNI BIN YAHYA,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4,22,,
P.213_N.57_213/57/00_1,SARAWAK,EARLY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/00,UNDI AWAL,"RUANG A, DEWAN SERBAGUNA, IPD MUKAH",1,111,PBB,YUSSIBNOSH BALO,MALE,48,109,PKR,ASINI @ HASNI BIN YAHYA,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,1,0,,
P.213_N.57_213/57/01_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/01,BAOH,SEK. KEB. ST. LUKE NG. BAOH DALAT,1,266,PBB,YUSSIBNOSH BALO,MALE,48,250,PKR,ASINI @ HASNI BIN YAHYA,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,5,0,,
P.213_N.57_213/57/02_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/02,PENAT,BALAI RAYA KPG. PENAT,1,239,PBB,YUSSIBNOSH BALO,MALE,48,216,PKR,ASINI @ HASNI BIN YAHYA,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,6,0,,
P.213_N.57_213/57/03_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/03,SEBAKONG,RH. MAWAR TANJONG PEDADA MUKAH,1,239,PBB,YUSSIBNOSH BALO,MALE,48,161,PKR,ASINI @ HASNI BIN YAHYA,MALE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,9,0,,
P.213_N.57_213/57/04_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/04,ULU BAOH,SEK. KEB. ULU BAOH DALAT,1,325,PBB,YUSSIBNOSH BALO,MALE,48,288,PKR,ASINI @ HASNI BIN YAHYA,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,3,0,,
P.213_N.57_213/57/05_1a,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/05,DIJIH,SEK. KEB. DIJIH MUKAH,1,38,PBB,YUSSIBNOSH BALO,MALE,48,34,PKR,ASINI @ HASNI BIN YAHYA,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,0,,
P.213_N.57_213/57/05_1b,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/05,DIJIH,SEK. KEB. LUBOK BEMBAN MUKAH,1,216,PBB,YUSSIBNOSH BALO,MALE,48,181,PKR,ASINI @ HASNI BIN YAHYA,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,7,0,,
P.213_N.57_213/57/06_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/06,ULU SIKAT,SEK. KEB. LADANG 3 LKTS MUKAH JLN. BUKUT,1,145,PBB,YUSSIBNOSH BALO,MALE,48,126,PKR,ASINI @ HASNI BIN YAHYA,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,10,0,,
P.213_N.57_213/57/07_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/07,NANGA SIKAT,SEK. KEB. NG. SIKAT MUKAH,1,178,PBB,YUSSIBNOSH BALO,MALE,48,113,PKR,ASINI @ HASNI BIN YAHYA,MALE,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,2,0,,
P.213_N.57_213/57/08_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/08,ENGKERBAI,SEK. KEB. BUKIT ENGKERBAI MUKAH,1,123,PBB,YUSSIBNOSH BALO,MALE,48,100,PKR,ASINI @ HASNI BIN YAHYA,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,0,,
P.213_N.57_213/57/09_1,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/09,PETANAK MUKAH,SEK. KEB. KPG. PETANAK MUKAH,1,231,PBB,YUSSIBNOSH BALO,MALE,48,214,PKR,ASINI @ HASNI BIN YAHYA,MALE,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,5,0,,
P.213_N.57_213/57/09_2,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/09,PETANAK MUKAH,SEK. KEB. KPG. PETANAK MUKAH,2,245,PBB,YUSSIBNOSH BALO,MALE,48,223,PKR,ASINI @ HASNI BIN YAHYA,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,1,0,,
P.213_N.57_213/57/09_3,SARAWAK,ORDINARY VOTE,P.213,MUKAH,N.57,TELLIAN,213/57/09,PETANAK MUKAH,SEK. KEB. KPG. PETANAK MUKAH,3,229,PBB,YUSSIBNOSH BALO,MALE,48,192,PKR,ASINI @ HASNI BIN YAHYA,MALE,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,1,0,,
