UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.203_N.35_204/35/06_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/06,SUPA,SEK. KEB. SUPA,2,421,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,324,PKR,YAKUP BIN DAUD,MALE,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,7,0,,
P.203_N.35_204/35/07_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/07,ENGKARAS,SEK. KEB. MEDANG,1,224,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,211,PKR,YAKUP BIN DAUD,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,4,0,,
P.203_N.35_204/35/08_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/08,BUDA,SEK. KEB. BUDA,1,247,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,166,PKR,YAKUP BIN DAUD,MALE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,4,0,,
P.203_N.35_204/35/09_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/09,SERABANG,SEK. KEB. SERABANG,1,396,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,343,PKR,YAKUP BIN DAUD,MALE,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,5,0,,
P.203_N.35_204/35/10_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/10,BELASAU,SEK. KEB ST. BARNABAS BELASAU,1,77,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,69,PKR,YAKUP BIN DAUD,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,,
P.203_N.35_204/35/11_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/11,SABAR,RH. SELINGGAU SABAR,1,103,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,99,PKR,YAKUP BIN DAUD,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,,
P.203_N.35_204/35/12_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/12,DIT,SEK. KEB. DIT,1,228,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,163,PKR,YAKUP BIN DAUD,MALE,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,4,0,,
P.203_N.35_204/35/13_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/13,DIT HULU,RH. JIMBAT DIT ULU,1,149,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,100,PKR,YAKUP BIN DAUD,MALE,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,3,0,,
P.203_N.35_204/35/14_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/14,BUNGEI,SEK. KEB. DATUK BANDAR DEBAK,1,300,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,216,PKR,YAKUP BIN DAUD,MALE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,11,0,,
P.203_N.35_204/35/14_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/14,BUNGEI,SEK. KEB. DATUK BANDAR DEBAK,2,524,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,389,PKR,YAKUP BIN DAUD,MALE,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,7,0,,
P.203_N.35_204/35/14_3,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/14,BUNGEI,SEK. KEB. DATUK BANDAR DEBAK,3,461,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,347,PKR,YAKUP BIN DAUD,MALE,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,10,0,,
P.203_N.35_204/35/15_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/15,JERAI,RH. MANDAU JERAI,1,98,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,87,PKR,YAKUP BIN DAUD,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,,
P.203_N.35_204/35/16_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/16,DEBAK LAUT,DEWAN JKK KPG. DEBAK LAUT,1,318,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,223,PKR,YAKUP BIN DAUD,MALE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,8,0,,
P.203_N.35_204/35/16_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/16,DEBAK LAUT,DEWAN JKK KPG. DEBAK LAUT,2,309,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,225,PKR,YAKUP BIN DAUD,MALE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,8,0,,
P.203_N.35_204/35/17_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/17,SEREMBANG,SEK. KEB. SEREMBANG,1,243,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,205,PKR,YAKUP BIN DAUD,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,5,0,,
P.203_N.35_204/35/18_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/18,TANJONG ASSAM,SEK. KEB. TANJUNG ASSAM,1,280,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,242,PKR,YAKUP BIN DAUD,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,5,0,,
P.203_N.35_204/35/19_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/19,SEBEMBAN,SEK. KEB. SEBEMBAN,1,224,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,193,PKR,YAKUP BIN DAUD,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,1,0,,
P.203_N.35_204/35/20_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/20,BELINGAN,SEK. KEB. BALINGAN,1,184,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,150,PKR,YAKUP BIN DAUD,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,4,0,,
P.203_N.35_204/35/21_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,204/35/21,BUDAK,RH. JAMES TUJUH AK PANGGAU BUDAK ILI,1,41,PBB,RICKY @ MOHAMMAD RAZI SITAM,MALE,43,32,PKR,YAKUP BIN DAUD,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.203_N.35__29,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.35,SARIBAS,,,,29,7883,BN,RICKY @ MOHAMMAD RAZI BIN SITAM,MALE,43,5963,PH (1),YAKUP BIN DAUD,MALE,,1531,,,,,0,,,,,0,,,,,0,,,,,0,,,,,7494,,,,,0,7494,112,277,,
