UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.193_N.18_198/18/07_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/07,MEREMBEH,BALAI RAYA MEREMBEH,1,230,BN,MIRO ANAK SIMUH,MALE,44,166,PKR,ATHINA SIM,FEMALE,27,3,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,0,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,59,,,,,,228,2,0,,
P.193_N.18_198/18/08_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/08,KANDIS,SEK. KEB. SINIAWAN KPG. KANDIS LAMA,1,342,BN,MIRO ANAK SIMUH,MALE,44,278,PKR,ATHINA SIM,FEMALE,27,9,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,1,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,53,,,,,,341,1,0,,
P.193_N.18_198/18/09_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/09,SUNGAI PINANG,SEK. KEB. SG. PINANG,1,318,BN,MIRO ANAK SIMUH,MALE,44,141,PKR,ATHINA SIM,FEMALE,27,34,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,6,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,136,,,,,,317,1,0,,
P.193_N.18_198/18/10_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/10,PAKU,SEK. JENIS KEB. CHUNG HUA PAKU,1,289,BN,MIRO ANAK SIMUH,MALE,44,157,PKR,ATHINA SIM,FEMALE,27,72,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,4,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,51,,,,,,284,5,0,,
P.193_N.18_198/18/11_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/11,TANJUNG DURIAN,SEK. KEB. SERUMBU KPG. SEGA`A,1,308,BN,MIRO ANAK SIMUH,MALE,44,140,PKR,ATHINA SIM,FEMALE,27,110,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,4,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,51,,,,,,305,3,0,,
P.193_N.18_198/18/12_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/12,SEROPAK,BALAI RAYA KPG. SEROPAK,1,206,BN,MIRO ANAK SIMUH,MALE,44,90,PKR,ATHINA SIM,FEMALE,27,4,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,1,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,109,,,,,,204,2,0,,
P.193_N.18_198/18/13_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/13,SEROMAH,BALAI RAYA KPG. SEROMAH,1,317,BN,MIRO ANAK SIMUH,MALE,44,169,PKR,ATHINA SIM,FEMALE,27,12,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,3,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,125,,,,,,309,8,0,,
P.193_N.18_198/18/14_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/14,SEGUBANG,BALAI RAYA KPG. SEGUBANG,1,203,BN,MIRO ANAK SIMUH,MALE,44,128,PKR,ATHINA SIM,FEMALE,27,10,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,2,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,52,,,,,,192,11,0,,
P.193_N.18_198/18/15_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/15,SOGO,BALAI RAYA KPG. SOGO,1,457,BN,MIRO ANAK SIMUH,MALE,44,284,PKR,ATHINA SIM,FEMALE,27,56,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,1,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,112,,,,,,453,4,0,,
P.193_N.18_198/18/16_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/16,RABAK ROTAN,BALAI RAYA KPG. REBAK ROTAN,1,172,BN,MIRO ANAK SIMUH,MALE,44,92,PKR,ATHINA SIM,FEMALE,27,44,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,7,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,26,,,,,,169,3,0,,
P.193_N.18_198/18/17_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/17,PANGKALAN TEBANG,BALAI RAYA PANGKALAN TEBANG,1,147,BN,MIRO ANAK SIMUH,MALE,44,59,PKR,ATHINA SIM,FEMALE,27,29,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,2,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,57,,,,,,147,0,0,,
P.193_N.18_198/18/18_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/18,MONGGAK,BALAI RAYA BEJURAI,1,350,BN,MIRO ANAK SIMUH,MALE,44,123,PKR,ATHINA SIM,FEMALE,27,111,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,10,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,99,,,,,,343,7,0,,
P.193_N.18_198/18/19_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/19,BLIMBIN,BALAI RAYA KPG. BLIMBIN,1,234,BN,MIRO ANAK SIMUH,MALE,44,52,PKR,ATHINA SIM,FEMALE,27,65,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,41,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,63,,,,,,221,13,0,,
P.193_N.18_198/18/20_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/20,GUMBANG,BALAI RAYA KPG. GUMBANG,1,302,BN,MIRO ANAK SIMUH,MALE,44,184,PKR,ATHINA SIM,FEMALE,27,58,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,0,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,25,,,,,,267,35,0,,
P.193_N.18_198/18/21_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/21,PADANG PAN,BALAI RAYA KPG. PADANG PAN,1,159,BN,MIRO ANAK SIMUH,MALE,44,131,PKR,ATHINA SIM,FEMALE,27,2,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,4,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,18,,,,,,155,4,0,,
P.193_N.18_198/18/22_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,198/18/22,PUAK KROKONG,BALAI RAYA KPG. PUAK KROKONG,1,126,BN,MIRO ANAK SIMUH,MALE,44,29,PKR,ATHINA SIM,FEMALE,27,26,,,,,,,,,,,STAR,BULN RIBOS,MALE,47,0,,,,,,INDEPENDENT - BOOK,NYOMEK ANAK NYEAP,MALE,,71,,,,,,126,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.193_N.18__27,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.18,SEREMBU,,,,27,7002,BN,MIRO ANAK SIMUH,MALE,44,3452,PH (1),ATHINA KLAYWA SIM,FEMALE,27,1218,,,,,0,,,,,0,x,x,x,x,120,,,,,,,,,,2055,,,,,,6845,138,19,,
