UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.221_N.80_221/80/02_1d,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/02,LUBAI,SEK. KEB. MENUANG,1,265,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,195,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,58,,,,,,253,12,0,,
P.221_N.80_221/80/02_2,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/02,LUBAI,SEK. KEB. MENUANG,2,269,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,212,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,56,,,,,,268,1,0,,
P.221_N.80_221/80/03_1a,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/03,UKONG,"RH. LIBAN, TERUSAN LUBAI",1,128,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,104,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,23,,,,,,127,1,0,,
P.221_N.80_221/80/03_1b,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/03,UKONG,SURAU KPG. LBK. LASAS (BAHAGIAN BAWAH),1,94,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,83,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,10,,,,,,93,1,0,,
P.221_N.80_221/80/03_1c,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/03,UKONG,DEWAN KPG. UKONG,1,307,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,251,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,55,,,,,,306,1,0,,
P.221_N.80_221/80/03_1d,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/03,UKONG,DEWAN SERBAGUNA KPG. BULOH BALUI,1,280,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,245,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,33,,,,,,278,2,0,,
P.221_N.80_221/80/03_1e,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/03,UKONG,SEK. KEB. TANJONG,1,363,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,320,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,36,,,,,,356,7,0,,
P.221_N.80_221/80/04_1a,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,SEK. KEB. LG. NAPIR,1,126,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,83,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,38,,,,,,121,5,0,,
P.221_N.80_221/80/04_1b,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,"RH. LAWAI, SELIDONG",1,61,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,5,,,,,,60,1,0,,
P.221_N.80_221/80/04_1c,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,"RH. BRAIN, MERUYU",1,72,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,9,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,63,,,,,,72,0,0,,
P.221_N.80_221/80/04_1d,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,"RH. SING, KARANGAN MA MEDAMIT",1,68,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,45,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,21,,,,,,66,2,0,,
P.221_N.80_221/80/04_1e,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,SEK. KEB. MELABAN,1,235,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,100,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,128,,,,,,228,7,0,,
P.221_N.80_221/80/04_1f,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/04,MEDIHIT,SEK. KEB. NG. MEDALAM,1,201,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,134,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,63,,,,,,197,4,0,,
P.221_N.80_221/80/05_1a,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/05,MEDAMIT,RH. EKOM SEPANGAH,1,246,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,125,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,116,,,,,,241,5,0,,
P.221_N.80_221/80/05_1b,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/05,MEDAMIT,DEWAN MASYARAKAT MEDAMIT,1,303,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,181,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,114,,,,,,295,8,0,,
P.221_N.80_221/80/05_1c,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/05,MEDAMIT,RH. AKOH KARANGAN ENSURAI,1,170,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,147,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,17,,,,,,164,6,0,,
P.221_N.80_221/80/05_1d,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/05,MEDAMIT,"RH. TAN AK. KAYAN, RANTAU KIRAN",1,194,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,120,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,71,,,,,,191,3,0,,
P.221_N.80_221/80/05_1e,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,221/80/05,MEDAMIT,SEK. KEB. BUKIT BATU,1,270,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,175,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,91,,,,,,266,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.221_N.80___28,SARAWAK,ORDINARY VOTE,P.221,LIMBANG,N.80,BATU DANAU,,,,28,5909,BN,PALU @ PAULUS PALU ANAK GUMBANG,MALE,65,4366,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,INDEPENDENT - FLOWER,ALI ANAK ADAP,MALE,49,1427,,,,,,5793,103,13,,
