UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.195_N.10_195/10/POS_1,SARAWAK,POSTAL VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/POS,UNDI POS,UNDI POS,1,150,SUPP,MILTON FOO TIANG WEE,MALE,39,106,DAP,VIOLET YONG WUI WUI,FEMALE,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,14,16,,
P.195_N.10_195/10/00_1,SARAWAK,EARLY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/00,UNDI AWAL,"RUANG D, DEWAN BADMINTON, KOMPLEKS PERUMAHAN POLIS TABUAN JAYA",1,323,SUPP,MILTON FOO TIANG WEE,MALE,39,310,DAP,VIOLET YONG WUI WUI,FEMALE,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,2,0,,
P.195_N.10_195/10/00_2,SARAWAK,EARLY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/00,UNDI AWAL,"RUANG D, DEWAN BADMINTON, KOMPLEKS PERUMAHAN POLIS TABUAN JAYA",2,295,SUPP,MILTON FOO TIANG WEE,MALE,39,289,DAP,VIOLET YONG WUI WUI,FEMALE,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,1,0,,
P.195_N.10_195/10/00_1,SARAWAK,EARLY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/00,UNDI AWAL,"BILIK KULIAH SANTUBONG, RNO KUCHING",1,73,SUPP,MILTON FOO TIANG WEE,MALE,39,65,DAP,VIOLET YONG WUI WUI,FEMALE,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1,0,,
P.195_N.10_195/10/01_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. CHUNG HUA PENDING, JLN. KWONG LEE BANK",1,177,SUPP,MILTON FOO TIANG WEE,MALE,39,84,DAP,VIOLET YONG WUI WUI,FEMALE,39,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,3,0,,
P.195_N.10_195/10/01_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. CHUNG HUA PENDING, JLN. KWONG LEE BANK",2,451,SUPP,MILTON FOO TIANG WEE,MALE,39,155,DAP,VIOLET YONG WUI WUI,FEMALE,39,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1,0,,
P.195_N.10_195/10/01_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. CHUNG HUA PENDING, JLN. KWONG LEE BANK",3,420,SUPP,MILTON FOO TIANG WEE,MALE,39,129,DAP,VIOLET YONG WUI WUI,FEMALE,39,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,0,0,,
P.195_N.10_195/10/01_4,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. CHUNG HUA PENDING, JLN. KWONG LEE BANK",4,461,SUPP,MILTON FOO TIANG WEE,MALE,39,138,DAP,VIOLET YONG WUI WUI,FEMALE,39,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,2,0,,
P.195_N.10_195/10/01_5,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. CHUNG HUA PENDING, JLN. KWONG LEE BANK",5,409,SUPP,MILTON FOO TIANG WEE,MALE,39,128,DAP,VIOLET YONG WUI WUI,FEMALE,39,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,1,0,,
P.195_N.10_195/10/01_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,SEK. MEN. KEB. PENDING,1,182,SUPP,MILTON FOO TIANG WEE,MALE,39,107,DAP,VIOLET YONG WUI WUI,FEMALE,39,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,4,0,,
P.195_N.10_195/10/01_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,SEK. MEN. KEB. PENDING,2,425,SUPP,MILTON FOO TIANG WEE,MALE,39,217,DAP,VIOLET YONG WUI WUI,FEMALE,39,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,2,0,,
P.195_N.10_195/10/01_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,SEK. MEN. KEB. PENDING,3,435,SUPP,MILTON FOO TIANG WEE,MALE,39,185,DAP,VIOLET YONG WUI WUI,FEMALE,39,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,5,0,,
P.195_N.10_195/10/01_4,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,SEK. MEN. KEB. PENDING,4,412,SUPP,MILTON FOO TIANG WEE,MALE,39,178,DAP,VIOLET YONG WUI WUI,FEMALE,39,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,4,0,,
P.195_N.10_195/10/01_5,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,SEK. MEN. KEB. PENDING,5,386,SUPP,MILTON FOO TIANG WEE,MALE,39,148,DAP,VIOLET YONG WUI WUI,FEMALE,39,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,0,,
P.195_N.10_195/10/01_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",1,215,SUPP,MILTON FOO TIANG WEE,MALE,39,95,DAP,VIOLET YONG WUI WUI,FEMALE,39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,1,0,,
P.195_N.10_195/10/01_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",2,471,SUPP,MILTON FOO TIANG WEE,MALE,39,191,DAP,VIOLET YONG WUI WUI,FEMALE,39,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,2,0,,
P.195_N.10_195/10/01_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",3,460,SUPP,MILTON FOO TIANG WEE,MALE,39,144,DAP,VIOLET YONG WUI WUI,FEMALE,39,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,4,0,,
P.195_N.10_195/10/01_4,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",4,449,SUPP,MILTON FOO TIANG WEE,MALE,39,149,DAP,VIOLET YONG WUI WUI,FEMALE,39,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,3,0,,
P.195_N.10_195/10/01_5,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",5,464,SUPP,MILTON FOO TIANG WEE,MALE,39,136,DAP,VIOLET YONG WUI WUI,FEMALE,39,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,3,0,,
P.195_N.10_195/10/01_6,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/01,PENDING,"SEK. JENIS KEB. BINTAWA, BINTAWA FISHING VILLAGE",6,427,SUPP,MILTON FOO TIANG WEE,MALE,39,131,DAP,VIOLET YONG WUI WUI,FEMALE,39,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,2,0,,
P.195_N.10_195/10/02_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.1, JLN. PENDING",1,206,SUPP,MILTON FOO TIANG WEE,MALE,39,74,DAP,VIOLET YONG WUI WUI,FEMALE,39,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,4,0,,
P.195_N.10_195/10/02_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.1, JLN. PENDING",2,266,SUPP,MILTON FOO TIANG WEE,MALE,39,79,DAP,VIOLET YONG WUI WUI,FEMALE,39,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,0,,
P.195_N.10_195/10/02_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.1, JLN. PENDING",3,288,SUPP,MILTON FOO TIANG WEE,MALE,39,74,DAP,VIOLET YONG WUI WUI,FEMALE,39,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,1,0,,
P.195_N.10_195/10/02_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",1,142,SUPP,MILTON FOO TIANG WEE,MALE,39,73,DAP,VIOLET YONG WUI WUI,FEMALE,39,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,4,0,,
P.195_N.10_195/10/02_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",2,341,SUPP,MILTON FOO TIANG WEE,MALE,39,144,DAP,VIOLET YONG WUI WUI,FEMALE,39,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,2,0,,
P.195_N.10_195/10/02_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",3,312,SUPP,MILTON FOO TIANG WEE,MALE,39,113,DAP,VIOLET YONG WUI WUI,FEMALE,39,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,1,0,,
P.195_N.10_195/10/02_4,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",4,321,SUPP,MILTON FOO TIANG WEE,MALE,39,101,DAP,VIOLET YONG WUI WUI,FEMALE,39,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,1,0,,
P.195_N.10_195/10/02_5,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",5,332,SUPP,MILTON FOO TIANG WEE,MALE,39,106,DAP,VIOLET YONG WUI WUI,FEMALE,39,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,2,0,,
P.195_N.10_195/10/02_6,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",6,343,SUPP,MILTON FOO TIANG WEE,MALE,39,111,DAP,VIOLET YONG WUI WUI,FEMALE,39,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,1,0,,
P.195_N.10_195/10/02_7,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. MEN. CHUNG HUA NO.3, JLN. FOOCHOW NO.1",7,337,SUPP,MILTON FOO TIANG WEE,MALE,39,85,DAP,VIOLET YONG WUI WUI,FEMALE,39,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,1,0,,
P.195_N.10_195/10/02_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",1,176,SUPP,MILTON FOO TIANG WEE,MALE,39,82,DAP,VIOLET YONG WUI WUI,FEMALE,39,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,4,0,,
P.195_N.10_195/10/02_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",2,391,SUPP,MILTON FOO TIANG WEE,MALE,39,156,DAP,VIOLET YONG WUI WUI,FEMALE,39,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,2,0,,
P.195_N.10_195/10/02_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",3,381,SUPP,MILTON FOO TIANG WEE,MALE,39,130,DAP,VIOLET YONG WUI WUI,FEMALE,39,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,0,,
P.195_N.10_195/10/02_4,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",4,399,SUPP,MILTON FOO TIANG WEE,MALE,39,124,DAP,VIOLET YONG WUI WUI,FEMALE,39,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,1,0,,
P.195_N.10_195/10/02_5,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",5,436,SUPP,MILTON FOO TIANG WEE,MALE,39,127,DAP,VIOLET YONG WUI WUI,FEMALE,39,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,4,0,,
P.195_N.10_195/10/02_6,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",6,402,SUPP,MILTON FOO TIANG WEE,MALE,39,108,DAP,VIOLET YONG WUI WUI,FEMALE,39,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,1,0,,
P.195_N.10_195/10/02_7,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/02,FOOCHOW,"SEK. KEB. TABUAN ULU, JLN. FOOCHOW NO.1",7,359,SUPP,MILTON FOO TIANG WEE,MALE,39,94,DAP,VIOLET YONG WUI WUI,FEMALE,39,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,3,0,,
P.195_N.10_195/10/03_1,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/03,KENYALANG,"SEK. KEB. KENYALANG, KENYALANG PARK",1,162,SUPP,MILTON FOO TIANG WEE,MALE,39,79,DAP,VIOLET YONG WUI WUI,FEMALE,39,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2,0,,
P.195_N.10_195/10/03_2,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/03,KENYALANG,"SEK. KEB. KENYALANG, KENYALANG PARK",2,394,SUPP,MILTON FOO TIANG WEE,MALE,39,180,DAP,VIOLET YONG WUI WUI,FEMALE,39,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,4,0,,
P.195_N.10_195/10/03_3,SARAWAK,ORDINARY VOTE,P.195,BANDAR KUCHING,N.10,PENDING,195/10/03,KENYALANG,"SEK. KEB. KENYALANG, KENYALANG PARK",3,392,SUPP,MILTON FOO TIANG WEE,MALE,39,152,DAP,VIOLET YONG WUI WUI,FEMALE,39,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,4,0,,
