UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.220_N.76_220/76/POS_1,SARAWAK,POSTAL VOTE,P.220,BARAM,N.76,MARUDI,220/76/POS,UNDI POS,UNDI POS,1,84,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,58,PKR,ELIA BIT,FEMALE,28,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,62,1,21,,
P.220_N.76_220/76/00_1,SARAWAK,EARLY VOTE,P.220,BARAM,N.76,MARUDI,220/76/00,UNDI AWAL,"RUANG A, RUMAH PERKEP, IPD MARUDI",1,70,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,65,PKR,ELIA BIT,FEMALE,28,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,1,,,,,,70,0,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,SEK. KEB. LEPONG AJAI SG. LIAM BAKONG,1,228,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,143,PKR,ELIA BIT,FEMALE,28,80,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,2,,,,,,225,3,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,"SEK. KEB. SG. LIAM, SG. LIAM BAROH, BAKONG",1,92,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,33,PKR,ELIA BIT,FEMALE,28,58,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,91,1,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,"RH. WILSON AK JUNA, SG. NAKAT, BUKIT SONG, BAKONG",1,214,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,155,PKR,ELIA BIT,FEMALE,28,55,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,1,,,,,,211,3,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,SEK. KEB. SG. ENTULANG,1,298,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,214,PKR,ELIA BIT,FEMALE,28,83,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,297,1,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,"RH. ENGKAS AK ENTARI, SG. MALLANG SANIN, BAKONG",1,130,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,50,PKR,ELIA BIT,FEMALE,28,79,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,129,1,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,"RH. JOSHUA AK DUNGKONG, SG. MALLANG ULU, BAKONG",1,100,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,52,PKR,ELIA BIT,FEMALE,28,47,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,99,1,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,SEK. KEB. BURI SG. BURI,1,171,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,26,PKR,ELIA BIT,FEMALE,28,143,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,1,,,,,,170,1,0,,
P.220_N.76_220/76/01_1,SARAWAK,ORDINARY VOTE,P.220,BARAM,N.76,MARUDI,220/76/01,NABOR,SEK. KEB. SG. ARANG BAKONG,1,131,SPDP,DATU DR. PENGUANG MANGGIL,MALE,59,47,PKR,ELIA BIT,FEMALE,28,76,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FISH,LOUIS JALONG,MALE,58,0,,,,,,123,8,0,,
