UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.217_N.68_217/68/POS_1,SARAWAK,POSTAL VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/POS,UNDI POS,UNDI POS,1,93,SUPP,PAU CHIONG UNG,MALE,64,74,DAP,CHIEW CHIU SING,MALE,,4,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,0,,,,,,,,,,,,,,,,78,1,14,,
P.217_N.68_217/68/00_1,SARAWAK,EARLY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/00,UNDI AWAL,"RUANG B, DEWAN SERBAGUNA IPD BINTULU",1,209,SUPP,PAU CHIONG UNG,MALE,64,192,DAP,CHIEW CHIU SING,MALE,,6,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,1,,,,,,,,,,,,,,,,199,10,0,,
P.217_N.68_217/68/01_1a,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,TADIKA PIMPIN,1,241,SUPP,PAU CHIONG UNG,MALE,64,101,DAP,CHIEW CHIU SING,MALE,,132,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,3,,,,,,,,,,,,,,,,236,5,0,,
P.217_N.68_217/68/01_2a,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,TADIKA PIMPIN,2,321,SUPP,PAU CHIONG UNG,MALE,64,137,DAP,CHIEW CHIU SING,MALE,,182,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,1,,,,,,,,,,,,,,,,320,1,0,,
P.217_N.68_217/68/01_3,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,TADIKA PIMPIN,3,343,SUPP,PAU CHIONG UNG,MALE,64,112,DAP,CHIEW CHIU SING,MALE,,228,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,1,,,,,,,,,,,,,,,,341,2,0,,
P.217_N.68_217/68/01_4,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,TADIKA PIMPIN,4,304,SUPP,PAU CHIONG UNG,MALE,64,103,DAP,CHIEW CHIU SING,MALE,,196,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,1,,,,,,,,,,,,,,,,300,4,0,,
P.217_N.68_217/68/01_1b,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,BANGUNAN PERSEKUTUAN PERKUMPULAN WANITA SARAWAK DAERAH BINTULU ( W.I ),1,413,SUPP,PAU CHIONG UNG,MALE,64,155,DAP,CHIEW CHIU SING,MALE,,257,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,0,,,,,,,,,,,,,,,,412,1,0,,
P.217_N.68_217/68/01_1c,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,BANGUNAN PERSATUAN BULAN SABIT MERAH BINTULU,1,250,SUPP,PAU CHIONG UNG,MALE,64,123,DAP,CHIEW CHIU SING,MALE,,125,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,0,,,,,,,,,,,,,,,,248,2,0,,
P.217_N.68_217/68/01_2b,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/01,BINTULU TOWN,BANGUNAN PERSATUAN BULAN SABIT MERAH BINTULU,2,249,SUPP,PAU CHIONG UNG,MALE,64,146,DAP,CHIEW CHIU SING,MALE,,101,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,0,,,,,,,,,,,,,,,,247,2,0,,
P.217_N.68_217/68/02_1,SARAWAK,ORDINARY VOTE,P.217,BINTULU,N.68,TANJONG BATU,217/68/02,BUKIT ORANG,SEK. KEB. ST. ANTHONY BINTULU,1,239,SUPP,PAU CHIONG UNG,MALE,64,99,DAP,CHIEW CHIU SING,MALE,,137,,,,,,,,,,,STAR,CHIENG LEA PHING,MALE,54,0,,,,,,,,,,,,,,,,236,3,0,,
