UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. AJI NG. IBUN PILLA,1,43,PRS,LIWAN LAGANG,MALE,58,43,PKR,ALEXANDER LEHAN,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. MERO LUBOK DABAI,1,31,PRS,LIWAN LAGANG,MALE,58,30,PKR,ALEXANDER LEHAN,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. RANYING ULU METAH,1,145,PRS,LIWAN LAGANG,MALE,58,140,PKR,ALEXANDER LEHAN,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,2,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. PILLAI NG. METAH,1,117,PRS,LIWAN LAGANG,MALE,58,111,PKR,ALEXANDER LEHAN,MALE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,4,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. SETEPAN NG. PILA,1,26,PRS,LIWAN LAGANG,MALE,58,17,PKR,ALEXANDER LEHAN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,SEK. KEB. NG. METAH,1,89,PRS,LIWAN LAGANG,MALE,58,81,PKR,ALEXANDER LEHAN,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,,
P.216_N.65_216/65/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/02,MERIT,RH. JAMIT NG. LATAP PILLA,1,39,PRS,LIWAN LAGANG,MALE,58,39,PKR,ALEXANDER LEHAN,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,SEK. KEB. PUNAN BAH,1,219,PRS,LIWAN LAGANG,MALE,58,185,PKR,ALEXANDER LEHAN,MALE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,3,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,UMA PUNAN BIAU,1,125,PRS,LIWAN LAGANG,MALE,58,117,PKR,ALEXANDER LEHAN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,UMA PUNAN TEMPELING,1,105,PRS,LIWAN LAGANG,MALE,58,98,PKR,ALEXANDER LEHAN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,UMA TANJONG LG. PAWAH,1,83,PRS,LIWAN LAGANG,MALE,58,82,PKR,ALEXANDER LEHAN,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,SEK. KEB. AIRPORT,1,300,PRS,LIWAN LAGANG,MALE,58,277,PKR,ALEXANDER LEHAN,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,3,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,UMA SEKAPAN PIIT,1,124,PRS,LIWAN LAGANG,MALE,58,124,PKR,ALEXANDER LEHAN,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,0,,
P.216_N.65_216/65/03_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/03,BA,UMA BALO KESING LG. AMO,1,122,PRS,LIWAN LAGANG,MALE,58,118,PKR,ALEXANDER LEHAN,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,1,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,SEK. KEB. ABUN MATU (I) BELAGA,1,158,PRS,LIWAN LAGANG,MALE,58,144,PKR,ALEXANDER LEHAN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,1,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,SEK. KEB. ABUN MATU (II) BELAGA,1,149,PRS,LIWAN LAGANG,MALE,58,117,PKR,ALEXANDER LEHAN,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,2,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,UMA KAHEI LG. MAKERO,1,191,PRS,LIWAN LAGANG,MALE,58,182,PKR,ALEXANDER LEHAN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,3,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,UMA AGING LG. DAAH,1,157,PRS,LIWAN LAGANG,MALE,58,130,PKR,ALEXANDER LEHAN,MALE,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,5,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,UMA LAHANAN LG. SEMUANG,1,60,PRS,LIWAN LAGANG,MALE,58,55,PKR,ALEXANDER LEHAN,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,UMA KEJAMAN NEH LG. LITEN,1,203,PRS,LIWAN LAGANG,MALE,58,156,PKR,ALEXANDER LEHAN,MALE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,2,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,UMA NYAVING LG. MENJAWAH,1,151,PRS,LIWAN LAGANG,MALE,58,122,PKR,ALEXANDER LEHAN,MALE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,2,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,SEK. KEB. LG. SEGAHAN,1,169,PRS,LIWAN LAGANG,MALE,58,152,PKR,ALEXANDER LEHAN,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,0,,
P.216_N.65_216/65/04_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/04,BELAGA,"UMA BALUI LEBUIE, NAHA JALEI",1,57,PRS,LIWAN LAGANG,MALE,58,56,PKR,ALEXANDER LEHAN,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,0,,
P.216_N.65_216/65/05_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/05,LONG BUSANG,SEK. KEB. LONG BUSANG,1,180,PRS,LIWAN LAGANG,MALE,58,172,PKR,ALEXANDER LEHAN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,2,0,,
P.216_N.65_216/65/06_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/06,LONG BANGAN,UMA JANGAN LG. BANGAN,1,134,PRS,LIWAN LAGANG,MALE,58,125,PKR,ALEXANDER LEHAN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,3,0,,
P.216_N.65_216/65/07_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,216/65/07,LONG SEMUTUT,SEK. KEB. LG. SEMUTUT,1,260,PRS,LIWAN LAGANG,MALE,58,190,PKR,ALEXANDER LEHAN,MALE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,1,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.216_N.65__36,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.65,BELAGA,,,,36,4674,BN,LIWAN LAGANG,MALE,58,4149,PKR,ALEXANDER LEHAN,MALE,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,11,,,
