P.194_N.32_202/32/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/01,SABU,SEK. KEB. ST. LAWRENCE,1,332,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,117,PKR,NORINA UMOI UTOT,FEMALE,55,9,DAP,LEON JIMAT DONALD,MALE,42,57,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,140,,,,,,323,9,0,,
P.194_N.32_202/32/02_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,1,208,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,74,PKR,NORINA UMOI UTOT,FEMALE,55,4,DAP,LEON JIMAT DONALD,MALE,42,28,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,101,,,,,,207,1,0,,
P.194_N.32_202/32/02_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,2,497,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,211,PKR,NORINA UMOI UTOT,FEMALE,55,18,DAP,LEON JIMAT DONALD,MALE,42,51,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,216,,,,,,496,1,0,,
P.194_N.32_202/32/02_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,3,499,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,189,PKR,NORINA UMOI UTOT,FEMALE,55,13,DAP,LEON JIMAT DONALD,MALE,42,65,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,228,,,,,,495,4,0,,
P.194_N.32_202/32/02_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,4,468,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,185,PKR,NORINA UMOI UTOT,FEMALE,55,25,DAP,LEON JIMAT DONALD,MALE,42,62,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,194,,,,,,466,2,0,,
P.194_N.32_202/32/02_5,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,5,457,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,179,PKR,NORINA UMOI UTOT,FEMALE,55,17,DAP,LEON JIMAT DONALD,MALE,42,81,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,177,,,,,,454,3,0,,
P.194_N.32_202/32/02_6,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,6,363,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,159,PKR,NORINA UMOI UTOT,FEMALE,55,16,DAP,LEON JIMAT DONALD,MALE,42,41,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,146,,,,,,362,1,0,,
P.194_N.32_202/32/02_7,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,7,368,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,136,PKR,NORINA UMOI UTOT,FEMALE,55,21,DAP,LEON JIMAT DONALD,MALE,42,62,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,148,,,,,,367,1,0,,
P.194_N.32_202/32/02_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,"SEK. KEB. SRI AMAN, KPG. MUHIBBAH",1,283,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,177,PKR,NORINA UMOI UTOT,FEMALE,55,22,DAP,LEON JIMAT DONALD,MALE,42,14,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,64,,,,,,277,6,0,,
P.194_N.32_202/32/02_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,"SEK. KEB. SRI AMAN, KPG. MUHIBBAH",2,275,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,175,PKR,NORINA UMOI UTOT,FEMALE,55,13,DAP,LEON JIMAT DONALD,MALE,42,15,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,66,,,,,,269,6,0,,
