UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.203_N.36_204/36/POS_1,SARAWAK,POSTAL VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/POS,UNDI POS,UNDI POS,1,62,PBB,GERALD RENTAP JABU,MALE,46,24,PKR,VERNON AJI KEDIT,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,32,,
P.203_N.36_204/36/00_1,SARAWAK,EARLY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/00,UNDI AWAL,"RUANG A, DEWAN SERBAGUNA IPD BETONG",1,82,PBB,GERALD RENTAP JABU,MALE,46,78,PKR,VERNON AJI KEDIT,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1,0,,
P.203_N.36_204/36/01_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/01,SPAK,SEK. KEB. NG. SPAK,1,199,PBB,GERALD RENTAP JABU,MALE,46,118,PKR,VERNON AJI KEDIT,MALE,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,6,0,,
P.203_N.36_204/36/02_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/02,PADEH,SEK. KEB. ST. BARTHOLOMEW NG. GRAJI,1,337,PBB,GERALD RENTAP JABU,MALE,46,203,PKR,VERNON AJI KEDIT,MALE,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,16,0,,
P.203_N.36_204/36/03_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/03,BEBANGGAI,RH. STANI BEBANGGAI KANAN,1,133,PBB,GERALD RENTAP JABU,MALE,46,85,PKR,VERNON AJI KEDIT,MALE,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,1,0,,
P.203_N.36_204/36/04_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/04,BETONG,SEK. JENIS KEB. CHUNG HUA BETONG,1,221,PBB,GERALD RENTAP JABU,MALE,46,101,PKR,VERNON AJI KEDIT,MALE,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,1,1,,
P.203_N.36_204/36/04_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/04,BETONG,SEK. JENIS KEB. CHUNG HUA BETONG,2,386,PBB,GERALD RENTAP JABU,MALE,46,143,PKR,VERNON AJI KEDIT,MALE,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,5,0,,
P.203_N.36_204/36/04_3,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/04,BETONG,SEK. JENIS KEB. CHUNG HUA BETONG,3,335,PBB,GERALD RENTAP JABU,MALE,46,111,PKR,VERNON AJI KEDIT,MALE,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,2,0,,
P.203_N.36_204/36/05_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/05,KAMPUNG BETONG,SEK. KEB. ABANG ABDUL KADIR,1,281,PBB,GERALD RENTAP JABU,MALE,46,176,PKR,VERNON AJI KEDIT,MALE,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,8,0,,
P.203_N.36_204/36/05_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.36,LAYAR,204/36/05,KAMPUNG BETONG,SEK. KEB. ABANG ABDUL KADIR,2,323,PBB,GERALD RENTAP JABU,MALE,46,189,PKR,VERNON AJI KEDIT,MALE,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,5,0,,
