UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.216_N.66_216/66/POS_1,SARAWAK,POSTAL VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/POS,UNDI POS,UNDI POS,1,75,PRS,CHUKPAI UGON,MALE,48,44,PKR,ABUN SUI ANYIT,MALE,43,3,DAP,MATHEW SILEK,MALE,45,2,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,3,,,,,,52,4,19,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,RH. PENEMPATAN SEMULA LONG LUAR,1,197,PRS,CHUKPAI UGON,MALE,48,61,PKR,ABUN SUI ANYIT,MALE,43,132,DAP,MATHEW SILEK,MALE,45,4,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,0,,,,,,197,0,0,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,RH. PANJANG LG. PERAN,1,86,PRS,CHUKPAI UGON,MALE,48,37,PKR,ABUN SUI ANYIT,MALE,43,41,DAP,MATHEW SILEK,MALE,45,1,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,0,,,,,,79,7,0,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,RH. PANJANG LONG WAT PELIRAN,1,99,PRS,CHUKPAI UGON,MALE,48,97,PKR,ABUN SUI ANYIT,MALE,43,1,DAP,MATHEW SILEK,MALE,45,1,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,0,,,,,,99,0,0,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,RH. PANJANG LG. LIDAM,1,40,PRS,CHUKPAI UGON,MALE,48,29,PKR,ABUN SUI ANYIT,MALE,43,7,DAP,MATHEW SILEK,MALE,45,1,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,2,,,,,,39,1,0,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,SEK. KEB. LUSONG LAKU,1,160,PRS,CHUKPAI UGON,MALE,48,55,PKR,ABUN SUI ANYIT,MALE,43,1,DAP,MATHEW SILEK,MALE,45,8,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,80,,,,,,144,16,0,,
P.216_N.66_216/66/01_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/01,LONG MURUM,RH. PANJANG LG. TANYIT,1,98,PRS,CHUKPAI UGON,MALE,48,68,PKR,ABUN SUI ANYIT,MALE,43,10,DAP,MATHEW SILEK,MALE,45,13,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,7,,,,,,98,0,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,SEK. KEB. LG. URUN,1,264,PRS,CHUKPAI UGON,MALE,48,176,PKR,ABUN SUI ANYIT,MALE,43,61,DAP,MATHEW SILEK,MALE,45,10,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,8,,,,,,255,9,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA SPING LG. KOYAN,1,182,PRS,CHUKPAI UGON,MALE,48,89,PKR,ABUN SUI ANYIT,MALE,43,48,DAP,MATHEW SILEK,MALE,45,20,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,21,,,,,,178,4,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA KULIT DAERAH KECIL ASAP,1,372,PRS,CHUKPAI UGON,MALE,48,182,PKR,ABUN SUI ANYIT,MALE,43,42,DAP,MATHEW SILEK,MALE,45,111,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,30,,,,,,365,7,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA BELOR DAERAH KECIL ASAP,1,144,PRS,CHUKPAI UGON,MALE,48,44,PKR,ABUN SUI ANYIT,MALE,43,3,DAP,MATHEW SILEK,MALE,45,65,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,30,,,,,,142,2,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA DARO DAERAH KECIL ASAP,1,147,PRS,CHUKPAI UGON,MALE,48,71,PKR,ABUN SUI ANYIT,MALE,43,12,DAP,MATHEW SILEK,MALE,45,4,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,58,,,,,,145,2,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA KELAP DAERAH KECIL ASAP,1,173,PRS,CHUKPAI UGON,MALE,48,104,PKR,ABUN SUI ANYIT,MALE,43,28,DAP,MATHEW SILEK,MALE,45,11,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,29,,,,,,172,1,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA LAHANAN DAERAH KECIL ASAP,1,149,PRS,CHUKPAI UGON,MALE,48,4,PKR,ABUN SUI ANYIT,MALE,43,2,DAP,MATHEW SILEK,MALE,45,6,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,135,,,,,,147,2,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA NYAVING DAERAH KECIL ASAP,1,137,PRS,CHUKPAI UGON,MALE,48,25,PKR,ABUN SUI ANYIT,MALE,43,4,DAP,MATHEW SILEK,MALE,45,35,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,66,,,,,,130,7,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA BAWANG DAERAH KECIL ASAP,1,253,PRS,CHUKPAI UGON,MALE,48,121,PKR,ABUN SUI ANYIT,MALE,43,24,DAP,MATHEW SILEK,MALE,45,28,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,75,,,,,,248,5,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA BAKAH DAERAH KECIL ASAP,1,473,PRS,CHUKPAI UGON,MALE,48,392,PKR,ABUN SUI ANYIT,MALE,43,11,DAP,MATHEW SILEK,MALE,45,59,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,6,,,,,,468,5,0,,
P.216_N.66_216/66/02_1,SARAWAK,ORDINARY VOTE,P.216,HULU RAJANG,N.66,MURUM,216/66/02,ASAP,UMA BALUI UKAP DAERAH KECIL ASAP,1,86,PRS,CHUKPAI UGON,MALE,48,15,PKR,ABUN SUI ANYIT,MALE,43,5,DAP,MATHEW SILEK,MALE,45,5,,,,,,,,,,,,,,,,INDEPENDENT - KEY,STANLEY AJANG BATOK,MALE,63,61,,,,,,86,0,0,,
