UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.22_199/22/03_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/03,KEDUP,SEK. KEB. MAPU,1,413,PBB,MARTIN BEN,MALE,54,291,DAP,ANDREW NYABE,MALE,,114,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,5,,,,,,,,,,,410,3,0,,
P.194_N.22_199/22/03_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/03,KEDUP,BALAI RAYA KPG. TERBAT LEBAN,1,245,PBB,MARTIN BEN,MALE,54,207,DAP,ANDREW NYABE,MALE,,35,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,1,,,,,,,,,,,243,2,0,,
P.194_N.22_199/22/03_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/03,KEDUP,BALAI RAYA BABUK BAREM KPG. BUNAN GEGA,1,314,PBB,MARTIN BEN,MALE,54,179,DAP,ANDREW NYABE,MALE,,125,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,3,,,,,,,,,,,307,6,1,,
P.194_N.22_199/22/03_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/03,KEDUP,BALAI RAYA BABUK BAREM KPG. BUNAN GEGA,2,468,PBB,MARTIN BEN,MALE,54,282,DAP,ANDREW NYABE,MALE,,184,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,0,,,,,,,,,,,466,2,0,,
P.194_N.22_199/22/04_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. KRANGAN,1,227,PBB,MARTIN BEN,MALE,54,158,DAP,ANDREW NYABE,MALE,,50,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,16,,,,,,,,,,,224,3,0,,
P.194_N.22_199/22/04_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. MERBAU,1,279,PBB,MARTIN BEN,MALE,54,168,DAP,ANDREW NYABE,MALE,,93,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,14,,,,,,,,,,,275,4,0,,
P.194_N.22_199/22/04_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,BALAI RAYA KPG. SG. BURU,1,95,PBB,MARTIN BEN,MALE,54,85,DAP,ANDREW NYABE,MALE,,8,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,0,,,,,,,,,,,93,2,0,,
P.194_N.22_199/22/04_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. KRAIT,1,184,PBB,MARTIN BEN,MALE,54,137,DAP,ANDREW NYABE,MALE,,32,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,9,,,,,,,,,,,178,6,0,,
P.194_N.22_199/22/04_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. TAMPEK KPG. SUMPAS,1,107,PBB,MARTIN BEN,MALE,54,94,DAP,ANDREW NYABE,MALE,,6,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,3,,,,,,,,,,,103,4,0,,
P.194_N.22_199/22/04_1f,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. JENIS KEB. SG. MENYAN (CINA),1,335,PBB,MARTIN BEN,MALE,54,188,DAP,ANDREW NYABE,MALE,,134,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,7,,,,,,,,,,,329,6,0,,
P.194_N.22_199/22/04_1g,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. ANTAYAN,1,225,PBB,MARTIN BEN,MALE,54,188,DAP,ANDREW NYABE,MALE,,17,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,15,,,,,,,,,,,220,5,0,,
P.194_N.22_199/22/04_1h,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,199/22/04,ANTAYAN,SEK. KEB. SEMUKOI,1,312,PBB,MARTIN BEN,MALE,54,246,DAP,ANDREW NYABE,MALE,,53,,,,,,,,,,,,,,,,PBDSB,MARK MURAU ANAK SUMON,MALE,,11,,,,,,,,,,,310,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.194_N.22__30,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.22,KEDUP,,,,30,8000,BN,MACLAINE BEN @ MARTIN BEN,MALE,54,5769,,,,,,,,,,,,,,,,,,,,,x,x,x,x,168,,,,,,,,,,,7878,105,17,,
