id,t,jp,pid,s,kid,kt,i,st,mi,nc,ju,mj,ut
861,DATUK MUHAR BIN HUSSAIN,BERNIAGA,1,L,01800,parlimen,,,2022-11-05T11:12:53.497Z,4,0,0,
318,DATUK SERI SAIFUDDIN NASUTION ISMAIL,AHLI POLITIK SEPENUH MASA,31,L,01800,parlimen,,,2022-11-05T11:12:53.497Z,1,0,0,
327,DAUD LEONG,PEGUAM,65,L,11300,parlimen,,,2022-11-05T11:13:31.993Z,3,0,0,
444,AIMAN ATHIRAH,,31,P,11300,parlimen,,,2022-11-05T11:13:31.993Z,4,0,0,
224,ANUAR BIN BASIRAN,PENIAGA,1,L,11300,parlimen,,,2022-11-05T11:13:31.993Z,7,0,0,
31,CHE ASMAH IBRAHIM,PESARA,25,P,11300,parlimen,,,2022-11-05T11:13:31.993Z,2,0,0,
117,DATUK SERI RINA HARUN,MENTETI (SEMENTARA),27,P,11300,parlimen,,,2022-11-05T11:13:31.993Z,6,0,0,
593,SHAHRUL AMRI MAT SARI,BEKERJA SENDIRI,20,L,11300,parlimen,027,,2022-11-05T11:13:31.993Z,1,0,0,
719,M. MUNESWARAN,PENIAGA,20,L,11300,parlimen,017,,2022-11-05T11:13:31.993Z,5,0,0,
968,NAGESWARAN RAVI,,7,L,11300,parlimen,,,2022-11-05T11:13:31.993Z,8,0,0,
100,DATO' LATIFAH,PESARA KERAJAAN,31,P,01300,parlimen,,,2022-11-05T11:13:33.927Z,2,0,0,
546,MAIZA,AHLI PERNIAGAAN,1,P,01300,parlimen,,,2022-11-05T11:13:33.927Z,1,0,0,
382,AHMAD TARMIZI SULAIMAN,TIADA,27,L,01300,parlimen,,,2022-11-05T11:13:33.927Z,3,0,0,
577,DATUK WIRA HAJI JOHAN BIN ABD AZIZ,AHLI PERNIAGAAN,1,L,10100,parlimen,,,2022-11-05T11:13:37.730Z,4,0,0,
479,DATO' ABDUL RAHMAN BIN JAAFAR,,54,L,10100,parlimen,,,2022-11-05T11:13:37.730Z,3,0,0,
1102,DATO HAJI MARKIMAN KOBIRAN,PEGUAM,25,L,10100,parlimen,,,2022-11-05T11:13:37.730Z,2,0,0,
683,YB MOHD SANY HAMZAN,"AHLI DEWAN NEGERI TAMAN TEMPLER, SELANGOR",31,P,10100,parlimen,,,2022-11-05T11:13:37.730Z,1,0,0,
781,DATO' DR. MOHD RADZI ABD LATIF,AHLI PERNIAGAAN,27,L,10100,parlimen,,,2022-11-05T11:13:37.730Z,6,0,0,
750,DR MOHAMED MUSTAFA,AHLI PERNIAGAAN,20,L,10100,parlimen,029,,2022-11-05T11:13:37.730Z,5,0,0,
615,ZULHAZMI BIN SHARIFF,PEGUAM,31,L,01200,parlimen,,,2022-11-05T11:14:01.083Z,1,0,0,
471,USTAZ SABRI BIN AZIT,TIADA,27,L,01200,parlimen,,,2022-11-05T11:14:01.083Z,3,0,0,
328,DATO SERI DR. JAMIL KHIR BAHAROM,TIADA,1,L,01200,parlimen,,,2022-11-05T11:14:01.083Z,2,0,0,
245,DATUK NIZAM MAHSHAR,PERUNDING,25,L,01200,parlimen,,,2022-11-05T11:14:01.083Z,4,0,0,
230,CIKGU ALIAS ISMAIL,PESARA,31,L,03800,parlimen,,,2022-11-05T11:14:11.790Z,4,0,0,
88,KHADRI,TIADA,25,L,03800,parlimen,,,2022-11-05T11:14:11.790Z,2,0,0,
30,DATO ROSOL WAHID,TIADA,2,L,03800,parlimen,,,2022-11-05T11:14:11.790Z,3,0,0,
366,CIKGU ROZI,AHLI DEWAN UNDANGAN NEGERI TERENGGANU KAWASAN TELEMONG,1,L,03800,parlimen,,,2022-11-05T11:14:11.790Z,1,0,0,
331,DATUK HARUN ,AHLI PERNIAGAAN,31,L,13900,parlimen,,,2022-11-05T11:14:28.337Z,1,0,0,
397,TUAN GURU ZULKIFLI ISMAIL,,27,L,13900,parlimen,,,2022-11-05T11:14:28.337Z,4,0,0,
266,MOHD DAUD NASIR,BERNIAGA,25,L,13900,parlimen,,,2022-11-05T11:14:28.337Z,3,0,0,
173,ROSLAN BIN AHMAD,,1,L,13900,parlimen,,,2022-11-05T11:14:28.337Z,2,0,0,
285,SURAYA BINTI YAACOB,AHLI DEWAN UNDANGAN NEGERI SUNGAI TIANG,1,P,01100,parlimen,,,2022-11-05T11:14:59.260Z,4,0,0,
353,DATUK HAJI AWANG SOLAHUDIN,,27,L,01100,parlimen,,,2022-11-05T11:14:59.260Z,1,0,0,
550,DATO ZUL,USAHAWAN,31,L,01100,parlimen,,,2022-11-05T11:14:59.260Z,2,0,0,
622,RASHID YOB,PESAWAH,25,L,01100,parlimen,,,2022-11-05T11:14:59.260Z,3,0,0,
612,SYAFIQ AZIZ,,27,L,14800,parlimen,,,2022-11-05T11:15:02.443Z,3,0,0,
618,SHEIKH OMAR,,31,L,14800,parlimen,,,2022-11-05T11:15:02.443Z,2,0,0,
605,WEE KA SIONG,,1,L,14800,parlimen,,,2022-11-05T11:15:02.443Z,1,0,0,
673,DR AHMAD YUNUS HAIRI,AHLI DEWAN UNDANGAN NEGERI SELANGOR,27,L,11200,parlimen,,,2022-11-05T11:15:17.180Z,4,0,0,
773,MOHD RIDZUAN ABDULLAH,AHLI PERNIAGAAN,25,L,11200,parlimen,,,2022-11-05T11:15:17.180Z,3,0,0,
854,GANESKUMAR,TIADA,7,L,11200,parlimen,,,2022-11-05T11:15:17.180Z,5,0,0,
543,MOHANA MUNIANDY,KONSULTAN,1,P,11200,parlimen,,,2022-11-05T11:15:17.180Z,2,0,0,
319,MANIVANAN GOWIN,PEGUAM,31,L,11200,parlimen,,,2022-11-05T11:15:17.180Z,6,0,0,
137,HAJAH ZANARIAH JUMHURI,TIADA,20,P,11200,parlimen,027,,2022-11-05T11:15:17.180Z,1,0,0,
123,NUHAIRI RAHMAT,,25,L,00900,parlimen,,,2022-11-05T11:15:40.673Z,1,0,0,
178,AFNAN HAMIMI BIN DATO' HAJI TAIB AZAMUDDEN,,27,L,00900,parlimen,,,2022-11-05T11:15:40.673Z,2,0,0,
334,FADZIL BIN HANAFI,,54,L,00900,parlimen,,,2022-11-05T11:15:40.673Z,3,0,0,
524,TAN CHEE HIONG,,1,L,00900,parlimen,,,2022-11-05T11:15:40.673Z,7,0,0,
484,DATO' DR NORDIN YUNUS,,20,L,00900,parlimen,029,,2022-11-05T11:15:40.673Z,5,0,0,
800,SOFAN FEROZA,,20,L,00900,parlimen,027,,2022-11-05T11:15:40.673Z,6,0,0,
601,SIMON OOI TZE MIN,,31,L,00900,parlimen,,,2022-11-05T11:15:40.673Z,4,0,0,
504,MAHDZIR BIN IBRAHIM,,25,L,14900,parlimen,,,2022-11-05T11:15:49.447Z,4,0,0,
427,ZANARIYAH ,,27,P,14900,parlimen,,,2022-11-05T11:15:49.447Z,2,0,0,
247,CIKGU HUDA,,31,L,14900,parlimen,,,2022-11-05T11:15:49.447Z,1,0,0,
26,DATUK LASSIM BURHAN,,1,L,14900,parlimen,,,2022-11-05T11:15:49.447Z,3,0,0,
233,DATO' AHMAD YAHAYA,,27,L,00800,parlimen,,,2022-11-05T11:15:58.933Z,2,0,0,
286,NORAINI BINTI MD SALLEH,,54,P,00800,parlimen,,,2022-11-05T11:15:58.933Z,1,0,0,
407,DATO' WIRA HJ MAHFUZ OMAR,,31,L,00800,parlimen,,,2022-11-05T11:15:58.933Z,4,0,0,
564,NORAN ZAMINI BIN JAMALUDDIN,,1,L,00800,parlimen,,,2022-11-05T11:15:58.933Z,3,0,0,
584,DATUK EZAM MOHD NOR,,7,L,10500,parlimen,,,2022-11-05T11:16:12.230Z,1,0,0,
441,DR. K. J. JOHN,,20,L,10500,parlimen,025,,2022-11-05T11:16:12.230Z,2,0,0,
301,CHEW HIAN TAT,,1,L,10500,parlimen,,,2022-11-05T11:16:12.230Z,3,0,0,
132,MAZWEEN MOKHTAR,BEKERJA SENDIRI,25,P,10500,parlimen,,,2022-11-05T11:16:12.230Z,4,0,0,
691,DATO THENG BOOK,PEGUAM,27,L,10500,parlimen,,,2022-11-05T11:16:12.230Z,5,0,0,
767,LEE CHEAN CHUNG,,31,L,10500,parlimen,,,2022-11-05T11:16:12.230Z,6,0,0,
625,DR. MOHAMED FADZIL MOHD ALI,,31,L,00500,parlimen,,,2022-11-05T11:16:16.180Z,3,0,0,
159,DATO' SERI UTAMA MUKHRIZ MAHATHIR,,25,L,00500,parlimen,,,2022-11-05T11:16:16.180Z,2,0,0,
349,OTHMAN BIN AZIZ,,1,L,00500,parlimen,,,2022-11-05T11:16:16.180Z,4,0,0,
437,DR. ABD GHANI AHMAD,,27,L,00500,parlimen,,,2022-11-05T11:16:16.180Z,1,0,0,
298,DATUK ABDUL RASHID ASARI,PEMILIK FIRMA GUAMAN,27,L,09700,parlimen,,,2022-11-05T11:16:17.407Z,1,0,0,
473,MUHAMMAD ZAKI BIN OMAR,,20,L,09700,parlimen,027,,2022-11-05T11:16:17.407Z,4,0,0,
212,SALLEH AMIRUDDIN,AHLI DEWAN NEGERI SELANGOR,25,L,09700,parlimen,,,2022-11-05T11:16:17.407Z,3,0,0,
130,CHAN WUN HOONG,,1,L,09700,parlimen,,,2022-11-05T11:16:17.407Z,2,0,0,
62,WILLIAM LEONG JEE KEEN,PEGUAM,31,L,09700,parlimen,,,2022-11-05T11:16:17.407Z,5,0,0,
229,DATO' ZULKEFLY OMAR,YANG DIPERTUA DEWAN UNDANGAN NEGERI SEMBILAN,31,L,12600,parlimen,,,2022-11-05T11:16:47.363Z,3,0,0,
547,JALALUDDIN BIN ALIAS,TIMBALAN MENTERI WILAYAH PERSEKUTUAN,1,L,12600,parlimen,,,2022-11-05T11:16:47.363Z,2,0,0,
408,AHMAD FAKHRI,TIADA,25,L,12600,parlimen,,,2022-11-05T11:16:47.363Z,1,0,0,
670,ZAHARUDDIN BABA SAMION,TIADA,27,L,12600,parlimen,,,2022-11-05T11:16:47.363Z,4,0,0,
594,KHALID ABD SAMAD,TIADA,31,L,11900,parlimen,,,2022-11-05T11:16:55.760Z,2,0,0,
532,DATO' SRI KHAIRUDDIN BIN ABU HASSAN,AHLI PERNIAGAAN,25,L,11900,parlimen,,,2022-11-05T11:16:55.760Z,3,0,0,
64,DATUK SERI JOHARI GHANI,AHLI PERNIAGAAN,1,L,11900,parlimen,,,2022-11-05T11:16:55.760Z,4,0,0,
27,DR. ROSNI ADAM,DOKTOR PERGIGIAN PERSENDIRIAN,27,P,11900,parlimen,,,2022-11-05T11:16:55.760Z,1,0,0,
214,MANNDZRI BIN NASIB,,1,L,15500,parlimen,,,2022-11-05T11:17:30.360Z,1,0,0,
523,ZURAIDAH CHEDAH,,31,P,15500,parlimen,,,2022-11-05T11:17:30.360Z,4,0,0,
538,KOLONEL NAZARI,,27,L,15500,parlimen,,,2022-11-05T11:17:30.360Z,3,0,0,
433,AZHAR PALAL,,25,L,15500,parlimen,,,2022-11-05T11:17:30.360Z,2,0,0,
424,USTAZ HAJI WAN HASSAN,TIADA,2,L,03900,parlimen,,,2022-11-05T11:18:45.383Z,5,0,0,
585,PEGUAM GHAZALI,PEGUAM,20,L,03900,parlimen,004,,2022-11-05T11:18:45.383Z,1,0,0,
282,DATO' DR MOHD JOHARI,DOKTOR PAKAR MATA,31,L,03900,parlimen,,,2022-11-05T11:18:45.383Z,3,0,0,
656,USTAZ SHAM,TIADA,1,L,03900,parlimen,,,2022-11-05T11:18:45.383Z,4,0,0,
761,NORAISAH BINTI HASAN,,25,P,03900,parlimen,,,2022-11-05T11:18:45.383Z,2,0,0,
167,HAIRY MAHMOOD,,25,L,16000,parlimen,,,2022-11-05T11:19:00.510Z,3,0,0,
2,JOHAN ROPI,,1,L,16000,parlimen,,,2022-11-05T11:19:00.510Z,1,0,0,
63,MOHTAJ,,27,L,16000,parlimen,,,2022-11-05T11:19:00.510Z,2,0,0,
45,AKMAL NASIR,,31,L,16000,parlimen,,,2022-11-05T11:19:00.510Z,4,0,0,
38,RAMLY BIN AWALLUDIN,PESARA,25,L,13100,parlimen,,,2022-11-05T11:19:13.823Z,5,0,0,
142,CIKGU TINA,CIKGU TUISYEN,43,L,13100,parlimen,,,2022-11-05T11:19:13.823Z,4,0,0,
225,HJ. NAZREE YUNUS,USAHAWAN,27,L,13100,parlimen,,,2022-11-05T11:19:13.823Z,1,0,0,
311,JUFITRI JOHA,BEKERJA SENDIRI,31,L,13100,parlimen,,,2022-11-05T11:19:13.823Z,3,0,0,
693,TOK MAT,ADUN RANTAU,1,L,13100,parlimen,,,2022-11-05T11:19:13.823Z,2,0,0,
326,DATO' DR. NORAZLAN,USAHAWAN,20,L,13800,parlimen,027,,2022-11-05T11:19:17.450Z,3,0,0,
394,SUHAIME BORHAN,AHLI PERNIAGAAN,27,L,13800,parlimen,,,2022-11-05T11:19:17.450Z,4,0,0,
160,KON QI YAO,AHLI PENIAGA,1,L,13800,parlimen,,,2022-11-05T11:19:17.450Z,2,0,0,
217,KHOO POAY TIONG,TIADA,31,L,13800,parlimen,,,2022-11-05T11:19:17.450Z,1,0,0,
729,HJ JAPAR BIN HJ SUYUT,BERNIAGA,31,L,22200,parlimen,,,2022-11-05T11:19:48.743Z,1,0,0,
978,HENRY SUM AGONG,PESARA,32,L,22200,parlimen,,,2022-11-05T11:19:48.743Z,3,0,0,
912,BARU BIAN,PEGUAM,35,L,22200,parlimen,,,2022-11-05T11:19:48.743Z,2,0,0,
748,MOHD BAKHRI BIN HAJI HASHIM,BERNIAGA,54,L,01700,parlimen,,,2022-11-05T11:20:04.690Z,5,0,0,
805,KARUPAIYA MUTUSAMI,PENGARAH URUSAN SYARIKAT,31,L,01700,parlimen,,,2022-11-05T11:20:04.690Z,2,0,0,
663,HAMZAH ABD RAHMAN,,25,L,01700,parlimen,,,2022-11-05T11:20:04.690Z,1,0,0,
717,DATO SIVARAJ CHANDRAN,AHLI PERNIAGAAN,1,L,01700,parlimen,,,2022-11-05T11:20:04.690Z,3,0,0,
628,ANANDA AK,TIADA,20,L,01700,parlimen,024,,2022-11-05T11:20:04.690Z,6,0,0,
489,DATO' CIKGU AZMAN,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI KEDAH,27,L,01700,parlimen,,,2022-11-05T11:20:04.690Z,4,0,0,
406,DATO' HAJI SHAMSHULKAHAR BIN HAJI MOHD DELI,ADUN SERTING,1,L,12700,parlimen,,,2022-11-05T11:20:28.450Z,3,0,0,
684,TAN SRI KHALID YUNUS,PESARA KERAJAAN,25,L,12700,parlimen,,,2022-11-05T11:20:28.450Z,2,0,0,
820,NORWANI AHMAT,,31,P,12700,parlimen,,,2022-11-05T11:20:28.450Z,4,0,0,
946,AFFENDY SALLEH,,27,L,12700,parlimen,,,2022-11-05T11:20:28.450Z,1,0,0,
287,NAJWAH HALIMAH,,27,P,16500,parlimen,,,2022-11-05T11:21:03.847Z,1,0,0,
271,WEE JECK SENG,,1,L,16500,parlimen,,,2022-11-05T11:21:03.847Z,2,0,0,
65,LIM WEI JIET,,36,L,16500,parlimen,,,2022-11-05T11:21:03.847Z,3,0,0,
71,AMIRUDIN SHARI,DATO' MENTERI BESAR SELANGOR,31,L,09800,parlimen,,,2022-11-05T11:21:11.943Z,2,0,0,
32,DATO' SERI AZMIN ALI,MENTERI KANAN PERDAGANGAN ANTARABANGSA DAN INDUSTRI,27,L,09800,parlimen,,,2022-11-05T11:21:11.943Z,1,0,0,
150,DATUK DR. AZIZ JAMALUDIN,BEKERJA SENDIRI,25,L,09800,parlimen,,,2022-11-05T11:21:11.943Z,3,0,0,
228,MEGAT ZULKARNAIN BIN OMARDIN,,1,L,09800,parlimen,,,2022-11-05T11:21:11.943Z,5,0,0,
308,Ir Hj ZULKIFLI,JURUTERA,20,L,09800,parlimen,027,,2022-11-05T11:21:11.943Z,4,0,0,
403,SHAHRIL MAHMOOD,TIADA,20,L,13600,parlimen,027,,2022-11-05T11:21:27.653Z,2,0,0,
507,BAKRI JAMALUDDIN,TIADA,27,L,13600,parlimen,,,2022-11-05T11:21:27.653Z,3,0,0,
283,PROF. MADYA RUSNAH ALUAI,PESARA,31,P,13600,parlimen,,,2022-11-05T11:21:27.653Z,4,0,0,
164,GHAZALI BIN ABU,TIADA,25,L,13600,parlimen,,,2022-11-05T11:21:27.653Z,1,0,0,
676,DATUK LIM BAN HONG,ADUN KLEBANG,1,L,13600,parlimen,,,2022-11-05T11:21:27.653Z,5,0,0,
7,HASNI BIN MOHAMMAD,,1,L,15100,parlimen,,,2022-11-05T11:22:12.390Z,4,0,0,
44,DR MASZLEE MALIK,,31,L,15100,parlimen,,,2022-11-05T11:22:12.390Z,1,0,0,
306,FAZRUL KAMAT,,27,L,15100,parlimen,,,2022-11-05T11:22:12.390Z,3,0,0,
303,KAMAL,,25,L,15100,parlimen,,,2022-11-05T11:22:12.390Z,2,0,0,
553,LEE KAH HING,AHLI PERNIAGAAN,1,L,12200,parlimen,,,2022-11-05T11:22:13.997Z,1,0,0,
267,LEE WAI HONG,PAKAR IT,20,L,12200,parlimen,001,,2022-11-05T11:22:13.997Z,5,0,0,
716,TERESA KOK,TIADA,31,P,12200,parlimen,,,2022-11-05T11:22:13.997Z,4,0,0,
598,WONG YEE YENG,PENIAGA,27,L,12200,parlimen,,,2022-11-05T11:22:13.997Z,2,0,0,
840,CHOY SAN YEH,TIADA,20,P,12200,parlimen,015,,2022-11-05T11:22:13.997Z,3,0,0,
753,DATUK WAN SAIFUL WAN JAN,AHLI PERNIAGAAN,27,L,04200,parlimen,,,2022-11-05T11:22:14.170Z,5,0,0,
951,AKMAL AZHAR,TIADA,54,L,04200,parlimen,,,2022-11-05T11:22:14.170Z,1,0,0,
67,RAZAK RIDZUAN,EJEN TAKAFUL,31,L,04200,parlimen,,,2022-11-05T11:22:14.170Z,2,0,0,
563,DR. ABDUL HALIM,DOKTOR PERUBATAN,25,L,04200,parlimen,,,2022-11-05T11:22:14.170Z,3,0,0,
375,MUHAMAD YUSOFF BIN MOHD NOOR (YB CHOP),AHLI DEWAN UNDANGAN NEGERI PULAU PINANG,1,L,04200,parlimen,,,2022-11-05T11:22:14.170Z,4,0,0,
205,SYERLEENA  ABDUL RASHID,AHLI DEWAN UNDANGAN NEGERI,31,P,04800,parlimen,,,2022-11-05T11:22:16.890Z,1,0,0,
955,HNG CHEE WEY,PENGURUS,27,L,04800,parlimen,,,2022-11-05T11:22:16.890Z,3,0,0,
898,RAZALIF ZAIN,AHLI PERNIAGAAN,20,L,04800,parlimen,027,,2022-11-05T11:22:16.890Z,5,0,0,
727,RICHIE HUAN XIN YUN,DIRECTOR,1,L,04800,parlimen,,,2022-11-05T11:22:16.890Z,4,0,0,
807,TEH YEE CHEU,PESARA,7,L,04800,parlimen,,,2022-11-05T11:22:16.890Z,2,0,0,
621,SIFU LINDA,KONSULTAN,20,P,10700,parlimen,004,,2022-11-05T11:22:35.443Z,3,0,0,
699,AHMAD JUFLIZ,PEGUAMBELA & PEGUAMCARA,7,L,10700,parlimen,,,2022-11-05T11:22:35.443Z,1,0,0,
241,RAMANAN RAMAKRISHNAN,JURUTERA MEKANIKAL,31,L,10700,parlimen,,,2022-11-05T11:22:35.443Z,6,0,0,
56,AKMAL YUSOFF,TIADA,25,L,10700,parlimen,,,2022-11-05T11:22:35.443Z,2,0,0,
143,HJ  MOHD GHAZALI BIN MD HAMIN,TIADA,27,L,10700,parlimen,,,2022-11-05T11:22:35.443Z,7,0,0,
395,KHAIRY JAMALUDDIN,MENTERI KESIHATAN,1,L,10700,parlimen,,,2022-11-05T11:22:35.443Z,4,0,0,
518,SYED RAZAK ALSAGOFF,PENGARAH SYARIKAT,20,L,10700,parlimen,015,,2022-11-05T11:22:35.443Z,5,0,0,
413,NIZAM BASHIR,,25,L,15000,parlimen,,,2022-11-05T11:24:36.057Z,4,0,0,
281,DATO' RASHID HASNON,,27,L,15000,parlimen,,,2022-11-05T11:24:36.057Z,5,0,0,
78,ISHAK SIRAJ ,,1,L,15000,parlimen,,,2022-11-05T11:24:36.057Z,3,0,0,
12,ONN BIN ABU BAKAR,,31,L,15000,parlimen,,,2022-11-05T11:24:36.057Z,1,0,0,
155,ZAHARI BIN OSMAN,,7,L,15000,parlimen,,,2022-11-05T11:24:36.057Z,2,0,0,
98,DATUK SITI AMINAH BINTI ACHING,SETIAUSAHA POLITIK,1,P,17700,parlimen,,,2022-11-05T11:24:44.947Z,5,0,0,
389,DATUK HJH.JOHAIR MAT LANI,USAHAWAN,64,P,17700,parlimen,,,2022-11-05T11:24:44.947Z,6,0,0,
705,DIKIN BIN MUSAH,PESARA KERAJAAN,31,L,17700,parlimen,,,2022-11-05T11:24:44.947Z,1,0,0,
785,MASRI BIN ADUL,,54,L,17700,parlimen,,,2022-11-05T11:24:44.947Z,4,0,0,
876,JOHAN @ CHRISTOPHER BIN O T GHANI,,20,L,17700,parlimen,025,,2022-11-05T11:24:44.947Z,3,0,0,
931,MATLANI BIN SABLI,BEKERJA SENDIRI,20,L,17700,parlimen,029,,2022-11-05T11:24:44.947Z,2,0,0,
388,DATO' SERI RAHIM,,54,L,10900,parlimen,,,2022-11-05T11:25:37.117Z,5,0,0,
561,MUHAMMAD BIN NOOR AZMAN,,1,L,10900,parlimen,,,2022-11-05T11:25:37.117Z,1,0,0,
466,DR HALIMAH ALI,,27,P,10900,parlimen,,,2022-11-05T11:25:37.117Z,4,0,0,
96,UST. HJ. MOHD PATHAN BIN HUSSIN,TIADA,25,L,10900,parlimen,,,2022-11-05T11:25:37.117Z,3,0,0,
46,ABDULLAH SANI,,31,L,10900,parlimen,,,2022-11-05T11:25:37.117Z,7,0,0,
209,DATO' SRI SIVALINGAM,AHLI PERNIAGAAN,20,L,10900,parlimen,017,,2022-11-05T11:25:37.117Z,6,0,0,
270,DR DAROYAH BINTI ALWI,,42,P,10900,parlimen,,,2022-11-05T11:25:37.117Z,2,0,0,
540,CIKGU NASIR,TIADA,25,L,04400,parlimen,,,2022-11-05T11:26:00.863Z,3,0,0,
364,NURUL IZZAH ANWAR,TIADA,31,P,04400,parlimen,,,2022-11-05T11:26:00.863Z,4,0,0,
814,DATUK ZAIDI,AHLI PERNIAGAAN,1,L,04400,parlimen,,,2022-11-05T11:26:00.863Z,1,0,0,
646,UST FAWWAZ MD JAN,TIADA,27,L,04400,parlimen,,,2022-11-05T11:26:00.863Z,2,0,0,
614,SIM TZE TZIN,TIADA,31,L,05200,parlimen,,,2022-11-05T11:26:33.113Z,5,0,0,
825,JEFF OOI,TIADA,54,L,05200,parlimen,,,2022-11-05T11:26:33.113Z,2,0,0,
900,KAN CHEE YUEN,JURULATIH & JURU RUNDING,20,L,05200,parlimen,027,,2022-11-05T11:26:33.113Z,4,0,0,
370,SAW YEE FUNG,TIADA,1,P,05200,parlimen,,,2022-11-05T11:26:33.113Z,1,0,0,
297,OH TONG KEONG,PENGURUS,27,L,05200,parlimen,,,2022-11-05T11:26:33.113Z,6,0,0,
55,RAVINDER SINGH,PESARA,7,L,05200,parlimen,,,2022-11-05T11:26:33.113Z,3,0,0,
116,MOHD SABU,,31,L,11100,parlimen,,,2022-11-05T11:28:08.683Z,5,0,0,
280,HAJI MOHAMED DIAH BAHARUN,BEKERJA SENDIRI,27,L,11100,parlimen,,,2022-11-05T11:28:08.683Z,2,0,0,
581,FAHMI BAZLAN MUDA,PENGURUS,25,L,11100,parlimen,,,2022-11-05T11:28:08.683Z,1,0,0,
439,KAJENDRAN,AHLI PERNIAGAAN,1,L,11100,parlimen,,,2022-11-05T11:28:08.683Z,4,0,0,
993,KUMAR KARANANEDI,KERJA SENDIRI,20,L,11100,parlimen,007,,2022-11-05T11:28:08.683Z,3,0,0,
865,P.RAVEENTHARAN  A/L A.PERIASAMY,BERNIAGA,20,L,11100,parlimen,017,,2022-11-05T11:28:08.683Z,6,0,0,
796,SARAH AFIQAH,CIKGU TUISYEN SWASTA,7,P,11100,parlimen,,,2022-11-05T11:28:08.683Z,7,0,0,
706,SURENDHAR SELVARAJU,AHLI PERNIAGAAN,20,L,11100,parlimen,009,,2022-11-05T11:28:08.683Z,8,0,0,
461,JAMALUDDIN MOHAMAD,,25,L,16400,parlimen,,,2022-11-05T11:28:29.433Z,4,0,0,
517,CIKGU ISA BIN AB HAMID,,27,L,16400,parlimen,,,2022-11-05T11:28:29.433Z,1,0,0,
325,SHAZWAN ZDAINAL,,31,L,16400,parlimen,,,2022-11-05T11:28:29.433Z,3,0,0,
41,DATUK SERI AHMAD MASLAN,,1,L,16400,parlimen,,,2022-11-05T11:28:29.433Z,2,0,0,
95,TAN HONG PIN,,31,L,14500,parlimen,,,2022-11-05T11:29:18.220Z,3,0,0,
84,CHRIS LEE CHING YONG,,1,L,14500,parlimen,,,2022-11-05T11:29:18.220Z,2,0,0,
222,HARON JAFFAR,,20,L,14500,parlimen,025,,2022-11-05T11:29:18.220Z,4,0,0,
1121,R. S. CHELVA,,27,L,14500,parlimen,,,2022-11-05T11:29:18.220Z,1,0,0,
237,ONN JAAFAR,,31,L,15600,parlimen,,,2022-11-05T11:30:23.620Z,3,0,0,
59,KHALED NORDIN ,,1,L,15600,parlimen,,,2022-11-05T11:30:23.620Z,1,0,0,
35,RIDHWAN RASMAN,,27,L,15600,parlimen,,,2022-11-05T11:30:23.620Z,2,0,0,
478,HANNAH YEOH,-,31,P,11700,parlimen,,,2022-11-05T11:30:24.997Z,3,0,0,
711,DANIEL LING SIA CHIN,TIADA,1,L,11700,parlimen,,,2022-11-05T11:30:24.997Z,2,0,0,
770,PRABAGARAN,TIADA,27,L,11700,parlimen,,,2022-11-05T11:30:24.997Z,1,0,0,
13,Ir. U. RAMENDRAN,,20,L,15200,parlimen,022,,2022-11-05T11:31:56.370Z,3,0,0,
77,GAN PING SIEU,,1,L,15200,parlimen,,,2022-11-05T11:31:56.370Z,1,0,0,
141,DZULKARNAIN BIN ALIAS,,27,L,15200,parlimen,,,2022-11-05T11:31:56.370Z,4,0,0,
192,WONG SHU QI,,31,P,15200,parlimen,,,2022-11-05T11:31:56.370Z,2,0,0,
73,RUBY CHIN,TIADA,27,P,12300,parlimen,,,2022-11-05T11:32:31.137Z,3,0,0,
428,CHONG YEW CHUAN,SETIAUSAHA SULIT,1,L,12300,parlimen,,,2022-11-05T11:32:31.137Z,2,0,0,
698,TAN KOK WAI,TIADA,31,L,12300,parlimen,,,2022-11-05T11:32:31.137Z,1,0,0,
687,WINSTON LIAW KIT SIONG,PENIAGA,64,L,17200,parlimen,,,2022-11-05T11:32:40.163Z,3,0,0,
607,MARCEL JUDE,ADVOCATE & SOLICITOR,20,L,17200,parlimen,011,,2022-11-05T11:32:40.163Z,2,0,0,
453,CHAN FOONG HIN,,31,L,17200,parlimen,,,2022-11-05T11:32:40.163Z,4,0,0,
18,YEE TSAI YIEW,PEGUAM,63,P,17200,parlimen,,,2022-11-05T11:32:40.163Z,5,0,0,
175,YEO YAN YIN @ AMANDA,PENGANALISIS PENYELIDIK,54,P,17200,parlimen,,,2022-11-05T11:32:40.163Z,1,0,0,
528,HANEEF IBRAHIM (ABE HANEEF),PENGURUS CAWANGAN MYANGKASA AMANAH BERHAD KOTA BHARU,34,L,02600,parlimen,,,2022-11-05T11:33:20.147Z,4,0,0,
608,MEJ JEN DATO HJ KHLIR (B),TIADA,2,L,02600,parlimen,,,2022-11-05T11:33:20.147Z,3,0,0,
664,HAJI RAHIMI,PESARA,31,L,02600,parlimen,,,2022-11-05T11:33:20.147Z,1,0,0,
749,MARZUANI ARDILA ARIFFIN (GEE),TIADA,1,P,02600,parlimen,,,2022-11-05T11:33:20.147Z,2,0,0,
777,PROFESSOR DR IR HJ MAT,PERUNDING KEJURUTERAAN,34,L,03000,parlimen,,,2022-11-05T11:33:25.470Z,1,0,0,
