UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE GENDER,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.022_N.12_022/12/05_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/05,KAMPUNG DANGAR,SEKOLAH KEBANGSAAN SULTAN IBRAHIM (3),3,334,,,,,,PAN,HJ RUSHDAN,MALE,59,89,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,241,,,,,,,,,,,,,,,,,,,,,,,,,,330,3,1,1,1,,,
P.022_N.12_022/12/05_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/05,KAMPUNG DANGAR,SEKOLAH KEBANGSAAN SULTAN IBRAHIM (3),4,282,,,,,,PAN,HJ RUSHDAN,MALE,59,76,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,205,,,,,,,,,,,,,,,,,,,,,,,,,,281,1,0,1,1,,,
P.022_N.12_022/12/05_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/05,KAMPUNG DANGAR,SEKOLAH KEBANGSAAN SULTAN IBRAHIM (3),5,325,,,,,,PAN,HJ RUSHDAN,MALE,59,119,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,204,,,,,,,,,,,,,,,,,,,,,,,,,,323,2,0,1,1,,,
P.022_N.12_022/12/06_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),1,214,,,,,,PAN,HJ RUSHDAN,MALE,59,69,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,144,,,,,,,,,,,,,,,,,,,,,,,,,,213,1,0,1,1,,,
P.022_N.12_022/12/06_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),2,288,,,,,,PAN,HJ RUSHDAN,MALE,59,122,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,163,,,,,,,,,,,,,,,,,,,,,,,,,,285,3,0,1,1,,,
P.022_N.12_022/12/06_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),3,446,,,,,,PAN,HJ RUSHDAN,MALE,59,160,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,280,,,,,,,,,,,,,,,,,,,,,,,,,,440,6,0,1,1,,,
P.022_N.12_022/12/06_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),4,356,,,,,,PAN,HJ RUSHDAN,MALE,59,88,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,267,,,,,,,,,,,,,,,,,,,,,,,,,,355,1,0,1,1,,,
P.022_N.12_022/12/06_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),5,291,,,,,,PAN,HJ RUSHDAN,MALE,59,94,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,195,,,,,,,,,,,,,,,,,,,,,,,,,,289,2,0,1,1,,,
P.022_N.12_022/12/06_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/06,PENGKALAN PASIR,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (2),6,369,,,,,,PAN,HJ RUSHDAN,MALE,59,126,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,239,,,,,,,,,,,,,,,,,,,,,,,,,,365,4,0,1,1,,,
P.022_N.12_022/12/07_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/07,BANDAR PASIR MAS,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (1),1,240,,,,,,PAN,HJ RUSHDAN,MALE,59,162,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,75,,,,,,,,,,,,,,,,,,,,,,,,,,237,3,0,1,1,,,
P.022_N.12_022/12/07_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/07,BANDAR PASIR MAS,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (1),2,235,,,,,,PAN,HJ RUSHDAN,MALE,59,130,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,105,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,0,1,1,,,
P.022_N.12_022/12/07_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/07,BANDAR PASIR MAS,SEKOLAH KEBANGSAAN DATO' ABDUL HAMID (1),3,310,,,,,,PAN,HJ RUSHDAN,MALE,59,125,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,183,,,,,,,,,,,,,,,,,,,,,,,,,,308,2,0,1,1,,,
P.022_N.12_022/12/08_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,1,235,,,,,,PAN,HJ RUSHDAN,MALE,59,58,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,173,,,,,,,,,,,,,,,,,,,,,,,,,,231,4,0,1,1,,,
P.022_N.12_022/12/08_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,2,323,,,,,,PAN,HJ RUSHDAN,MALE,59,90,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,224,,,,,,,,,,,,,,,,,,,,,,,,,,314,9,0,1,1,,,
P.022_N.12_022/12/08_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,3,284,,,,,,PAN,HJ RUSHDAN,MALE,59,88,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,196,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,0,1,1,,,
P.022_N.12_022/12/08_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,4,440,,,,,,PAN,HJ RUSHDAN,MALE,59,100,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,337,,,,,,,,,,,,,,,,,,,,,,,,,,437,3,0,1,1,,,
P.022_N.12_022/12/08_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,5,333,,,,,,PAN,HJ RUSHDAN,MALE,59,71,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,261,,,,,,,,,,,,,,,,,,,,,,,,,,332,1,0,1,1,,,
P.022_N.12_022/12/08_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,6,340,,,,,,PAN,HJ RUSHDAN,MALE,59,74,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,266,,,,,,,,,,,,,,,,,,,,,,,,,,340,0,0,1,1,,,
P.022_N.12_022/12/08_7,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,7,310,,,,,,PAN,HJ RUSHDAN,MALE,59,70,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,239,,,,,,,,,,,,,,,,,,,,,,,,,,309,1,0,1,1,,,
P.022_N.12_022/12/08_8,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,8,341,,,,,,PAN,HJ RUSHDAN,MALE,59,79,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,260,,,,,,,,,,,,,,,,,,,,,,,,,,339,2,0,1,1,,,
P.022_N.12_022/12/08_9,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/08,SLOW MACHANG,SEKOLAH KEBANGSAAN TANJONG CHENAK,9,446,,,,,,PAN,HJ RUSHDAN,MALE,59,99,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,346,,,,,,,,,,,,,,,,,,,,,,,,,,445,1,0,1,1,,,
P.022_N.12_022/12/09_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,5,219,,,,,,PAN,HJ RUSHDAN,MALE,59,51,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,164,,,,,,,,,,,,,,,,,,,,,,,,,,215,4,0,1,1,,,
P.022_N.12_022/12/09_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,6,317,,,,,,PAN,HJ RUSHDAN,MALE,59,95,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,221,,,,,,,,,,,,,,,,,,,,,,,,,,316,1,0,1,1,,,
P.022_N.12_022/12/09_7,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,7,313,,,,,,PAN,HJ RUSHDAN,MALE,59,94,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,218,,,,,,,,,,,,,,,,,,,,,,,,,,312,1,0,1,1,,,
P.022_N.12_022/12/09_8,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,8,423,,,,,,PAN,HJ RUSHDAN,MALE,59,110,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,313,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,0,1,1,,,
P.022_N.12_022/12/09_9,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,9,355,,,,,,PAN,HJ RUSHDAN,MALE,59,91,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,262,,,,,,,,,,,,,,,,,,,,,,,,,,353,2,0,1,1,,,
P.022_N.12_022/12/09_10,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,10,350,,,,,,PAN,HJ RUSHDAN,MALE,59,71,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,277,,,,,,,,,,,,,,,,,,,,,,,,,,348,2,0,1,1,,,
P.022_N.12_022/12/09_11,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,11,327,,,,,,PAN,HJ RUSHDAN,MALE,59,84,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,243,,,,,,,,,,,,,,,,,,,,,,,,,,327,0,0,1,1,,,
P.022_N.12_022/12/09_12,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,12,367,,,,,,PAN,HJ RUSHDAN,MALE,59,100,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,266,,,,,,,,,,,,,,,,,,,,,,,,,,366,1,0,1,1,,,
P.022_N.12_022/12/09_13,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.12,PENGKALAN PASIR,022/12/09,KASA,SEKOLAH KEBANGSAAN MEKASAR,13,472,,,,,,PAN,HJ RUSHDAN,MALE,59,134,PAS,HAJI NASRIFF DAUD YATIMEE,MALE,57,336,,,,,,,,,,,,,,,,,,,,,,,,,,470,2,0,1,1,,,
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
P.022_N.13_022/13/UNDI POS_1,KELANTAN,POSTAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/UNDI POS,UNDI POS,UNDI POS,1,271,UMNO,TOK GAWA ZAHRI,MALE,57,58,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,169,,,,,,,,,,,,,,,,,,,,,,,,,,227,8,36,1,1,,,
P.022_N.13_022/13/00_1,KELANTAN,EARLY VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/00,UNDI AWAL,BILIK PENERANGAN BALAI POLIS BAKONG,1,35,UMNO,TOK GAWA ZAHRI,MALE,57,25,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,1,1,,,
P.022_N.13_022/13/01_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,1,283,UMNO,TOK GAWA ZAHRI,MALE,57,81,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,199,,,,,,,,,,,,,,,,,,,,,,,,,,280,3,0,1,1,,,
P.022_N.13_022/13/01_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,2,334,UMNO,TOK GAWA ZAHRI,MALE,57,100,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,232,,,,,,,,,,,,,,,,,,,,,,,,,,332,2,0,1,1,,,
P.022_N.13_022/13/01_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,3,436,UMNO,TOK GAWA ZAHRI,MALE,57,133,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,301,,,,,,,,,,,,,,,,,,,,,,,,,,434,2,0,1,1,,,
P.022_N.13_022/13/01_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,4,381,UMNO,TOK GAWA ZAHRI,MALE,57,78,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,300,,,,,,,,,,,,,,,,,,,,,,,,,,378,3,0,1,1,,,
P.022_N.13_022/13/01_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,5,305,UMNO,TOK GAWA ZAHRI,MALE,57,55,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,248,,,,,,,,,,,,,,,,,,,,,,,,,,303,2,0,1,1,,,
P.022_N.13_022/13/01_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,6,307,UMNO,TOK GAWA ZAHRI,MALE,57,76,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,231,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,0,1,1,,,
P.022_N.13_022/13/01_7,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,7,342,UMNO,TOK GAWA ZAHRI,MALE,57,79,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,263,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,0,1,1,,,
P.022_N.13_022/13/01_8,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/01,BANGGOL CHICHA,SEKOLAH KEBANGSAAN BANGGOL CHICHA,8,405,UMNO,TOK GAWA ZAHRI,MALE,57,91,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,311,,,,,,,,,,,,,,,,,,,,,,,,,,402,3,0,1,1,,,
P.022_N.13_022/13/02_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,1,213,UMNO,TOK GAWA ZAHRI,MALE,57,44,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,164,,,,,,,,,,,,,,,,,,,,,,,,,,208,5,0,1,1,,,
P.022_N.13_022/13/02_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,2,247,UMNO,TOK GAWA ZAHRI,MALE,57,61,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,184,,,,,,,,,,,,,,,,,,,,,,,,,,245,2,0,1,1,,,
P.022_N.13_022/13/02_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,3,374,UMNO,TOK GAWA ZAHRI,MALE,57,80,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,292,,,,,,,,,,,,,,,,,,,,,,,,,,372,2,0,1,1,,,
P.022_N.13_022/13/02_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,4,334,UMNO,TOK GAWA ZAHRI,MALE,57,66,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,266,,,,,,,,,,,,,,,,,,,,,,,,,,332,2,0,1,1,,,
P.022_N.13_022/13/02_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,5,342,UMNO,TOK GAWA ZAHRI,MALE,57,81,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,257,,,,,,,,,,,,,,,,,,,,,,,,,,338,4,0,1,1,,,
P.022_N.13_022/13/02_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/02,MERANTI,SEKOLAH KEBANGSAAN MERANTI,6,412,UMNO,TOK GAWA ZAHRI,MALE,57,107,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,304,,,,,,,,,,,,,,,,,,,,,,,,,,411,1,0,1,1,,,
P.022_N.13_022/13/03_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/03,BAKONG,SEKOLAH KEBANGSAAN BAKONG,1,264,UMNO,TOK GAWA ZAHRI,MALE,57,85,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,177,,,,,,,,,,,,,,,,,,,,,,,,,,262,2,0,1,1,,,
P.022_N.13_022/13/03_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/03,BAKONG,SEKOLAH KEBANGSAAN BAKONG,2,413,UMNO,TOK GAWA ZAHRI,MALE,57,100,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,311,,,,,,,,,,,,,,,,,,,,,,,,,,411,1,1,1,1,,,
P.022_N.13_022/13/03_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/03,BAKONG,SEKOLAH KEBANGSAAN BAKONG,3,364,UMNO,TOK GAWA ZAHRI,MALE,57,102,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,262,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,0,1,1,,,
P.022_N.13_022/13/04_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/04,MERANTI KECHIL,SEKOLAH MENENGAH KEBANGSAAN MERANTI,1,283,UMNO,TOK GAWA ZAHRI,MALE,57,28,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,252,,,,,,,,,,,,,,,,,,,,,,,,,,280,3,0,1,1,,,
P.022_N.13_022/13/04_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/04,MERANTI KECHIL,SEKOLAH MENENGAH KEBANGSAAN MERANTI,2,313,UMNO,TOK GAWA ZAHRI,MALE,57,53,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,258,,,,,,,,,,,,,,,,,,,,,,,,,,311,2,0,1,1,,,
P.022_N.13_022/13/04_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/04,MERANTI KECHIL,SEKOLAH MENENGAH KEBANGSAAN MERANTI,3,240,UMNO,TOK GAWA ZAHRI,MALE,57,31,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,206,,,,,,,,,,,,,,,,,,,,,,,,,,237,3,0,1,1,,,
P.022_N.13_022/13/04_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/04,MERANTI KECHIL,SEKOLAH MENENGAH KEBANGSAAN MERANTI,4,325,UMNO,TOK GAWA ZAHRI,MALE,57,76,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,248,,,,,,,,,,,,,,,,,,,,,,,,,,324,1,0,1,1,,,
P.022_N.13_022/13/05_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,1,288,UMNO,TOK GAWA ZAHRI,MALE,57,66,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,215,,,,,,,,,,,,,,,,,,,,,,,,,,281,6,1,1,1,,,
P.022_N.13_022/13/05_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,2,330,UMNO,TOK GAWA ZAHRI,MALE,57,78,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,250,,,,,,,,,,,,,,,,,,,,,,,,,,328,2,0,1,1,,,
P.022_N.13_022/13/05_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,3,423,UMNO,TOK GAWA ZAHRI,MALE,57,69,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,352,,,,,,,,,,,,,,,,,,,,,,,,,,421,2,0,1,1,,,
P.022_N.13_022/13/05_4,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,4,354,UMNO,TOK GAWA ZAHRI,MALE,57,59,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,295,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,0,1,1,,,
P.022_N.13_022/13/05_5,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,5,339,UMNO,TOK GAWA ZAHRI,MALE,57,44,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,294,,,,,,,,,,,,,,,,,,,,,,,,,,338,1,0,1,1,,,
P.022_N.13_022/13/05_6,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/05,POHON BULOH,SMU (A) ISMAILIAH BINJAI MANIS,6,446,UMNO,TOK GAWA ZAHRI,MALE,57,89,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,354,,,,,,,,,,,,,,,,,,,,,,,,,,443,3,0,1,1,,,
P.022_N.13_022/13/06_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/06,KAMPUNG LALANG,SEKOLAH KEBANGSAAN BAYU LALANG,1,268,UMNO,TOK GAWA ZAHRI,MALE,57,85,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,181,,,,,,,,,,,,,,,,,,,,,,,,,,266,2,0,1,1,,,
P.022_N.13_022/13/06_2,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/06,KAMPUNG LALANG,SEKOLAH KEBANGSAAN BAYU LALANG,2,263,UMNO,TOK GAWA ZAHRI,MALE,57,75,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,186,,,,,,,,,,,,,,,,,,,,,,,,,,261,2,0,1,1,,,
P.022_N.13_022/13/06_3,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/06,KAMPUNG LALANG,SEKOLAH KEBANGSAAN BAYU LALANG,3,302,UMNO,TOK GAWA ZAHRI,MALE,57,68,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,231,,,,,,,,,,,,,,,,,,,,,,,,,,299,3,0,1,1,,,
P.022_N.13_022/13/07_1,KELANTAN,NORMAL VOTE,P.022,PASIR MAS,N.13,MERANTI,022/13/07,POHON TANJONG,SEKOLAH KEBANGSAAN KEDAI TANJONG,1,238,UMNO,TOK GAWA ZAHRI,MALE,57,46,,,,,,PAS,DATO' US. HJ. NASSURUDDIN,MALE,57,185,,,,,,,,,,,,,,,,,,,,,,,,,,231,7,0,1,1,,,
