BN,ISMAIL SABRI YAAKOB,MALE,,396,PKR,ZAKARIA ABDUL HAMID,MALE,,88,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,115,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,9,PKR,ZAKARIA ABDUL HAMID,MALE,,3,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,0,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,181,PKR,ZAKARIA ABDUL HAMID,MALE,,19,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,19,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,16,PKR,ZAKARIA ABDUL HAMID,MALE,,10,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,5,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,487,PKR,ZAKARIA ABDUL HAMID,MALE,,42,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,98,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,445,PKR,ZAKARIA ABDUL HAMID,MALE,,55,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,98,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,213,PKR,ZAKARIA ABDUL HAMID,MALE,,14,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,68,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,205,PKR,ZAKARIA ABDUL HAMID,MALE,,55,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,153,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,142,PKR,ZAKARIA ABDUL HAMID,MALE,,23,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,76,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,153,PKR,ZAKARIA ABDUL HAMID,MALE,,36,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,65,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,159,PKR,ZAKARIA ABDUL HAMID,MALE,,57,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,79,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,152,PKR,ZAKARIA ABDUL HAMID,MALE,,12,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,91,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,278,PKR,ZAKARIA ABDUL HAMID,MALE,,47,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,161,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,191,PKR,ZAKARIA ABDUL HAMID,MALE,,61,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,175,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,185,PKR,ZAKARIA ABDUL HAMID,MALE,,46,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,156,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,186,PKR,ZAKARIA ABDUL HAMID,MALE,,45,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,166,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,179,PKR,ZAKARIA ABDUL HAMID,MALE,,63,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,196,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,179,PKR,ZAKARIA ABDUL HAMID,MALE,,18,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,85,,,,,
BN,ISMAIL SABRI YAAKOB,MALE,,281,PKR,ZAKARIA ABDUL HAMID,MALE,,58,PAS,MUSANIFF BIN AB. RAHMAN,MALE,,194,,,,,
