BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,175,PKR,DATO' JOHARI ABDUL,MALE,,22,PAS,USTAZ SHARIR LONG,MALE,,111,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,183,PKR,DATO' JOHARI ABDUL,MALE,,57,PAS,USTAZ SHARIR LONG,MALE,,176,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,148,PKR,DATO' JOHARI ABDUL,MALE,,57,PAS,USTAZ SHARIR LONG,MALE,,174,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,160,PKR,DATO' JOHARI ABDUL,MALE,,31,PAS,USTAZ SHARIR LONG,MALE,,90,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,157,PKR,DATO' JOHARI ABDUL,MALE,,34,PAS,USTAZ SHARIR LONG,MALE,,136,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,129,PKR,DATO' JOHARI ABDUL,MALE,,48,PAS,USTAZ SHARIR LONG,MALE,,133,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,142,PKR,DATO' JOHARI ABDUL,MALE,,25,PAS,USTAZ SHARIR LONG,MALE,,128,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,195,PKR,DATO' JOHARI ABDUL,MALE,,79,PAS,USTAZ SHARIR LONG,MALE,,291,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,124,PKR,DATO' JOHARI ABDUL,MALE,,93,PAS,USTAZ SHARIR LONG,MALE,,74,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,132,PKR,DATO' JOHARI ABDUL,MALE,,102,PAS,USTAZ SHARIR LONG,MALE,,141,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,116,PKR,DATO' JOHARI ABDUL,MALE,,96,PAS,USTAZ SHARIR LONG,MALE,,133,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,132,PKR,DATO' JOHARI ABDUL,MALE,,36,PAS,USTAZ SHARIR LONG,MALE,,116,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,170,PKR,DATO' JOHARI ABDUL,MALE,,78,PAS,USTAZ SHARIR LONG,MALE,,218,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,135,PKR,DATO' JOHARI ABDUL,MALE,,79,PAS,USTAZ SHARIR LONG,MALE,,226,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,157,PKR,DATO' JOHARI ABDUL,MALE,,28,PAS,USTAZ SHARIR LONG,MALE,,106,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,248,PKR,DATO' JOHARI ABDUL,MALE,,67,PAS,USTAZ SHARIR LONG,MALE,,217,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,150,PKR,DATO' JOHARI ABDUL,MALE,,84,PAS,USTAZ SHARIR LONG,MALE,,235,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,98,PKR,DATO' JOHARI ABDUL,MALE,,130,PAS,USTAZ SHARIR LONG,MALE,,45,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,134,PKR,DATO' JOHARI ABDUL,MALE,,189,PAS,USTAZ SHARIR LONG,MALE,,163,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,111,PKR,DATO' JOHARI ABDUL,MALE,,159,PAS,USTAZ SHARIR LONG,MALE,,184,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,94,PKR,DATO' JOHARI ABDUL,MALE,,24,PAS,USTAZ SHARIR LONG,MALE,,182,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,121,PKR,DATO' JOHARI ABDUL,MALE,,63,PAS,USTAZ SHARIR LONG,MALE,,246,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,59,PKR,DATO' JOHARI ABDUL,MALE,,52,PAS,USTAZ SHARIR LONG,MALE,,316,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,147,PKR,DATO' JOHARI ABDUL,MALE,,26,PAS,USTAZ SHARIR LONG,MALE,,126,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,169,PKR,DATO' JOHARI ABDUL,MALE,,72,PAS,USTAZ SHARIR LONG,MALE,,193,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,122,PKR,DATO' JOHARI ABDUL,MALE,,66,PAS,USTAZ SHARIR LONG,MALE,,214,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,120,PKR,DATO' JOHARI ABDUL,MALE,,71,PAS,USTAZ SHARIR LONG,MALE,,203,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,161,PKR,DATO' JOHARI ABDUL,MALE,,32,PAS,USTAZ SHARIR LONG,MALE,,125,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,173,PKR,DATO' JOHARI ABDUL,MALE,,71,PAS,USTAZ SHARIR LONG,MALE,,203,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,115,PKR,DATO' JOHARI ABDUL,MALE,,99,PAS,USTAZ SHARIR LONG,MALE,,190,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,147,PKR,DATO' JOHARI ABDUL,MALE,,50,PAS,USTAZ SHARIR LONG,MALE,,82,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,284,PKR,DATO' JOHARI ABDUL,MALE,,171,PAS,USTAZ SHARIR LONG,MALE,,191,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,182,PKR,DATO' JOHARI ABDUL,MALE,,185,PAS,USTAZ SHARIR LONG,MALE,,270,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,163,PKR,DATO' JOHARI ABDUL,MALE,,166,PAS,USTAZ SHARIR LONG,MALE,,236,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,136,PKR,DATO' JOHARI ABDUL,MALE,,214,PAS,USTAZ SHARIR LONG,MALE,,177,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,127,PKR,DATO' JOHARI ABDUL,MALE,,201,PAS,USTAZ SHARIR LONG,MALE,,243,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,168,PKR,DATO' JOHARI ABDUL,MALE,,39,PAS,USTAZ SHARIR LONG,MALE,,65,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,220,PKR,DATO' JOHARI ABDUL,MALE,,120,PAS,USTAZ SHARIR LONG,MALE,,238,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,159,PKR,DATO' JOHARI ABDUL,MALE,,144,PAS,USTAZ SHARIR LONG,MALE,,226,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,161,PKR,DATO' JOHARI ABDUL,MALE,,42,PAS,USTAZ SHARIR LONG,MALE,,74,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,200,PKR,DATO' JOHARI ABDUL,MALE,,112,PAS,USTAZ SHARIR LONG,MALE,,181,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,153,PKR,DATO' JOHARI ABDUL,MALE,,122,PAS,USTAZ SHARIR LONG,MALE,,219,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,116,PKR,DATO' JOHARI ABDUL,MALE,,135,PAS,USTAZ SHARIR LONG,MALE,,202,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,82,PKR,DATO' JOHARI ABDUL,MALE,,132,PAS,USTAZ SHARIR LONG,MALE,,243,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,158,PKR,DATO' JOHARI ABDUL,MALE,,64,PAS,USTAZ SHARIR LONG,MALE,,49,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,277,PKR,DATO' JOHARI ABDUL,MALE,,178,PAS,USTAZ SHARIR LONG,MALE,,168,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,236,PKR,DATO' JOHARI ABDUL,MALE,,147,PAS,USTAZ SHARIR LONG,MALE,,213,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,172,PKR,DATO' JOHARI ABDUL,MALE,,164,PAS,USTAZ SHARIR LONG,MALE,,202,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,156,PKR,DATO' JOHARI ABDUL,MALE,,203,PAS,USTAZ SHARIR LONG,MALE,,225,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,88,PKR,DATO' JOHARI ABDUL,MALE,,99,PAS,USTAZ SHARIR LONG,MALE,,69,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,169,PKR,DATO' JOHARI ABDUL,MALE,,212,PAS,USTAZ SHARIR LONG,MALE,,166,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,93,PKR,DATO' JOHARI ABDUL,MALE,,228,PAS,USTAZ SHARIR LONG,MALE,,211,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,81,PKR,DATO' JOHARI ABDUL,MALE,,226,PAS,USTAZ SHARIR LONG,MALE,,169,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,78,PKR,DATO' JOHARI ABDUL,MALE,,225,PAS,USTAZ SHARIR LONG,MALE,,180,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,123,PKR,DATO' JOHARI ABDUL,MALE,,67,PAS,USTAZ SHARIR LONG,MALE,,86,PRM,P. SRITHARAN,MALE,,3
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,238,PKR,DATO' JOHARI ABDUL,MALE,,174,PAS,USTAZ SHARIR LONG,MALE,,207,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,182,PKR,DATO' JOHARI ABDUL,MALE,,192,PAS,USTAZ SHARIR LONG,MALE,,219,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,149,PKR,DATO' JOHARI ABDUL,MALE,,213,PAS,USTAZ SHARIR LONG,MALE,,217,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,120,PKR,DATO' JOHARI ABDUL,MALE,,201,PAS,USTAZ SHARIR LONG,MALE,,190,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,111,PKR,DATO' JOHARI ABDUL,MALE,,198,PAS,USTAZ SHARIR LONG,MALE,,206,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,133,PKR,DATO' JOHARI ABDUL,MALE,,193,PAS,USTAZ SHARIR LONG,MALE,,239,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,97,PKR,DATO' JOHARI ABDUL,MALE,,109,PAS,USTAZ SHARIR LONG,MALE,,88,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,59,PKR,DATO' JOHARI ABDUL,MALE,,125,PAS,USTAZ SHARIR LONG,MALE,,106,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,95,PKR,DATO' JOHARI ABDUL,MALE,,99,PAS,USTAZ SHARIR LONG,MALE,,32,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,165,PKR,DATO' JOHARI ABDUL,MALE,,162,PAS,USTAZ SHARIR LONG,MALE,,116,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,123,PKR,DATO' JOHARI ABDUL,MALE,,155,PAS,USTAZ SHARIR LONG,MALE,,134,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,69,PKR,DATO' JOHARI ABDUL,MALE,,306,PAS,USTAZ SHARIR LONG,MALE,,18,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,57,PKR,DATO' JOHARI ABDUL,MALE,,332,PAS,USTAZ SHARIR LONG,MALE,,9,PRM,P. SRITHARAN,MALE,,3
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,19,PKR,DATO' JOHARI ABDUL,MALE,,215,PAS,USTAZ SHARIR LONG,MALE,,2,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,53,PKR,DATO' JOHARI ABDUL,MALE,,480,PAS,USTAZ SHARIR LONG,MALE,,16,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,38,PKR,DATO' JOHARI ABDUL,MALE,,202,PAS,USTAZ SHARIR LONG,MALE,,19,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,55,PKR,DATO' JOHARI ABDUL,MALE,,230,PAS,USTAZ SHARIR LONG,MALE,,10,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,46,PKR,DATO' JOHARI ABDUL,MALE,,432,PAS,USTAZ SHARIR LONG,MALE,,4,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,30,PKR,DATO' JOHARI ABDUL,MALE,,383,PAS,USTAZ SHARIR LONG,MALE,,13,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,39,PKR,DATO' JOHARI ABDUL,MALE,,367,PAS,USTAZ SHARIR LONG,MALE,,19,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,33,PKR,DATO' JOHARI ABDUL,MALE,,238,PAS,USTAZ SHARIR LONG,MALE,,7,PRM,P. SRITHARAN,MALE,,3
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,23,PKR,DATO' JOHARI ABDUL,MALE,,418,PAS,USTAZ SHARIR LONG,MALE,,14,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,146,PKR,DATO' JOHARI ABDUL,MALE,,112,PAS,USTAZ SHARIR LONG,MALE,,59,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,145,PKR,DATO' JOHARI ABDUL,MALE,,300,PAS,USTAZ SHARIR LONG,MALE,,147,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,127,PKR,DATO' JOHARI ABDUL,MALE,,238,PAS,USTAZ SHARIR LONG,MALE,,141,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,92,PKR,DATO' JOHARI ABDUL,MALE,,269,PAS,USTAZ SHARIR LONG,MALE,,183,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,95,PKR,DATO' JOHARI ABDUL,MALE,,158,PAS,USTAZ SHARIR LONG,MALE,,24,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,132,PKR,DATO' JOHARI ABDUL,MALE,,375,PAS,USTAZ SHARIR LONG,MALE,,54,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,95,PKR,DATO' JOHARI ABDUL,MALE,,382,PAS,USTAZ SHARIR LONG,MALE,,68,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,77,PKR,DATO' JOHARI ABDUL,MALE,,399,PAS,USTAZ SHARIR LONG,MALE,,41,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,54,PKR,DATO' JOHARI ABDUL,MALE,,371,PAS,USTAZ SHARIR LONG,MALE,,63,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,67,PKR,DATO' JOHARI ABDUL,MALE,,323,PAS,USTAZ SHARIR LONG,MALE,,99,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,42,PKR,DATO' JOHARI ABDUL,MALE,,155,PAS,USTAZ SHARIR LONG,MALE,,5,PRM,P. SRITHARAN,MALE,,6
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,88,PKR,DATO' JOHARI ABDUL,MALE,,381,PAS,USTAZ SHARIR LONG,MALE,,35,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,78,PKR,DATO' JOHARI ABDUL,MALE,,402,PAS,USTAZ SHARIR LONG,MALE,,29,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,80,PKR,DATO' JOHARI ABDUL,MALE,,401,PAS,USTAZ SHARIR LONG,MALE,,34,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,64,PKR,DATO' JOHARI ABDUL,MALE,,385,PAS,USTAZ SHARIR LONG,MALE,,44,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,76,PKR,DATO' JOHARI ABDUL,MALE,,335,PAS,USTAZ SHARIR LONG,MALE,,69,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,56,PKR,DATO' JOHARI ABDUL,MALE,,316,PAS,USTAZ SHARIR LONG,MALE,,83,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,67,PKR,DATO' JOHARI ABDUL,MALE,,174,PAS,USTAZ SHARIR LONG,MALE,,18,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,122,PKR,DATO' JOHARI ABDUL,MALE,,240,PAS,USTAZ SHARIR LONG,MALE,,86,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,89,PKR,DATO' JOHARI ABDUL,MALE,,240,PAS,USTAZ SHARIR LONG,MALE,,88,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,58,PKR,DATO' JOHARI ABDUL,MALE,,191,PAS,USTAZ SHARIR LONG,MALE,,142,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,58,PKR,DATO' JOHARI ABDUL,MALE,,198,PAS,USTAZ SHARIR LONG,MALE,,13,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,64,PKR,DATO' JOHARI ABDUL,MALE,,343,PAS,USTAZ SHARIR LONG,MALE,,15,PRM,P. SRITHARAN,MALE,,3
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,50,PKR,DATO' JOHARI ABDUL,MALE,,348,PAS,USTAZ SHARIR LONG,MALE,,26,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,46,PKR,DATO' JOHARI ABDUL,MALE,,344,PAS,USTAZ SHARIR LONG,MALE,,19,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,33,PKR,DATO' JOHARI ABDUL,MALE,,342,PAS,USTAZ SHARIR LONG,MALE,,17,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,158,PKR,DATO' JOHARI ABDUL,MALE,,64,PAS,USTAZ SHARIR LONG,MALE,,69,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,169,PKR,DATO' JOHARI ABDUL,MALE,,117,PAS,USTAZ SHARIR LONG,MALE,,133,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,96,PKR,DATO' JOHARI ABDUL,MALE,,119,PAS,USTAZ SHARIR LONG,MALE,,161,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,140,PKR,DATO' JOHARI ABDUL,MALE,,67,PAS,USTAZ SHARIR LONG,MALE,,98,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,156,PKR,DATO' JOHARI ABDUL,MALE,,168,PAS,USTAZ SHARIR LONG,MALE,,148,PRM,P. SRITHARAN,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,108,PKR,DATO' JOHARI ABDUL,MALE,,167,PAS,USTAZ SHARIR LONG,MALE,,156,PRM,P. SRITHARAN,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,102,PKR,DATO' JOHARI ABDUL,MALE,,134,PAS,USTAZ SHARIR LONG,MALE,,25,PRM,P. SRITHARAN,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,156,PKR,DATO' JOHARI ABDUL,MALE,,302,PAS,USTAZ SHARIR LONG,MALE,,74,PRM,P. SRITHARAN,MALE,,3
