BN,WONG NAI CHEE,MALE,,500,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,204,PAS,NAZREE ARIS,MALE,,115,,,,,
BN,WONG NAI CHEE,MALE,,73,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,6,PAS,NAZREE ARIS,MALE,,7,,,,,
BN,WONG NAI CHEE,MALE,,30,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,4,PAS,NAZREE ARIS,MALE,,4,,,,,
BN,WONG NAI CHEE,MALE,,270,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,38,PAS,NAZREE ARIS,MALE,,34,,,,,
BN,WONG NAI CHEE,MALE,,13,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,2,PAS,NAZREE ARIS,MALE,,4,,,,,
BN,WONG NAI CHEE,MALE,,19,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,4,PAS,NAZREE ARIS,MALE,,6,,,,,
BN,WONG NAI CHEE,MALE,,101,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,128,PAS,NAZREE ARIS,MALE,,16,,,,,
BN,WONG NAI CHEE,MALE,,237,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,309,PAS,NAZREE ARIS,MALE,,53,,,,,
BN,WONG NAI CHEE,MALE,,160,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,376,PAS,NAZREE ARIS,MALE,,54,,,,,
BN,WONG NAI CHEE,MALE,,173,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,331,PAS,NAZREE ARIS,MALE,,62,,,,,
BN,WONG NAI CHEE,MALE,,145,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,330,PAS,NAZREE ARIS,MALE,,70,,,,,
BN,WONG NAI CHEE,MALE,,123,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,86,PAS,NAZREE ARIS,MALE,,28,,,,,
BN,WONG NAI CHEE,MALE,,215,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,190,PAS,NAZREE ARIS,MALE,,54,,,,,
BN,WONG NAI CHEE,MALE,,152,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,232,PAS,NAZREE ARIS,MALE,,58,,,,,
BN,WONG NAI CHEE,MALE,,134,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,224,PAS,NAZREE ARIS,MALE,,64,,,,,
BN,WONG NAI CHEE,MALE,,103,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,230,PAS,NAZREE ARIS,MALE,,76,,,,,
BN,WONG NAI CHEE,MALE,,173,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,86,PAS,NAZREE ARIS,MALE,,26,,,,,
BN,WONG NAI CHEE,MALE,,207,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,221,PAS,NAZREE ARIS,MALE,,73,,,,,
BN,WONG NAI CHEE,MALE,,178,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,246,PAS,NAZREE ARIS,MALE,,50,,,,,
BN,WONG NAI CHEE,MALE,,138,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,259,PAS,NAZREE ARIS,MALE,,55,,,,,
BN,WONG NAI CHEE,MALE,,128,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,274,PAS,NAZREE ARIS,MALE,,59,,,,,
BN,WONG NAI CHEE,MALE,,136,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,122,PAS,NAZREE ARIS,MALE,,26,,,,,
BN,WONG NAI CHEE,MALE,,118,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,256,PAS,NAZREE ARIS,MALE,,49,,,,,
BN,WONG NAI CHEE,MALE,,86,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,263,PAS,NAZREE ARIS,MALE,,46,,,,,
BN,WONG NAI CHEE,MALE,,170,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,81,PAS,NAZREE ARIS,MALE,,28,,,,,
BN,WONG NAI CHEE,MALE,,300,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,194,PAS,NAZREE ARIS,MALE,,82,,,,,
BN,WONG NAI CHEE,MALE,,208,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,243,PAS,NAZREE ARIS,MALE,,77,,,,,
BN,WONG NAI CHEE,MALE,,192,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,260,PAS,NAZREE ARIS,MALE,,80,,,,,
BN,WONG NAI CHEE,MALE,,98,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,162,PAS,NAZREE ARIS,MALE,,8,,,,,
BN,WONG NAI CHEE,MALE,,189,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,410,PAS,NAZREE ARIS,MALE,,33,,,,,
BN,WONG NAI CHEE,MALE,,129,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,445,PAS,NAZREE ARIS,MALE,,44,,,,,
BN,WONG NAI CHEE,MALE,,103,PKR,MOHD REDZUAN YUSOF (PAK WAN ),MALE,,442,PAS,NAZREE ARIS,MALE,,46,,,,,
