,,,,,,,,,,775,111,125,,
,,,,,,,,,,16,0,0,,
,,,,,,,,,,12,0,0,,
,,,,,,,,,,39,1,0,,
,,,,,,,,,,220,0,0,,
,,,,,,,,,,15,0,0,,
,,,,,,,,,,285,11,0,,
,,,,,,,,,,441,4,0,,
,,,,,,,,,,430,3,0,,
,,,,,,,,,,430,4,0,,
,,,,,,,,,,280,13,0,,
,,,,,,,,,,289,4,0,,
,,,,,,,,,,280,11,0,,
,,,,,,,,,,286,8,0,,
,,,,,,,,,,358,3,0,,
,,,,,,,,,,354,4,0,,
,,,,,,,,,,284,9,0,,
,,,,,,,,,,427,3,0,,
,,,,,,,,,,401,1,0,,
,,,,,,,,,,370,3,0,,
,,,,,,,,,,291,2,0,,
,,,,,,,,,,356,2,0,,
,,,,,,,,,,345,2,0,,
,,,,,,,,,,284,11,0,,
,,,,,,,,,,538,2,0,,
,,,,,,,,,,535,1,0,,
,,,,,,,,,,301,8,0,,
,,,,,,,,,,511,5,0,,
,,,,,,,,,,463,13,0,,
,,,,,,,,,,468,3,0,,
,,,,,,,,,,308,4,0,,
,,,,,,,,,,322,3,0,,
,,,,,,,,,,303,5,0,,
,,,,,,,,,,293,10,0,,
,,,,,,,,,,441,5,1,,
,,,,,,,,,,428,1,0,,
,,,,,,,,,,289,7,0,,
,,,,,,,,,,432,6,0,,
,,,,,,,,,,411,0,0,,
,,,,,,,,,,407,1,1,,
,,,,,,,,,,269,6,0,,
,,,,,,,,,,516,6,0,,
,,,,,,,,,,483,2,0,,
,,,,,,,,,,461,1,0,,
,,,,,,,,,,475,1,0,,
,,,,,,,,,,274,10,0,,
,,,,,,,,,,556,8,0,,
,,,,,,,,,,525,6,0,,
,,,,,,,,,,493,4,0,,
,,,,,,,,,,495,2,0,,
,,,,,,,,,,267,23,0,,
,,,,,,,,,,312,3,0,,
,,,,,,,,,,307,4,0,,
,,,,,,,,,,241,18,0,,
,,,,,,,,,,435,6,0,,
,,,,,,,,,,390,1,0,,
,,,,,,,,,,390,2,0,,
,,,,,,,,,,314,4,0,,
,,,,,,,,,,412,1,0,,
,,,,,,,,,,244,12,0,,
,,,,,,,,,,511,11,0,,
,,,,,,,,,,477,3,0,,
,,,,,,,,,,446,3,1,,
,,,,,,,,,,274,10,0,,
,,,,,,,,,,629,7,0,,
,,,,,,,,,,593,1,0,,
,,,,,,,,,,559,1,0,,
,,,,,,,,,,557,3,0,,
,,,,,,,,,,271,4,0,,
,,,,,,,,,,469,6,1,,
,,,,,,,,,,425,5,0,,
,,,,,,,,,,415,0,0,,
,,,,,,,,,,250,6,0,,
,,,,,,,,,,573,1,0,,
,,,,,,,,,,567,1,0,,
,,,,,,,,,,546,1,0,,
,,,,,,,,,,533,3,2,,
,,,,,,,,,,282,3,0,,
,,,,,,,,,,530,2,0,,
,,,,,,,,,,511,4,0,,
,,,,,,,,,,505,0,0,,
,,,,,,,,,,281,4,0,,
,,,,,,,,,,578,6,0,,
,,,,,,,,,,544,4,0,,
,,,,,,,,,,517,7,0,,
,,,,,,,,,,280,7,0,,
,,,,,,,,,,595,12,0,,
,,,,,,,,,,553,3,0,,
,,,,,,,,,,525,4,1,,
,,,,,,,,,,275,15,0,,
,,,,,,,,,,436,7,0,,
,,,,,,,,,,426,4,0,,
,,,,,,,,,,419,3,0,,
,,,,,,,,,,261,15,0,,
,,,,,,,,,,483,18,0,,
,,,,,,,,,,458,0,0,,
,,,,,,,,,,444,2,0,,
,,,,,,,,,,275,5,0,,
,,,,,,,,,,309,1,0,,
,,,,,,,,,,508,5,0,,
,,,,,,,,,,266,10,0,,
,,,,,,,,,,412,2,0,,
,,,,,,,,,,394,2,0,,
,,,,,,,,,,274,5,0,,
,,,,,,,,,,279,5,0,,
,,,,,,,,,,281,5,0,,
,,,,,,,,,,378,2,0,,
,,,,,,,,,,374,4,0,,
,,,,,,,,,,,,,,
,,,,,,,,,,819,137,167,,
,,,,,,,,,,86,1,0,,
,,,,,,,,,,38,0,0,,
,,,,,,,,,,342,2,0,,
,,,,,,,,,,19,0,0,,
,,,,,,,,,,29,1,0,,
,,,,,,,,,,245,6,0,,
,,,,,,,,,,599,11,0,,
,,,,,,,,,,590,9,0,,
,,,,,,,,,,566,2,0,,
,,,,,,,,,,545,4,0,,
,,,,,,,,,,237,23,0,,
,,,,,,,,,,459,0,3,,
,,,,,,,,,,442,5,0,,
