,,,,,,,,,,1010,5,184,,
,,,,,,,,,,26,0,3,,
,,,,,,,,,,17,0,0,,
,,,,,,,,,,374,1,0,,
,,,,,,,,,,360,1,0,,
,,,,,,,,,,407,3,0,,
,,,,,,,,,,189,5,0,,
,,,,,,,,,,292,10,0,,
,,,,,,,,,,333,1,0,,
,,,,,,,,,,269,3,0,,
,,,,,,,,,,243,5,0,,
,,,,,,,,,,277,17,0,,
,,,,,,,,,,527,7,0,,
,,,,,,,,,,513,3,0,,
,,,,,,,,,,294,7,0,,
,,,,,,,,,,398,12,0,,
,,,,,,,,,,373,10,0,,
,,,,,,,,,,252,9,0,,
,,,,,,,,,,557,6,1,,
,,,,,,,,,,518,5,0,,
,,,,,,,,,,489,3,0,,
,,,,,,,,,,535,0,0,,
,,,,,,,,,,532,2,0,,
,,,,,,,,,,287,20,0,,
,,,,,,,,,,380,4,0,,
,,,,,,,,,,378,2,0,,
,,,,,,,,,,265,3,0,,
,,,,,,,,,,262,8,0,,
,,,,,,,,,,462,6,0,,
,,,,,,,,,,443,5,0,,
,,,,,,,,,,437,0,0,,
,,,,,,,,,,332,9,0,,
,,,,,,,,,,424,7,0,,
,,,,,,,,,,305,4,0,,
,,,,,,,,,,268,10,0,,
,,,,,,,,,,275,4,0,,
,,,,,,,,,,305,9,0,,
,,,,,,,,,,402,5,0,,
,,,,,,,,,,406,1,0,,
,,,,,,,,,,304,12,0,,
,,,,,,,,,,480,5,0,,
,,,,,,,,,,440,6,0,,
,,,,,,,,,,427,2,0,,
,,,,,,,,,,222,8,0,,
,,,,,,,,,,453,12,0,,
,,,,,,,,,,420,10,0,,
,,,,,,,,,,430,3,0,,
,,,,,,,,,,291,3,0,,
,,,,,,,,,,389,2,0,,
,,,,,,,,,,269,7,0,,
,,,,,,,,,,427,7,0,,
,,,,,,,,,,441,1,0,,
,,,,,,,,,,297,7,0,,
,,,,,,,,,,364,4,0,,
,,,,,,,,,,272,8,0,,
,,,,,,,,,,440,10,0,,
,,,,,,,,,,305,7,0,,
,,,,,,,,,,459,12,0,,
,,,,,,,,,,399,5,1,,
,,,,,,,,,,405,3,0,,
,,,,,,,,,,314,6,0,,
,,,,,,,,,,452,4,0,,
,,,,,,,,,,302,17,0,,
,,,,,,,,,,521,6,0,,
,,,,,,,,,,415,2,0,,
,,,,,,,,,,414,2,0,,
,,,,,,,,,,102,0,0,,
,,,,,,,,,,204,3,0,,
,,,,,,,,,,278,6,0,,
,,,,,,,,,,514,10,0,,
,,,,,,,,,,496,5,0,,
,,,,,,,,,,302,14,0,,
,,,,,,,,,,406,2,0,,
,,,,,,,,,,307,7,0,,
,,,,,,,,,,521,10,0,,
,,,,,,,,,,465,1,0,,
,,,,,,,,,,471,5,0,,
,,,,,,,,,,317,4,0,,
,,,,,,,,,,496,2,0,,
,,,,,,,,,,480,2,0,,
,,,,,,,,,,254,10,0,,
,,,,,,,,,,321,13,0,,
,,,,,,,,,,283,17,0,,
,,,,,,,,,,275,8,0,,
,,,,,,,,,,434,3,0,,
,,,,,,,,,,256,13,0,,
,,,,,,,,,,496,7,0,,
,,,,,,,,,,473,3,0,,
,,,,,,,,,,465,1,1,,
,,,,,,,,,,446,2,0,,
,,,,,,,,,,295,10,0,,
,,,,,,,,,,327,2,0,,
,,,,,,,,,,274,7,0,,
,,,,,,,,,,567,9,0,,
,,,,,,,,,,527,3,0,,
,,,,,,,,,,523,0,0,,
,,,,,,,,,,232,3,0,,
,,,,,,,,,,463,1,0,,
,,,,,,,,,,463,0,0,,
,,,,,,,,,,284,6,0,,
,,,,,,,,,,295,2,0,,
,,,,,,,,,,289,2,0,,
,,,,,,,,,,286,8,0,,
,,,,,,,,,,302,2,0,,
,,,,,,,,,,,,,,
,,,,,,,,,,922,104,219,,
,,,,,,,,,,245,2,0,,
,,,,,,,,,,18,0,0,,
,,,,,,,,,,104,1,0,,
,,,,,,,,,,279,5,0,,
,,,,,,,,,,382,2,0,,
,,,,,,,,,,282,6,0,,
,,,,,,,,,,317,0,0,,
,,,,,,,,,,296,2,0,,
,,,,,,,,,,255,11,0,,
,,,,,,,,,,502,4,0,,
,,,,,,,,,,474,4,0,,
,,,,,,,,,,468,1,0,,
,,,,,,,,,,149,3,0,,
,,,,,,,,,,265,7,0,,
,,,,,,,,,,505,9,0,,
,,,,,,,,,,486,6,0,,
,,,,,,,,,,479,0,0,,
,,,,,,,,,,315,8,0,,
,,,,,,,,,,540,22,0,,
,,,,,,,,,,533,20,0,,
,,,,,,,,,,466,1,0,,
,,,,,,,,,,452,4,0,,
,,,,,,,,,,453,5,0,,
,,,,,,,,,,457,9,0,,
,,,,,,,,,,449,11,0,,
,,,,,,,,,,316,6,0,,
,,,,,,,,,,538,29,0,,
,,,,,,,,,,560,7,0,,
,,,,,,,,,,503,7,0,,
,,,,,,,,,,424,1,0,,
,,,,,,,,,,441,10,0,,
,,,,,,,,,,437,7,0,,
,,,,,,,,,,465,4,0,,
,,,,,,,,,,232,7,0,,
,,,,,,,,,,206,12,0,,
,,,,,,,,,,407,9,0,,
,,,,,,,,,,392,2,0,,
,,,,,,,,,,90,1,0,,
,,,,,,,,,,322,2,2,,
,,,,,,,,,,554,5,0,,
,,,,,,,,,,520,4,0,,
,,,,,,,,,,471,3,0,,
,,,,,,,,,,445,2,1,,
,,,,,,,,,,460,4,0,,
,,,,,,,,,,451,5,0,,
,,,,,,,,,,307,3,0,,
,,,,,,,,,,322,4,0,,
,,,,,,,,,,311,2,0,,
,,,,,,,,,,305,8,0,,
,,,,,,,,,,564,11,0,,
,,,,,,,,,,431,10,0,,
,,,,,,,,,,443,5,0,,
,,,,,,,,,,451,6,1,,
,,,,,,,,,,315,7,0,,
,,,,,,,,,,428,8,0,,
,,,,,,,,,,402,7,0,,
,,,,,,,,,,301,9,0,,
,,,,,,,,,,464,16,0,,
,,,,,,,,,,383,11,0,,
,,,,,,,,,,376,1,0,,
,,,,,,,,,,388,8,0,,
,,,,,,,,,,311,9,0,,
,,,,,,,,,,540,8,0,,
,,,,,,,,,,458,4,0,,
,,,,,,,,,,424,0,0,,
,,,,,,,,,,432,6,0,,
,,,,,,,,,,312,5,0,,
,,,,,,,,,,403,9,0,,
,,,,,,,,,,369,5,0,,
,,,,,,,,,,342,12,0,,
,,,,,,,,,,303,7,0,,
,,,,,,,,,,448,4,0,,
,,,,,,,,,,377,5,0,,
,,,,,,,,,,396,7,0,,
,,,,,,,,,,292,20,0,,
,,,,,,,,,,395,7,0,,
,,,,,,,,,,337,0,0,,
,,,,,,,,,,336,3,0,,
,,,,,,,,,,300,6,0,,
,,,,,,,,,,439,7,0,,
,,,,,,,,,,390,1,0,,
,,,,,,,,,,402,4,0,,
,,,,,,,,,,327,7,0,,
,,,,,,,,,,259,14,0,,
,,,,,,,,,,481,14,0,,
,,,,,,,,,,464,7,0,,
,,,,,,,,,,425,8,0,,
,,,,,,,,,,423,3,0,,
,,,,,,,,,,324,7,0,,
,,,,,,,,,,477,3,0,,
,,,,,,,,,,243,21,0,,
,,,,,,,,,,440,9,0,,
,,,,,,,,,,252,16,0,,
,,,,,,,,,,209,4,0,,
,,,,,,,,,,183,7,0,,
,,,,,,,,,,184,16,0,,
,,,,,,,,,,218,0,0,,
,,,,,,,,,,513,21,0,,
,,,,,,,,,,494,0,0,,
,,,,,,,,,,501,4,0,,
,,,,,,,,,,301,8,0,,
,,,,,,,,,,462,10,0,,
,,,,,,,,,,426,9,0,,
,,,,,,,,,,438,4,0,,
,,,,,,,,,,303,12,0,,
,,,,,,,,,,561,9,0,,
,,,,,,,,,,511,10,0,,
,,,,,,,,,,300,3,0,,
,,,,,,,,,,267,4,0,,
,,,,,,,,,,510,7,0,,
,,,,,,,,,,516,1,0,,
,,,,,,,,,,448,6,0,,
,,,,,,,,,,251,15,0,,
,,,,,,,,,,479,9,0,,
,,,,,,,,,,437,3,0,,
,,,,,,,,,,175,2,0,,
,,,,,,,,,,290,3,0,,
,,,,,,,,,,469,4,0,,
,,,,,,,,,,446,2,0,,
,,,,,,,,,,430,3,0,,
,,,,,,,,,,462,3,0,,
,,,,,,,,,,284,7,0,,
,,,,,,,,,,586,4,0,,
,,,,,,,,,,541,1,0,,
,,,,,,,,,,561,3,0,,
,,,,,,,,,,561,2,0,,
,,,,,,,,,,206,9,0,,
,,,,,,,,,,508,5,0,,
,,,,,,,,,,478,4,0,,
,,,,,,,,,,513,2,0,,
,,,,,,,,,,257,10,0,,
,,,,,,,,,,458,10,0,,
,,,,,,,,,,453,3,0,,
,,,,,,,,,,446,1,0,,
,,,,,,,,,,231,17,0,,
,,,,,,,,,,500,13,0,,
,,,,,,,,,,476,16,0,,
,,,,,,,,,,495,3,0,,
,,,,,,,,,,480,1,0,,
,,,,,,,,,,467,3,0,,
,,,,,,,,,,446,3,0,,
,,,,,,,,,,451,0,0,,
,,,,,,,,,,453,1,1,,
,,,,,,,,,,,,,,
,,,,,,,,,,1123,185,324,,
,,,,,,,,,,55,0,0,,
,,,,,,,,,,365,5,0,,
,,,,,,,,,,34,1,0,,
,,,,,,,,,,513,12,0,,
,,,,,,,,,,529,2,0,,
,,,,,,,,,,1,0,0,,
,,,,,,,,,,68,2,0,,
,,,,,,,,,,53,1,0,,
,,,,,,,,,,297,7,0,,
,,,,,,,,,,324,2,0,,
,,,,,,,,,,321,1,0,,
,,,,,,,,,,269,5,0,,
,,,,,,,,,,552,17,0,,
,,,,,,,,,,513,7,0,,
,,,,,,,,,,275,11,0,,
,,,,,,,,,,334,0,0,,
,,,,,,,,,,306,8,0,,
,,,,,,,,,,276,5,0,,
,,,,,,,,,,377,2,0,,
,,,,,,,,,,357,3,0,,
,,,,,,,,,,272,7,0,,
,,,,,,,,,,381,0,0,,
,,,,,,,,,,257,14,0,,
,,,,,,,,,,482,7,0,,
,,,,,,,,,,463,1,0,,
,,,,,,,,,,284,14,52,,
,,,,,,,,,,464,5,0,,
,,,,,,,,,,449,14,0,,
,,,,,,,,,,463,2,0,,
,,,,,,,,,,515,7,0,,
,,,,,,,,,,238,14,0,,
,,,,,,,,,,570,23,0,,
,,,,,,,,,,609,5,0,,
,,,,,,,,,,602,1,0,,
,,,,,,,,,,594,1,0,,
,,,,,,,,,,571,1,0,,
,,,,,,,,,,562,4,0,,
,,,,,,,,,,537,2,0,,
,,,,,,,,,,534,4,0,,
,,,,,,,,,,551,2,0,,
,,,,,,,,,,527,2,0,,
,,,,,,,,,,546,3,0,,
,,,,,,,,,,567,1,0,,
,,,,,,,,,,235,12,0,,
,,,,,,,,,,563,9,1,,
,,,,,,,,,,539,3,1,,
,,,,,,,,,,528,0,0,,
,,,,,,,,,,526,2,0,,
,,,,,,,,,,271,5,0,,
,,,,,,,,,,600,6,0,,
,,,,,,,,,,559,2,0,,
,,,,,,,,,,277,12,0,,
,,,,,,,,,,382,5,0,,
,,,,,,,,,,371,2,0,,
,,,,,,,,,,273,12,0,,
,,,,,,,,,,546,4,0,,
,,,,,,,,,,261,13,0,,
,,,,,,,,,,324,4,0,,
,,,,,,,,,,305,0,0,,
,,,,,,,,,,282,4,0,,
,,,,,,,,,,422,8,0,,
,,,,,,,,,,433,2,0,,
,,,,,,,,,,251,4,0,,
,,,,,,,,,,506,8,0,,
,,,,,,,,,,508,14,0,,
,,,,,,,,,,505,7,0,,
,,,,,,,,,,511,6,0,,
,,,,,,,,,,510,4,0,,
,,,,,,,,,,515,4,0,,
,,,,,,,,,,275,4,0,,
,,,,,,,,,,506,6,0,,
,,,,,,,,,,504,3,0,,
,,,,,,,,,,514,1,0,,
,,,,,,,,,,484,6,0,,
,,,,,,,,,,481,0,0,,
,,,,,,,,,,287,1,0,,
,,,,,,,,,,393,7,1,,
,,,,,,,,,,357,1,0,,
,,,,,,,,,,271,4,0,,
,,,,,,,,,,597,6,0,,
,,,,,,,,,,592,2,0,,
,,,,,,,,,,583,3,0,,
,,,,,,,,,,574,1,0,,
,,,,,,,,,,565,5,0,,
,,,,,,,,,,560,1,0,,
,,,,,,,,,,520,2,0,,
,,,,,,,,,,553,0,0,,
,,,,,,,,,,577,0,0,,
,,,,,,,,,,284,8,0,,
,,,,,,,,,,542,10,0,,
,,,,,,,,,,556,3,0,,
,,,,,,,,,,511,3,0,,
,,,,,,,,,,519,0,0,,
,,,,,,,,,,224,2,0,,
,,,,,,,,,,479,8,0,,
,,,,,,,,,,485,8,0,,
,,,,,,,,,,499,5,0,,
,,,,,,,,,,490,2,1,,
,,,,,,,,,,490,2,0,,
,,,,,,,,,,472,1,0,,
,,,,,,,,,,217,6,0,,
,,,,,,,,,,545,6,0,,
,,,,,,,,,,545,3,0,,
,,,,,,,,,,545,4,0,,
,,,,,,,,,,240,4,0,,
,,,,,,,,,,499,4,0,,
,,,,,,,,,,487,6,0,,
,,,,,,,,,,477,2,0,,
,,,,,,,,,,502,2,0,,
,,,,,,,,,,503,1,0,,
,,,,,,,,,,204,5,0,,
,,,,,,,,,,515,7,0,,
,,,,,,,,,,541,6,0,,
,,,,,,,,,,540,4,1,,
,,,,,,,,,,556,1,0,,
,,,,,,,,,,533,2,0,,
,,,,,,,,,,224,7,0,,
,,,,,,,,,,473,5,0,,
,,,,,,,,,,468,6,0,,
,,,,,,,,,,471,1,0,,
,,,,,,,,,,464,2,0,,
,,,,,,,,,,466,1,0,,
,,,,,,,,,,295,4,0,,
,,,,,,,,,,600,1,0,,
,,,,,,,,,,566,3,0,,
,,,,,,,,,,530,5,0,,
,,,,,,,,,,532,0,0,,
,,,,,,,,,,202,10,0,,
,,,,,,,,,,521,5,0,,
,,,,,,,,,,518,6,0,,
,,,,,,,,,,517,6,0,,
,,,,,,,,,,520,6,0,,
,,,,,,,,,,478,3,0,,
,,,,,,,,,,248,10,0,,
,,,,,,,,,,506,1,0,,
,,,,,,,,,,513,3,0,,
,,,,,,,,,,233,3,0,,
,,,,,,,,,,255,2,0,,
,,,,,,,,,,213,2,0,,
,,,,,,,,,,340,0,0,,
,,,,,,,,,,335,1,0,,
,,,,,,,,,,266,3,0,,
,,,,,,,,,,603,1,0,,
,,,,,,,,,,593,3,0,,
,,,,,,,,,,567,1,0,,
,,,,,,,,,,561,0,0,,
,,,,,,,,,,546,0,0,,
,,,,,,,,,,554,0,0,,
,,,,,,,,,,576,0,0,,
,,,,,,,,,,250,8,0,,
,,,,,,,,,,611,7,0,,
,,,,,,,,,,590,5,0,,
,,,,,,,,,,583,1,0,,
,,,,,,,,,,557,3,0,,
,,,,,,,,,,545,0,0,,
,,,,,,,,,,556,4,0,,
,,,,,,,,,,290,3,0,,
,,,,,,,,,,586,9,0,,
,,,,,,,,,,558,10,0,,
,,,,,,,,,,547,3,0,,
,,,,,,,,,,544,1,0,,
,,,,,,,,,,233,8,0,,
,,,,,,,,,,547,6,0,,
,,,,,,,,,,533,3,0,,
,,,,,,,,,,523,2,0,,
,,,,,,,,,,289,5,0,,
,,,,,,,,,,611,0,1,,
,,,,,,,,,,602,15,0,,
,,,,,,,,,,569,2,0,,
,,,,,,,,,,582,1,0,,
,,,,,,,,,,527,5,0,,
,,,,,,,,,,543,1,0,,
,,,,,,,,,,523,3,0,,
,,,,,,,,,,553,0,0,,
,,,,,,,,,,195,3,1,,
,,,,,,,,,,434,2,0,,
,,,,,,,,,,454,3,0,,
,,,,,,,,,,257,5,0,,
,,,,,,,,,,435,8,0,,
,,,,,,,,,,424,3,0,,
,,,,,,,,,,413,1,0,,
,,,,,,,,,,271,3,0,,
,,,,,,,,,,599,7,0,,
,,,,,,,,,,557,5,0,,
,,,,,,,,,,550,3,0,,
,,,,,,,,,,572,4,1,,
,,,,,,,,,,249,2,0,,
,,,,,,,,,,537,8,0,,
,,,,,,,,,,536,5,0,,
,,,,,,,,,,545,3,0,,
,,,,,,,,,,538,0,0,,
,,,,,,,,,,533,2,0,,
,,,,,,,,,,248,8,0,,
,,,,,,,,,,511,8,0,,
,,,,,,,,,,531,4,0,,
,,,,,,,,,,509,0,0,,
,,,,,,,,,,502,3,0,,
,,,,,,,,,,272,7,0,,
,,,,,,,,,,495,4,0,,
,,,,,,,,,,483,4,0,,
,,,,,,,,,,468,1,0,,
,,,,,,,,,,457,4,0,,
,,,,,,,,,,461,6,0,,
,,,,,,,,,,,,,,
,,,,,,,,,,791,108,146,,
,,,,,,,,,,23,0,0,,
,,,,,,,,,,277,1,0,,
,,,,,,,,,,17,1,0,,
,,,,,,,,,,285,5,0,,
,,,,,,,,,,216,2,0,,
,,,,,,,,,,333,9,0,,
,,,,,,,,,,187,0,0,,
